# df dtau f tau ell mf af z
1.596183973245642040e-02 -1.053896776951941949e-01 2.464926133782610975e+02 3.550193413304087234e-03 9.390167821960409356e+01 6.589203211459030740e+01 6.565843054948349300e-01 7.298930473432857502e-02
3.488882726374666898e-01 2.628665143634187351e-01 2.422633751943678817e+02 4.216016581256480829e-03 7.006509390062521447e+01 6.969883432817590574e+01 6.983256145267685566e-01 7.624437078761647779e-02
8.522238553915251202e-02 1.204939919798880821e-02 2.447403792978761601e+02 3.849919230396521997e-03 1.157303910646959366e+00 6.571207788669229899e+01 6.562109065304070343e-01 1.000991533020480218e-01
1.258775458666831493e-01 3.574338606887023650e-01 2.525418169022157997e+02 4.274733378056146463e-03 8.031857938006157838e+01 6.580955163161306132e+01 6.622967598692952595e-01 9.388055906483679103e-02
3.154978550814714899e-01 -1.158886382690567235e-01 2.462006487483367039e+02 3.858380037862697148e-03 4.983429554077649470e+01 6.588928289221544787e+01 6.642725808001287424e-01 5.702301093935174120e-02
2.892157634908979480e-01 3.004294016407786927e-01 2.490128066332382275e+02 3.912498332361807711e-03 6.165980997314496648e+01 6.553112577604377975e+01 6.565639250150593353e-01 1.028254334680473864e-01
3.854974349526409938e-01 1.126776176450505762e-01 2.453979634287164799e+02 3.839953009808487038e-03 1.840683077886641072e+01 6.553927283443209717e+01 6.563722606619374345e-01 1.150983500005641896e-01
-9.755472461073927404e-02 -1.063713760921213280e-01 2.428121832520087651e+02 3.777143523592717093e-03 7.069031280089205893e+01 6.547656598549488649e+01 6.558845448117690546e-01 1.131486384821308033e-01
2.724380252823114801e-01 2.060045872994646921e-01 2.457235832277079624e+02 3.837090955005457559e-03 2.622857739449598569e+01 6.547698569370098198e+01 6.569952836818102604e-01 1.263231224720856305e-01
2.494966436295943391e-01 -1.672303880672723619e-01 2.523058124735721321e+02 3.771401377438657766e-03 7.016987180639804933e+01 6.574684614666581695e+01 6.649834462346370101e-01 1.147618019080825225e-01
1.177678276962772219e-01 4.157721024946465227e-01 2.479958054999220565e+02 3.979596034714118907e-03 6.451263970238574075e+01 6.559421323794238390e+01 6.631803503760806962e-01 1.150466107395509974e-01
1.221087219986043970e-01 4.736887288345720814e-01 2.466697720006830252e+02 3.830817177407848211e-03 7.659143823078423452e+00 6.533736050133873619e+01 6.601753974721875640e-01 7.579918071932802148e-02
1.219935978284345524e-01 -1.270503900237018868e-01 2.449952465247382918e+02 3.871597128784684799e-03 1.078952560485916479e+00 6.597812705059345717e+01 6.652343145187905593e-01 7.987793652842449521e-02
4.895529982493833088e-01 3.213416856075270722e-01 2.536009927690831489e+02 4.272982350219928400e-03 7.611021630643102753e+01 6.879590203032473994e+01 6.915272716811622367e-01 1.134948807814992050e-01
-4.003502592883900757e-03 1.237055891189580148e-01 2.427750616029636319e+02 4.024575873744857570e-03 7.700127796744510533e+01 6.674185268518267833e+01 6.709741847720062102e-01 1.273702157483454500e-01
4.458380549510292390e-01 3.010523171271272669e-01 2.441776514399333848e+02 3.937727834406161594e-03 4.886368523177848999e+01 6.674595332458264352e+01 6.713945360292773445e-01 1.050017080659561564e-01
3.835372368267787602e-01 2.447646393068975135e-01 2.432750040123652582e+02 3.922589625440921039e-03 4.521187407158588201e+01 6.667934238942730474e+01 6.669301498598186884e-01 7.248595901640667027e-02
4.415015119703183388e-02 3.185843624219493186e-01 2.431708592272597400e+02 4.031582985116114251e-03 6.706712768040668493e+01 6.669969493020983009e+01 6.656188179754706225e-01 7.554383566891383073e-02
3.137182398095441638e-01 3.838461786810520859e-02 2.410602044854636290e+02 4.008967202298800540e-03 4.939873321381527660e+01 6.805179180156484620e+01 6.845040995130720063e-01 1.085178482521425708e-01
3.658640087053537382e-01 1.748188501206544010e-01 2.504703385064727854e+02 3.985104395368637732e-03 6.851775938442570180e+01 6.662606901631087908e+01 6.676897892102235943e-01 6.337360676828752981e-02
3.866426551112785992e-01 -1.173929313329076796e-01 2.509351348110880053e+02 3.936029843864849269e-03 7.220608934165230153e+01 6.786863203263723676e+01 6.867050558809230099e-01 9.839771021984446142e-02
1.201244519165120539e-01 3.225904999360502678e-01 2.419744969729203774e+02 4.014094324430986585e-03 1.177083717875979829e+01 6.802552469992195938e+01 6.956328349725322546e-01 9.317696791032691050e-02
2.284152895932259619e-01 -2.195776322164699756e-02 2.559125080943921375e+02 3.961373006269708515e-03 8.578751741503809569e+01 6.793358124232337047e+01 6.770669097643297052e-01 8.503239186479151501e-02
3.110339399010675354e-01 -1.225339913517530244e-01 2.476952143826551094e+02 3.905044047452156230e-03 6.263689755317275853e+01 6.685783415737870428e+01 6.810893230989346625e-01 1.002142473456933136e-01
1.359379923431924264e-01 7.080873661606082448e-02 2.412840630080796416e+02 4.023570913708584239e-03 3.167182770762994437e+01 6.815717733661571742e+01 6.956798378584210241e-01 9.976893868616083794e-02
1.267527323723962041e-01 7.050092821652537145e-02 2.497553155706838766e+02 4.161058004055051031e-03 8.731894272335641460e+01 6.855575342582014287e+01 7.010693225847677290e-01 1.130644815390421942e-01
5.030637133021428897e-02 -1.624891711815908135e-01 2.424919523953362557e+02 3.917422460699338319e-03 1.201184729074241986e+01 6.676674287622270754e+01 6.661054946638649277e-01 7.616962956338109436e-02
3.443845761453740439e-01 -5.739880155154619690e-02 2.503583203091669134e+02 3.878656043137502975e-03 7.029543199456513491e+01 6.665221423017945312e+01 6.603987477968584763e-01 8.974661730335442567e-02
1.362705810049813504e-01 -1.416499015042345377e-01 2.429180922665991318e+02 3.944186564545522009e-03 5.543302770480731567e+01 6.729345704821098195e+01 6.800479584960245072e-01 1.043959898638686518e-01
4.072752067065033010e-01 1.694257552179512794e-01 2.506156725234759506e+02 4.029312962707270844e-03 6.773689091789589156e+01 6.729964663988965867e+01 6.882556142942622968e-01 1.109161395603659728e-01
-2.040241488873392045e-02 3.766097726952665758e-01 2.442866219423422081e+02 3.890199918251180822e-03 4.203164123484364012e+01 6.613811009614771308e+01 6.647407085616556799e-01 1.083534101516306775e-01
3.774657742259212023e-01 1.584296181327671249e-02 2.437096986637931479e+02 4.351816804828603606e-03 8.634497523701257649e+01 7.318902419184976793e+01 7.156978806954713557e-01 1.183287052252169763e-01
4.451142404594963242e-01 1.351837599651710686e-01 2.479313405325416397e+02 3.899261920384427746e-03 5.802433692215021210e+01 6.608027662857766416e+01 6.634351613330232711e-01 1.073830357962867327e-01
1.648730930183595067e-01 -1.152270615377968266e-01 2.443561060675247347e+02 3.878363157374729257e-03 2.574036944058220300e+01 6.609475266658031956e+01 6.637921506359504287e-01 1.105550785581130291e-01
3.717398871409167693e-01 5.605956387823302078e-02 2.457234219056728080e+02 3.882552966687358251e-03 5.152420156841103704e+01 6.609609478028741592e+01 6.631869800815441973e-01 1.177882702123272812e-01
4.381195924444644119e-01 1.972629535362580011e-01 2.396935335584491895e+02 4.456171628569337295e-03 7.996516886601261831e+01 7.302848212492455104e+01 7.130950227848602552e-01 1.238925569859537917e-01
4.928997257138513222e-01 1.267521598351791789e-01 2.409231369120966519e+02 4.447354461463503411e-03 8.199410037282250130e+01 7.353103434233020153e+01 7.111944065401907267e-01 1.142533747865270288e-01
3.830069111075418142e-01 4.896947130405260307e-01 2.407299583409899810e+02 4.819959249408240116e-03 8.532160920458085229e+01 7.350031633951809340e+01 7.101304516145425794e-01 1.207578848741495403e-01
4.750439319474740185e-01 4.015984672414986689e-01 2.423808515842245868e+02 4.686045908615259215e-03 8.345983963029445363e+01 7.344488964929060160e+01 7.110512663312618109e-01 1.172538129861416117e-01
3.481503713863397520e-01 4.260185977551309566e-01 2.469116562038674374e+02 4.689330118994809900e-03 8.440735201450371505e+01 7.184135851825149643e+01 7.202741882261376460e-01 1.033458790516819104e-01
2.894395249576149354e-01 -1.666193539410310565e-01 2.512216111798469171e+02 3.997494305422275018e-03 9.098713106962280506e+01 7.186887161959778325e+01 7.197581170498437153e-01 8.098241589575186361e-02
2.071956032388619640e-01 3.345520007290174735e-01 2.481294533441908357e+02 4.884541183694321095e-03 9.355688931153393639e+01 7.186772920692337152e+01 7.186939384883318516e-01 8.136351827649181134e-02
4.286725543048580667e-01 2.608849764104872460e-01 2.385516085474018553e+02 4.732917053967023238e-03 8.845310499219168321e+01 7.526134009586158413e+01 7.133293069122356167e-01 1.076173872083176636e-01
7.881115845050234991e-02 1.210317337664712500e-01 2.388143743169760285e+02 4.616088894883884838e-03 9.948574928045648846e+01 7.253383572208880992e+01 7.243896829851684815e-01 1.017655979795810683e-01
1.132553975312454442e-01 1.049493339393411384e-01 2.369319855999369793e+02 4.834166721010161281e-03 1.084760826258061854e+02 7.523254076130794488e+01 7.135597498566687014e-01 1.246464548782869608e-01
1.887382221013274020e-01 6.870362889731795875e-02 2.427856039465493723e+02 4.624871841031828398e-03 1.027591885779940952e+02 7.488554997861186280e+01 7.217639399519857335e-01 1.194415407768341653e-01
3.005174657231207691e-01 1.736996471735580833e-02 2.389533615190022147e+02 4.433162125760226925e-03 8.976954951263617488e+01 7.441077039791628067e+01 7.205375255547518121e-01 1.333224415763691884e-01
4.333742425849511637e-01 -8.359300164827443425e-03 2.461465827957434271e+02 4.392742749148291839e-03 8.997856590954819467e+01 7.428075966834185806e+01 7.195003418143165463e-01 1.244097131647596138e-01
3.420703655407244526e-01 2.207922020042946132e-01 2.414389254387679102e+02 4.681899842103121392e-03 8.997856590954819467e+01 7.431864171157346277e+01 7.194934921265542238e-01 1.372208837042982188e-01
4.236794656306949181e-01 4.206049813960039963e-01 2.505145231624834707e+02 4.366967249763034284e-03 7.852652116975013996e+01 6.867647994875929385e+01 6.550879658156771868e-01 1.094118415113658899e-01
1.048221499711852189e-01 1.992125543275294897e-01 2.443568260823746243e+02 3.915976767252806259e-03 2.179448899781392868e+01 6.658127878025608481e+01 6.768125483253065733e-01 1.161709929357086502e-01
2.886315548131971331e-01 1.889994231850264939e-01 2.402241228882387247e+02 4.063744778475580216e-03 5.621013140005080544e+01 6.861497332183111553e+01 6.881038872740256052e-01 1.013492649292338510e-01
2.651271196043647471e-01 3.583469688150170418e-01 2.428716024195626915e+02 4.184986878076735368e-03 6.953273282889620077e+01 6.866591177378408872e+01 6.844658427246642640e-01 9.678698925495306249e-02
4.175504599771469039e-01 -6.490379721027439430e-02 2.391878309955896214e+02 4.040192120673345190e-03 5.063711811039739530e+01 6.867362355868509383e+01 6.848551472699586640e-01 1.243924899639295978e-01
4.468985984112429088e-01 -1.865244750803312090e-01 2.451563936506659616e+02 3.959234239704141796e-03 6.617732832741752702e+01 6.825466833787183418e+01 6.799085589658945272e-01 1.105558307359437720e-01
3.667097072630663979e-01 3.714755723838416568e-01 2.457228368886192413e+02 4.218346426167960718e-03 7.218395153003460507e+01 6.859701529995956548e+01 6.769433707483787366e-01 1.190938973810903856e-01
4.153038056130106126e-01 2.457368403254752143e-01 2.461428299591072744e+02 4.142510436045671214e-03 7.090147257911424106e+01 6.856531916636072310e+01 6.780001877261979670e-01 1.114989089654463555e-01
2.874541808289886591e-01 1.129578797703976178e-01 2.455587719922183396e+02 4.070295253481495158e-03 7.376496294592155323e+01 6.819113492418392752e+01 6.696209107274467831e-01 8.197336067582147723e-02
3.001213450846145769e-01 2.425552414526364053e-01 2.480233340739944765e+02 4.072491164823473578e-03 7.099193892478216128e+01 6.727567854857080931e+01 6.700516231096095288e-01 1.111251574310910956e-01
3.004459171887550184e-01 -1.964406062394014052e-01 2.441393866691611834e+02 3.992121404556472908e-03 8.488258411441279350e+01 7.132665018762676823e+01 6.913355596791318503e-01 1.090148154137933617e-01
4.669186906520895741e-01 2.519421958158961639e-01 2.507849309822869373e+02 3.770085409328389602e-03 5.095543421634693715e+01 6.413143189962269730e+01 6.409923101392628331e-01 9.828980421462775452e-02
1.936341035504345054e-01 3.674299688330957547e-01 2.417977173391790586e+02 4.722488698819108863e-03 8.830959292088863322e+01 7.155308078143767148e+01 7.004312193440475065e-01 1.122597539714278864e-01
4.552843685249445826e-01 -1.231844979533009976e-01 2.441011770258450042e+02 4.122741087503071708e-03 7.859922584643899768e+01 7.130799943279004083e+01 6.952734535815053851e-01 1.235520295852214206e-01
4.358427800224964344e-01 1.516550262358502821e-01 2.538331657000117616e+02 3.796921985904378079e-03 6.084927223808915642e+01 6.430458687989940358e+01 6.423534318744268390e-01 1.062505789419502800e-01
2.689913809107726816e-01 2.385359876076678654e-02 2.497537874770578696e+02 3.762639267293009255e-03 5.323103509039751202e+01 6.430934941623111456e+01 6.425604587141711121e-01 1.094211058145002358e-01
-1.665688442804941216e-02 1.684855024080126329e-01 2.483271002548022466e+02 4.159312308808075544e-03 9.017431026116466342e+01 6.301043043851946379e+01 6.257322796325347491e-01 8.261628177419885755e-02
4.395765847697817863e-01 4.891331707417241326e-01 2.357854858366615929e+02 4.390100132918912067e-03 7.682505433118066662e+01 7.019409998833839381e+01 6.035318651278762658e-01 8.852043527329293837e-02
2.555443074110144153e-01 -1.267177615675545987e-01 2.691455207526493041e+02 3.933475459731677719e-03 1.101028719393803499e+02 7.461401943012683091e+01 7.552442236233304351e-01 7.901262568206360304e-02
-8.182790638246792425e-02 1.813001826606031042e-01 2.462734077196792839e+02 3.766035760556406958e-03 3.357365604505889678e+01 6.449279371304237429e+01 6.340119640005754675e-01 8.176170888073203136e-02
1.886889196356736353e-02 3.618118176967881072e-01 2.478675425237775585e+02 3.751880541142925581e-03 3.372300664423936212e+01 6.419505630530900930e+01 6.370659115700968433e-01 7.120577543488780525e-02
-4.548693189082048116e-02 2.656326795830332710e-03 2.477967938954911631e+02 3.764811299289873119e-03 3.268372048879925273e+00 6.440158172989220020e+01 6.424142202134025537e-01 6.662999117474847910e-02
3.489806333670888439e-01 3.903215911556684459e-01 2.445231308558769570e+02 4.994971137257295767e-03 9.228669232026454949e+01 7.469647244440190548e+01 7.339953603644673308e-01 1.019986282468655636e-01
3.089182052922909705e-01 4.400819974319762906e-01 2.397051404656719740e+02 5.126006007961341447e-03 9.372562423648150798e+01 7.532482641443947102e+01 7.227857225119195261e-01 1.222527966576590353e-01
3.886790675487563629e-01 2.464471519889693540e-01 2.486942817006490998e+02 4.110092459199723471e-03 7.111846912457669134e+01 6.787110992896825223e+01 6.779609118555116609e-01 9.829340297621340372e-02
2.535187411821062664e-01 4.059436913454728124e-01 2.518687309968931913e+02 3.898503839176980287e-03 6.427035363813422464e+01 6.437543133039054055e+01 6.383555746676855547e-01 1.112050970632409708e-01
-1.025774216639332992e-02 -8.160154238408823257e-02 2.372840117148904824e+02 3.729840005182463725e-03 9.875454973489203780e+01 6.811353986789674764e+01 6.770989325808826065e-01 8.796011608435612417e-02
8.964356389633776345e-02 4.697317592163274824e-02 2.501001688456812531e+02 4.240552382270123405e-03 1.001464140978707178e+02 6.927990393828966376e+01 6.877982988426807331e-01 9.125698959772898800e-02
1.631579042518145339e-01 2.653104046478719780e-01 2.446030997224357293e+02 4.334262922521156872e-03 8.149545233526809795e+01 6.906446133418116062e+01 6.887715836126554469e-01 9.563514884706265928e-02
-3.346317872964615914e-02 3.497318845949151100e-01 2.440047742498773573e+02 4.261155788774240345e-03 8.231554759114587227e+01 6.373980621641175048e+01 6.164526233449679760e-01 8.550707402884420716e-02
8.298962140804916343e-03 -1.031337272554931905e-01 2.440654566855075416e+02 3.806845620008284404e-03 9.832198371462027353e+00 6.519035227849565217e+01 6.370226603642760166e-01 8.286071636103180260e-02
1.735702561676377154e-01 2.373551371176947367e-01 2.507747943419025773e+02 4.124991261112082204e-03 7.829020680524619991e+01 6.650850926193447776e+01 6.625365651071984940e-01 1.016529591626713080e-01
1.659883245672171270e-01 2.476587379015041390e-01 2.508035152524226135e+02 4.136414180171080028e-03 7.856774851424196981e+01 6.643949982201506543e+01 6.617912164699492061e-01 1.119873602903407733e-01
3.380973012985932780e-01 -1.789071284717352328e-01 2.444330305979337936e+02 3.807831845689209436e-03 4.537842824751183457e+01 6.531390389940906971e+01 6.381496331228438956e-01 9.356596681234453927e-02
3.831463560080764497e-01 9.311610932112068806e-02 2.445516083114042090e+02 3.817099976020012220e-03 1.155790461211034703e+01 6.529300097543351455e+01 6.434740147276342137e-01 6.418590693170829475e-02
3.336537996756894220e-01 3.940070673666407064e-02 2.477007955077781673e+02 3.953972510856862931e-03 6.616487162291099366e+01 6.705033424063122993e+01 6.744376406157884807e-01 1.035065022477461572e-01
3.559338303853204488e-02 4.615733317168924099e-01 2.453873699926011511e+02 4.327715678389275518e-03 7.795523420291968364e+01 6.642917494683129576e+01 6.683550637009574302e-01 1.102832717953312613e-01
2.430452682737032910e-01 3.172011742245706700e-01 2.401763589119731250e+02 4.000141663195303822e-03 2.381239976590925522e+01 6.795728609180757473e+01 6.821413088706836936e-01 7.733683882843603308e-02
3.336092095719387363e-01 -1.596359624009118794e-01 2.559648187137576087e+02 3.840250221294504336e-03 8.060693854280134474e+01 6.798193325352220029e+01 6.820960851172127581e-01 8.275523167262259505e-02
3.939665495988023958e-01 3.566312997720904043e-01 2.442782118047934716e+02 3.831017466561111289e-03 2.871057808559426405e+01 6.548304711263952527e+01 6.463443860653943496e-01 8.451791912243718230e-02
3.307794058825185290e-01 1.528812184087673665e-01 2.394376260302953199e+02 4.020485865213018276e-03 4.343120234720277750e+01 6.825456129217646151e+01 6.814730629087293323e-01 1.191666134155841134e-01
4.641874886471378803e-01 8.971749049950578092e-02 2.500719922114446661e+02 4.095655627871729564e-03 7.649085255285910989e+01 6.874983101217338799e+01 6.642840294181804328e-01 1.167406928560800750e-01
4.211028108359661237e-01 4.570361558231961219e-01 2.406925010471628354e+02 4.102816447881791131e-03 6.291180788489072739e+01 6.824810813310773483e+01 6.599083966858620975e-01 9.989155956738779429e-02
4.328129376788802385e-01 -1.655969550880298513e-02 2.438206470097084662e+02 3.992987953878320874e-03 6.829016688189001627e+01 6.822130838995094848e+01 6.600059210946841448e-01 1.123348024293378405e-01
2.066117398969580243e-01 4.173179233114249209e-01 2.465747482501726608e+02 4.366173800817566009e-03 7.932268935898093787e+01 6.790884976433537190e+01 6.610931002107670595e-01 8.876723149257192969e-02
9.655654890953874192e-02 3.783948321334756892e-01 2.442384097064956165e+02 4.472703559052856707e-03 8.401807073408690485e+01 6.779158016340387860e+01 6.629909263159073918e-01 1.099785735766747041e-01
5.856067078784436830e-02 -1.441857125503206993e-02 2.527235130907105827e+02 3.902374436673038561e-03 1.058587671483070238e+02 6.781686523700119551e+01 6.632915516343126372e-01 9.500412934099618234e-02
5.787385834192221301e-02 1.651245826056748078e-01 2.407682988137371183e+02 3.888845805008397331e-03 2.431827173744233761e+01 6.648125886262181439e+01 6.474555740332145204e-01 9.096487082922928569e-02
4.799146401719013300e-01 1.280048858429369552e-01 2.445490767549510451e+02 4.020258962290326060e-03 6.500779022684911013e+01 6.789193030563060915e+01 6.660660076314622868e-01 1.181764505202334975e-01
5.951684319047290117e-02 2.405233898202361331e-01 2.475206980814941460e+02 4.699080073657194503e-03 9.639207846415385461e+01 6.774467678050606878e+01 6.678295053321218200e-01 1.000603605331549933e-01
2.516921986429307978e-01 1.477110967819424414e-01 2.517873276142067880e+02 3.979021174972543519e-03 7.250127151943945591e+01 6.624773541040624991e+01 6.670297048938559348e-01 1.077131817808007624e-01
3.473851410445502053e-01 4.949647195196370530e-01 2.446137582289835279e+02 4.266349146640755971e-03 7.362868370443322874e+01 6.803978233714369139e+01 6.446121102502653244e-01 1.088661873779997874e-01
1.817813347457385154e-01 -1.527236009759931068e-01 2.446670386886343067e+02 3.835946260559620555e-03 3.571314749953493362e+01 6.555004189157904193e+01 6.508152761582294277e-01 1.026878520555218471e-01
4.407615362516688062e-01 -2.120551917257257335e-02 2.449404477980780825e+02 3.865600024697280097e-03 3.077130998086343538e+01 6.589989500373155806e+01 6.624131616518079690e-01 1.017370280958339174e-01
1.446851437865974144e-01 -1.379562203840261070e-01 2.543033494057473831e+02 3.640713127720533217e-03 9.503875076934724575e+01 6.832065277135707504e+01 6.621556793752980674e-01 7.012322541175156076e-02
4.873908073975713462e-01 2.939206581189175438e-01 2.476090359103999958e+02 4.190326212053997051e-03 7.077741074417451728e+01 6.891483098071623203e+01 6.911143849290066754e-01 9.386998176271733885e-02
4.700619085879178538e-01 1.277723049762490293e-01 2.475919470205322455e+02 4.121494433567933144e-03 7.120055396184051233e+01 6.892713555245154566e+01 6.914105707988168481e-01 7.610413068354562882e-02
2.362407388912907968e-01 -1.154706005162225990e-01 2.525295064871307034e+02 3.861519126722131375e-03 8.211464535774692308e+01 6.790738857115658789e+01 6.771199280428800149e-01 9.707498285417291706e-02
2.420121549952798379e-01 -9.191836595584534919e-02 2.451074115225600281e+02 3.980878324204606064e-03 7.453775029954415743e+01 6.854329414145274768e+01 6.842583584747384817e-01 8.666850329653830176e-02
3.182478833078418168e-01 4.136797077302072356e-01 2.463731173054578960e+02 4.128399474873249708e-03 6.692329518611296635e+01 6.773742926572006695e+01 6.846364817496258803e-01 9.368203794722015920e-02
4.098377362006400126e-01 2.254186387859203888e-01 2.452989062282542250e+02 4.161220118291986646e-03 7.123400474732910936e+01 6.896956250264621247e+01 6.835887846189971917e-01 1.098074854120231758e-01
4.254778038753399549e-01 4.982941049649353138e-02 2.445005320503321400e+02 4.088912466178198576e-03 7.065489625582949884e+01 6.911158069133958293e+01 6.826273002216080021e-01 1.247696795346093096e-01
3.508163299513586963e-01 3.803397655432958491e-01 2.514267801384129655e+02 4.604180843102262735e-03 8.485271226747029516e+01 7.060416922355609870e+01 7.027867381836313543e-01 1.056057327829739156e-01
1.339675015336934671e-01 1.608917464099188788e-01 2.442649093415063817e+02 4.221651731795911938e-03 8.231466957564136067e+01 6.876521273937513001e+01 6.830021870098782477e-01 1.134594111388256554e-01
1.007843351066013138e-01 2.528283400707096451e-01 2.425559597392063438e+02 4.113424640445390371e-03 7.114973974744074781e+01 6.782892316452989689e+01 6.800500978893833093e-01 1.155189819588025996e-01
1.503676716031106808e-01 4.914300814309779941e-01 2.404500118706243370e+02 3.998581578436912268e-03 2.698812324283009545e+01 6.789722439195409720e+01 6.832229936335020293e-01 8.448929570886168361e-02
2.257974754294929109e-01 1.913236168926244485e-01 2.442995634740711921e+02 4.172768592379970040e-03 7.232382635037436103e+01 6.902832065346966317e+01 7.028137440085761023e-01 1.150806567092165500e-01
4.991147257239541557e-01 4.743094348177075981e-01 2.509454483210308524e+02 4.310894160544034674e-03 7.229199006933539806e+01 6.899150924406015406e+01 7.057452703130079330e-01 1.210488295065101083e-01
7.301512419480937766e-02 3.389660871027891931e-01 2.422725376359872200e+02 4.268618120373744891e-03 7.451842079752532300e+01 6.880750506815377321e+01 7.044968460870931759e-01 1.246031960522841486e-01
3.243712548638113535e-01 1.990906375185529376e-01 2.467307351945157734e+02 3.982827281514629732e-03 6.373171657961673020e+01 6.688462393402645034e+01 6.716895466830070660e-01 8.114429979451186215e-02
2.573079089650746054e-01 1.547694717674426568e-01 2.461477046989312782e+02 4.110150867896692796e-03 7.082998904881901581e+01 6.842507608093634985e+01 6.985746261332166362e-01 1.284112502330724825e-01
3.417444469509893779e-01 -1.936838319622601334e-01 2.425996018956674334e+02 3.927592029015115546e-03 1.176524377234684060e+00 6.685184672646360582e+01 6.714719645204455523e-01 7.936707442389726030e-02
4.531672649909420647e-01 4.631725690566783626e-01 2.407954994430552347e+02 3.953713051232996337e-03 2.412658976772648245e+01 6.731060287008034493e+01 6.699881135761324158e-01 1.220963378620886636e-01
9.492653150661489736e-02 4.661587605208389884e-01 2.453699099731816204e+02 4.204653792953105124e-03 7.203344910851095051e+01 6.711622125456644028e+01 6.803897484699742426e-01 8.281675709219717130e-02
1.707130553828842823e-01 3.677318718418531307e-01 2.520263452484050219e+02 4.552433269200796898e-03 8.560292196171486978e+01 6.834175235484147493e+01 6.974345323945162489e-01 1.138977345880158865e-01
3.018228575053771845e-01 6.726053695954276046e-02 2.500196183725065282e+02 4.099556661370113916e-03 7.736457133197701808e+01 6.861898877888238246e+01 6.949824040218161025e-01 1.134353884561946912e-01
1.884462765919991956e-01 3.291857162325298458e-02 2.536575362565341436e+02 4.148493797135062444e-03 9.082133899084197992e+01 6.923697241537664127e+01 6.960548915280769799e-01 1.340388993174516374e-01
2.431501985745549710e-01 1.836424169216250846e-01 2.494938312945441226e+02 4.281684371693217882e-03 8.229108969804511275e+01 6.925293392187214181e+01 6.999235312894459549e-01 1.344853973791751700e-01
2.778324387597385092e-01 -6.120905944506160878e-02 2.514908582714577960e+02 4.035861615327738378e-03 8.299623743568689349e+01 6.940849538289995735e+01 7.028329482444872767e-01 1.236450913349498859e-01
8.422429058226488241e-02 2.187110042099527085e-01 2.434987545424619100e+02 3.918845623006857702e-03 1.595021441795553585e+01 6.667688894918367737e+01 6.734223440472409949e-01 1.096853708558101770e-01
2.290256247168311887e-01 3.556128610562223069e-01 2.459736544721645259e+02 3.821836071805044012e-03 1.392126214858204847e+01 6.527716926139720499e+01 6.525202834612779945e-01 8.223534097031436063e-02
4.481987441509909242e-01 3.931031874945567495e-02 2.443822972861634071e+02 3.933457370383548930e-03 3.088578445895544178e+01 6.680937315701513057e+01 6.826194301205769088e-01 1.376961949170834865e-01
8.988793727882407603e-02 4.004338949547012749e-01 2.445757113258599702e+02 3.943751304809094312e-03 3.983992869267864023e+01 6.684867374354627145e+01 6.850402826986021765e-01 1.142696382390909760e-01
1.309373907023867190e-01 1.374481676046620526e-01 2.487042610151002862e+02 4.071736835802747603e-03 7.788610430599472068e+01 6.712719303068138288e+01 6.826349841615623193e-01 1.300216941498542889e-01
3.702849437730233451e-01 -1.099374136187593054e-01 2.466522394314977191e+02 3.857336109719756122e-03 5.405968330518227560e+00 6.568191376690342054e+01 6.694292346114901759e-01 1.026397208994295346e-01
4.771876137900710191e-01 2.427352037954392250e-01 2.492828496181195703e+02 3.871575260525046778e-03 5.304623233571637542e+01 6.553959469248145808e+01 6.674188381629032607e-01 9.862808048548590834e-02
1.299027605698114818e-01 3.744758362668783591e-01 2.463444578908604683e+02 4.292556719176690745e-03 7.702893960308585974e+01 6.788966428254695984e+01 6.913681604262761349e-01 1.116686156364994353e-01
8.743204796934153644e-02 3.462137109573635296e-01 2.455031949569448102e+02 3.808925525672891398e-03 2.945064953942821973e+00 6.512949571286048922e+01 6.458536359664607263e-01 1.123414666399698003e-01
6.665756458375943216e-03 8.553536308467557525e-02 2.409015184188072283e+02 3.966234749701277526e-03 1.481228513720282436e+01 6.746186493174579368e+01 6.751083479925307218e-01 1.211778501948435616e-01
-1.578949636870691231e-02 -3.847847779771212950e-02 2.428857323507039325e+02 3.910353217592998400e-03 3.304743868489732250e+01 6.661507938972928855e+01 6.672027555403831078e-01 9.934057689738488850e-02
1.098052374577664914e-01 1.352626590274991214e-01 2.413831081552340265e+02 3.979643827918557218e-03 5.627001650427293100e+01 6.743330166295456252e+01 6.732175397571128483e-01 1.124666128301691354e-01
1.817938946817882762e-01 4.667276760863209861e-01 2.453931679065378830e+02 4.214226641571492717e-03 7.224684923490438848e+01 6.739675844546516714e+01 6.714326049027933285e-01 1.007019354035421643e-01
6.979865453702560618e-02 3.521316093319015184e-01 2.431879384780065720e+02 3.904794169005787290e-03 9.055622858867632630e+00 6.652142953076085519e+01 6.667700930105592283e-01 9.480897803507709609e-02
4.206296443962059817e-03 3.262340684377382782e-01 2.426095295691231684e+02 3.928022084088037512e-03 4.624078413773490936e+00 6.685714308076205725e+01 6.716369657858688447e-01 1.182157865728591661e-01
2.269652011687846027e-01 2.646774252549177753e-01 2.478412275694017524e+02 4.026393931413525806e-03 6.711318123934321989e+01 6.679462733857521073e+01 6.785522073000561649e-01 1.171644819558922551e-01
3.066633601961781252e-01 -5.940322837434899861e-02 2.490026999531536092e+02 4.039555071817367386e-03 7.864190943970270098e+01 6.921547137553099560e+01 6.984954179298537014e-01 7.260085080730058205e-02
