# freq_modGR tau_modGR
6.623842191037790883e+01 3.158669555642945603e-02
6.494993740736740051e+01 3.073173610205165440e-02
6.694479756229875989e+01 2.953908136986913707e-02
6.558702569574111862e+01 3.103956130766157007e-02
6.751514058268020335e+01 3.226320909203284071e-02
6.506925636955105574e+01 3.201833615466168070e-02
6.785688735615751455e+01 3.056430275403498528e-02
6.856580088402648698e+01 2.888048878003371400e-02
6.583451031211018289e+01 3.341366749348217979e-02
6.598205026179148547e+01 3.032627456493410326e-02
6.595507515999642578e+01 3.289030062331124021e-02
6.625790708164637977e+01 3.025117106175778670e-02
6.524874154863762499e+01 3.374724609330592012e-02
6.541072732969783488e+01 2.416416831403071439e-02
6.689591696373230434e+01 2.754930758096822349e-02
6.760050287118332335e+01 2.637072690653854273e-02
6.596278262206791965e+01 3.232191765893221991e-02
6.788857085787928725e+01 3.295942234623826933e-02
6.766112376658354322e+01 2.670494407468705644e-02
6.864470121909710087e+01 2.508359689253718272e-02
6.774150704208928175e+01 2.500430783756996123e-02
6.846130740297782324e+01 2.661490104271866872e-02
6.563170487623548865e+01 3.396147222509804386e-02
6.631786314133977100e+01 3.073923142683575999e-02
6.604315838461519661e+01 3.010013890372912823e-02
6.756463348918531153e+01 3.091388760185750581e-02
6.591408431003820567e+01 3.768858290471979039e-02
6.664750075121568784e+01 2.893179743978755228e-02
6.631525722819900182e+01 3.323304131071837253e-02
6.745649360785365900e+01 3.148380841025413823e-02
6.832644478016587186e+01 2.955124356225558718e-02
6.355018061159078258e+01 3.448673299774540624e-02
6.834604508558631153e+01 2.606984148477264548e-02
6.682001939693297743e+01 2.757835340469392410e-02
6.469099339941979565e+01 2.076335173564521075e-02
6.715435182211558640e+01 3.285052887433870944e-02
6.798406527745336803e+01 3.244963008466075771e-02
6.898540462415508046e+01 2.624028710495786287e-02
6.691801089709554162e+01 1.969531848223102233e-02
6.817249979135743843e+01 3.216691947304880367e-02
6.784287388434624688e+01 3.443888662774620413e-02
6.654370438257680576e+01 2.814733293892386634e-02
6.598769482138359876e+01 3.398739334917853794e-02
6.624500550852806668e+01 2.990739217352687829e-02
6.854519297254940113e+01 2.856341780402168670e-02
6.803005170290457215e+01 2.623960613806415945e-02
6.713829264112320061e+01 2.863708379683738495e-02
6.969666791205683865e+01 2.424481346009988228e-02
6.510314590224213305e+01 2.504121573127825878e-02
6.821055655899365888e+01 3.119781387290428143e-02
6.847743102022137407e+01 2.719834608979225868e-02
6.427246533470628265e+01 2.526961200913951933e-02
6.983718737191888692e+01 3.555965976940855117e-02
6.849521551054870372e+01 2.650698299483652057e-02
6.708603072733761508e+01 2.485319733173150386e-02
6.551986804162989131e+01 2.527535065932573835e-02
6.761673786607391889e+01 2.839786537721936469e-02
6.758950082209203458e+01 3.665001889371202748e-02
6.681942153583247546e+01 2.753514518038923178e-02
6.593770481795522187e+01 2.986203620361831471e-02
6.653409513152368504e+01 2.763382284478240955e-02
6.384057460376421744e+01 2.812371179886860584e-02
6.366243621077166637e+01 2.515735681343841956e-02
6.776015177065541195e+01 2.779739695186077969e-02
6.572150323779955272e+01 2.523586471302186746e-02
6.657928857920911980e+01 3.125860686158106472e-02
6.654830914048720558e+01 2.338636137234475706e-02
6.396267388954664312e+01 3.346456315064873926e-02
6.615824520678049225e+01 3.641473134725042859e-02
6.650042439899961266e+01 3.392013440862869794e-02
6.642726898902299126e+01 3.392811893527956230e-02
6.492866789937787075e+01 3.248718455616218803e-02
6.703652100896410104e+01 3.106453941140832273e-02
6.964446979935027571e+01 2.116496358822269122e-02
6.490906842265573573e+01 3.453119525754969749e-02
6.769869794098579519e+01 2.799966302165199719e-02
6.690978035396884138e+01 3.119870215413318021e-02
6.774130409608719106e+01 2.992741171971612796e-02
6.727619890547421733e+01 3.085011742879913837e-02
6.485559674629091376e+01 3.008696736882180561e-02
6.471541836224847088e+01 2.876969856257957300e-02
6.488489315336701679e+01 2.774177739107569832e-02
6.505003285077276587e+01 2.975132955372654375e-02
6.528488951139038932e+01 3.032820981937556226e-02
6.906553309561063259e+01 1.658972006431081933e-02
6.573011905593322979e+01 1.788769135873715527e-02
6.993161583630440248e+01 1.782100910306641528e-02
6.384979319710554790e+01 3.070210435561046558e-02
6.736293107868617369e+01 2.786098052845834699e-02
6.646703360241899361e+01 2.287055318094122214e-02
6.781835132275449496e+01 2.270043484923145449e-02
6.273156865869125198e+01 1.632087322797697373e-02
6.888452426954748375e+01 2.380691118711488613e-02
6.782472582902039449e+01 2.939135512852289120e-02
6.629450981439060797e+01 2.917355472710372877e-02
6.560950214630466348e+01 2.522069474076501713e-02
6.668344738890279189e+01 2.299357568169028976e-02
6.548423086370033275e+01 3.084305681511034444e-02
6.588475456825615595e+01 2.788227197353856587e-02
6.628009436781107411e+01 2.955418977186007046e-02
6.637709981953830152e+01 2.896511131317295804e-02
6.365779103538630324e+01 2.225314643892903690e-02
6.780932903043780868e+01 3.134887926799500429e-02
6.461460329890518040e+01 3.044214910882636974e-02
6.889265335047389271e+01 1.995787869419683724e-02
6.242307231848074878e+01 2.346738318741702772e-02
6.618927592728090303e+01 3.061441305144845665e-02
6.686708124622997218e+01 3.087423800540255864e-02
6.759906170322355479e+01 2.940357423019244326e-02
6.745901677068536628e+01 2.822918081767678694e-02
6.658486966445772737e+01 2.787460531601790303e-02
6.524247071636959561e+01 2.979899424464675997e-02
6.578139017071343631e+01 3.049116515415856155e-02
6.494251977269777854e+01 3.067057807652636553e-02
6.331700217400057795e+01 2.592507614286401404e-02
6.454690418814131192e+01 3.065639030798685341e-02
6.453557348093468704e+01 3.063195924546684157e-02
6.656339010237182663e+01 3.003841657871380438e-02
6.644246621110063700e+01 2.965570764576546531e-02
6.668821297327244224e+01 2.862173955622212065e-02
6.868318811003499036e+01 3.115189283605341447e-02
7.045087585756739657e+01 2.340688237257631393e-02
6.735061999895017948e+01 2.931002710664015048e-02
6.554566331045920435e+01 3.303131415039178148e-02
6.536427732894273390e+01 2.869138004375661882e-02
6.439486452476752731e+01 2.619426787507598067e-02
6.719123327443581672e+01 2.979822384217577225e-02
6.662446095829862713e+01 3.168439399510473292e-02
6.793254476582566781e+01 3.037305912150846041e-02
6.649074699586086012e+01 2.781110563889622675e-02
6.793734056891860007e+01 2.496776005790451655e-02
