3.352472441274414336e+02  9.200639747538552626e-01
2.916277085510532743e+02  8.039308074552709016e-01
3.313382652324515334e+02  9.017559523758723605e-01
3.457082313235309812e+02  9.413844666107704651e-01
3.720172408046568648e+02  9.546311622240896133e-01
3.224544874216531980e+02  8.869699557368168064e-01
3.188527760254907548e+02  8.829409615483928553e-01
3.059152504147461968e+02  8.313633264116966348e-01
3.534789174231460152e+02  9.399139458536406311e-01
3.577990850138474457e+02  9.471258412709891994e-01
3.097828812986497269e+02  8.908224732607726848e-01
3.439561312624399534e+02  9.385819461920592577e-01
3.131925415694657886e+02  9.035596370235808861e-01
3.597977640097900007e+02  9.505290759160791580e-01
3.197193057350913250e+02  9.009723249267739265e-01
2.888203392404336114e+02  8.443711070155519582e-01
2.974467378023226161e+02  8.241280316673680328e-01
3.457257423009697277e+02  9.404444521108870081e-01
3.538840139924660093e+02  9.534429634021498456e-01
3.416586061099476979e+02  9.334449000533954210e-01
3.566388549187735748e+02  9.459343846487908714e-01
3.484446897467653343e+02  9.334144294158600585e-01
3.373907559308620421e+02  8.967606438856896567e-01
3.203742597584669625e+02  8.803704874551426807e-01
3.732518020551445375e+02  9.621204411153525538e-01
3.552967808133858512e+02  9.389338948832803844e-01
3.513883059912141107e+02  9.388145301728969550e-01
3.628119307773895912e+02  9.366831987479672383e-01
3.306470650369690816e+02  9.073746510943571097e-01
3.603473432359105573e+02  9.427049632827638748e-01
3.439138182828202162e+02  9.199818936765258304e-01
3.428005043832124557e+02  9.291862603601628301e-01
3.419106029652191410e+02  9.196007011528847253e-01
3.450975418890461697e+02  9.347246458025981752e-01
3.244260225363171344e+02  9.061316835539814374e-01
3.536335330179891230e+02  9.513182652961122976e-01
3.095129429632744973e+02  8.941418854810693206e-01
3.083229380353543547e+02  8.383391804396072011e-01
3.205795644225833598e+02  8.721554169410353774e-01
3.245249080576691654e+02  9.104032616096524588e-01
3.691080577955242461e+02  9.433017877819757091e-01
2.984805753301715185e+02  8.067044882140025353e-01
3.360619330860080254e+02  9.219675461644369907e-01
3.467944049838962428e+02  9.204427784975645066e-01
3.113016526453587289e+02  8.889081662601914235e-01
3.520266233252381767e+02  9.390236265939665428e-01
3.657974381334723830e+02  9.588381598612641943e-01
3.688067626858261292e+02  9.496736637502396494e-01
3.414571749767357005e+02  9.139663267162503324e-01
3.626414213533701627e+02  9.545748853300962677e-01
3.119861486670108093e+02  8.934800133920773879e-01
3.468283649669047577e+02  9.418646781728796658e-01
3.514486332154294246e+02  9.133097244067650555e-01
3.215812383213526005e+02  9.121942972094821966e-01
3.639627143299226191e+02  9.449752291874339294e-01
3.391300275597789664e+02  9.299025538451953787e-01
3.408046653653311751e+02  9.229017308532091457e-01
3.391753710277322398e+02  9.284462439788774279e-01
3.398830772694942084e+02  9.330838292911742826e-01
3.322774537887146948e+02  9.228620478195809218e-01
3.424686636327372753e+02  9.341132316101539157e-01
3.378120053321052865e+02  9.192826543461436462e-01
3.670596735145931007e+02  9.575870939909000290e-01
3.429598330618842397e+02  9.401675923243710820e-01
3.533390834581032891e+02  9.419787089477359432e-01
3.548600648918136358e+02  9.354967678204559878e-01
3.432181277390243963e+02  9.341239578622853035e-01
3.537033011481676681e+02  9.383010125067221541e-01
3.510946721652552469e+02  9.469797102909806030e-01
3.591993652506819217e+02  9.414247253196986742e-01
3.439414916619773521e+02  9.408264491504854110e-01
3.352580721500256118e+02  9.343285777859970942e-01
3.611566800136203028e+02  9.481298585781228194e-01
3.495969656227122755e+02  9.358572262198132652e-01
3.589372286530377210e+02  9.464887695789560018e-01
3.483364810929716100e+02  9.361015512336933186e-01
3.645111317104511954e+02  9.482449693453229855e-01
3.236624057420029885e+02  8.898696314439358268e-01
3.352622306489645325e+02  9.227028034107317422e-01
3.278502104581094727e+02  9.166023409419984391e-01
3.569489004303933370e+02  9.443766804329025710e-01
3.520668840014145644e+02  9.500615067792992363e-01
3.291516151176890617e+02  9.191372761034750649e-01
3.187742953985832628e+02  9.096835189801224519e-01
3.210432811808011593e+02  9.062021233017402144e-01
3.262790161613579585e+02  9.206705384202759079e-01
3.637438980204607333e+02  9.496306275244335016e-01
3.499607108713968842e+02  9.384893339912173671e-01
3.485139533330171275e+02  9.349010203495268234e-01
3.462140193786187297e+02  9.417561874473764361e-01
3.739554571142496115e+02  9.603789729982062928e-01
3.418288851236931691e+02  9.302557810292373386e-01
3.587440005769538516e+02  9.483439956445613994e-01
3.486165454204617618e+02  9.438914894254635257e-01
3.386086703076808249e+02  9.371488437314462461e-01
3.737099203741003066e+02  9.476994984414165435e-01
3.242143608962456369e+02  9.165054156054398549e-01
3.356333991873087825e+02  9.226884515610873638e-01
3.050959344094547987e+02  8.381304328212961785e-01
3.543704678053471184e+02  9.484586758787734162e-01
3.500456312711047531e+02  9.484587694337023311e-01
3.230446061354617768e+02  9.194748579148358525e-01
2.923311681803648412e+02  8.305707093282410636e-01
3.484332507856324810e+02  9.477665741719156767e-01
3.569152073375794885e+02  9.546327294359693294e-01
3.389549737351219392e+02  9.255016262675612726e-01
3.624643958295540074e+02  9.503179004527108065e-01
3.470618839307902590e+02  9.344035141046378445e-01
3.340868007681752943e+02  9.326239773593388849e-01
3.259392553827611323e+02  9.168596790028118448e-01
3.389945894020003152e+02  9.297956266823067528e-01
3.117553768688266587e+02  9.056828650361234967e-01
3.291890946725719118e+02  8.975198373536893426e-01
3.449800702222755149e+02  9.441410310393683059e-01
3.287343351293602609e+02  9.245374637779725235e-01
3.329543584999055952e+02  8.966207095261214954e-01
3.529153209366901933e+02  9.603501022940245102e-01
3.257031773538289485e+02  9.200215014736932151e-01
3.222418404419728972e+02  9.027183076125514516e-01
3.290879093314371744e+02  9.011799826132680380e-01
3.364479858868405131e+02  9.295904208240519662e-01
3.643909886249530246e+02  9.601302038759397250e-01
3.354496884558228658e+02  9.224099999335885203e-01
3.479611104211331281e+02  9.334832952272654749e-01
3.368047261631705851e+02  9.222857059643913002e-01
3.480541553870355074e+02  9.179528336301422398e-01
3.343004792935991532e+02  8.932027453751021362e-01
3.335188531949117419e+02  9.264450523507805624e-01
3.282686295953888020e+02  9.015247006905680038e-01
3.509316142644270258e+02  9.412835575985036840e-01
3.161523172680004450e+02  8.858156111841319902e-01
3.685698636460071498e+02  9.448661547107229941e-01
3.693065977604633758e+02  9.576055087829310475e-01
3.603004322385943965e+02  9.509502906466513750e-01
3.606024509839192547e+02  9.508558154480152291e-01
3.614049712501073941e+02  9.430276613786978679e-01
3.486070988875692933e+02  9.413647009004521005e-01
2.953535124305677755e+02  8.702671284351610748e-01
3.684194031104503892e+02  9.502506976504541125e-01
3.345546744592825803e+02  9.274973931192984633e-01
3.495386879799537496e+02  9.416818514965982212e-01
3.419878506651968451e+02  9.377192360449149167e-01
3.469899798598868301e+02  9.409211542599963396e-01
3.526926512952469466e+02  9.321092484918195309e-01
3.478030506783185842e+02  9.244793439644353183e-01
3.427667158699291576e+02  9.184304681960777650e-01
3.506608681224980160e+02  9.308334771292445797e-01
3.520923227310235575e+02  9.343106000381572462e-01
2.637552057761272408e+02  7.612900678375631447e-01
2.810348031155422746e+02  7.761034040945493651e-01
2.722155331338919382e+02  8.059396995216205895e-01
3.588051281093744365e+02  9.328133037867472055e-01
3.350671118975215563e+02  9.258414889683757032e-01
3.135017330254610215e+02  8.793437960050847213e-01
3.088611261642113845e+02  8.828743036880513095e-01
2.718808256015806251e+02  6.828970647826093643e-01
3.118342213066168256e+02  8.989158360379297941e-01
3.396742111705304978e+02  9.353094676848764388e-01
3.440010690214810438e+02  9.307298829646010185e-01
3.285374831341614481e+02  9.009972808348740703e-01
3.135968756812746960e+02  8.817584451870638107e-01
3.533399727373322321e+02  9.371910645418606300e-01
3.400211922851833606e+02  9.221336974345374360e-01
3.455616595011067602e+02  9.326993602027897623e-01
3.428805674754271422e+02  9.297935717392262767e-01
3.176089855965687434e+02  8.574561346687084029e-01
3.469038909957151304e+02  9.440071933972559171e-01
3.549636721809444566e+02  9.333283109577772407e-01
2.895800157433964728e+02  8.469459341761094162e-01
3.286497416408936374e+02  8.683518914090643248e-01
3.499516237940381416e+02  9.376516702135838655e-01
3.485140201300315539e+02  9.402113293634360991e-01
3.404778440192296216e+02  9.348822273097509017e-01
3.362776082675218845e+02  9.282533894228368609e-01
3.376678181483056846e+02  9.239394207689650695e-01
3.501667542152886199e+02  9.315430814616896260e-01
3.509391874201346582e+02  9.362000486994805915e-01
3.546525294356720792e+02  9.351895204987348276e-01
3.393799734453016868e+02  8.991399418530701126e-01
3.560459221615508341e+02  9.342207011977726738e-01
3.559927464128662677e+02  9.340760234138488771e-01
3.464558830832818330e+02  9.357464131571904264e-01
3.453977993089162055e+02  9.335873132182533896e-01
3.404353756466069854e+02  9.286298362254487015e-01
3.431944363447684054e+02  9.448159007236187623e-01
3.055551070866958980e+02  9.002052923622478886e-01
3.409516137341943249e+02  9.338644296874722972e-01
3.609594816971051046e+02  9.462553588937465676e-01
3.452225284918031321e+02  9.257149958781989429e-01
3.371957177077516121e+02  9.052943099906295421e-01
3.433731180320544354e+02  9.359431377284488374e-01
3.522914867320523058e+02  9.431247356563662310e-01
3.429859783511155342e+02  9.401363766951761347e-01
3.377072765852565226e+02  9.232964658946719583e-01
3.202898484685695166e+02  9.065097996752223830e-01
3.445012761046942842e+02  9.282239588819447551e-01
3.390265925091443364e+02  9.199257267716262065e-01
3.393294399240657526e+02  9.283309999658969636e-01
3.170876945785901171e+02  9.036164300613441780e-01
3.414497324426458249e+02  9.265320259282402438e-01
3.263514962843635772e+02  9.164444899785142429e-01
3.446205077972676349e+02  9.430407899252885029e-01
3.481171663876259004e+02  9.478781527400401696e-01
3.666542927240479344e+02  9.616598159588356509e-01
3.056772965242849978e+02  8.778191147182877740e-01
3.761947288061116978e+02  9.427907205994173756e-01
3.508440760018951892e+02  9.473405958558548390e-01
3.505133645914248177e+02  9.390282446464752741e-01
3.482948435020788907e+02  9.315377408052943897e-01
3.505790563578846672e+02  9.260448290225149481e-01
3.469321196556980453e+02  9.397532573566745873e-01
3.469703602354570648e+02  9.361263191703921294e-01
3.301369258002157494e+02  9.016334900098900151e-01
3.108055623523488862e+02  8.596929252027684099e-01
3.354011859674786251e+02  9.071461230740085480e-01
3.666622344290329352e+02  9.569931755071564572e-01
3.488474243448378047e+02  9.377701621995132575e-01
3.433278051070252559e+02  9.283157105711140611e-01
3.196090224980929975e+02  8.985679873922595151e-01
3.226434550877418133e+02  8.954348542782656351e-01
3.452114630514109308e+02  9.372286951107263731e-01
3.614451703105460751e+02  9.453284034575478723e-01
3.434540562710525933e+02  9.293751515738106761e-01
3.688704392518937425e+02  9.534820169233004794e-01
3.003094844391683864e+02  8.814121065289980406e-01
3.481398660539824164e+02  9.486772306143839151e-01
3.872264833831416695e+02  9.647917290783556421e-01
3.326311987595557298e+02  9.292160217865604865e-01
3.255040188595705217e+02  8.921228347463832087e-01
3.193060135905049606e+02  9.088639336235945221e-01
3.195194906084191189e+02  8.826581518594374121e-01
3.035656442642497268e+02  8.758725854540105882e-01
3.016926041543167116e+02  8.779356049530708805e-01
2.971344298119597624e+02  8.671705805859781790e-01
3.367373857038821825e+02  9.080209969208876686e-01
3.322167121800524683e+02  9.245559208052023248e-01
3.386092487834068834e+02  9.208671799527448076e-01
3.338268605780239682e+02  9.225661021423320340e-01
3.496630311889933864e+02  9.403003893108536904e-01
3.644278986542868779e+02  9.527355937501436056e-01
3.468012532552077118e+02  9.367892021638578592e-01
2.919868188493322236e+02  8.544898812585575154e-01
3.422186325082280405e+02  9.193363634766451575e-01
3.452716448795864608e+02  9.297171707360628590e-01
3.573922116277677787e+02  9.487910556729565181e-01
3.380796948233411854e+02  9.283379449152769913e-01
3.337636003849659119e+02  9.133587955857034313e-01
2.898853192811608324e+02  8.397254705658836471e-01
3.267815961345560254e+02  9.246172128611083174e-01
3.284840268561843004e+02  9.257387208186277361e-01
3.517890547151077385e+02  9.405091745936545733e-01
3.158127482626817937e+02  8.968339999085904735e-01
3.244079435458760940e+02  9.198703504325987934e-01
3.244647474296817791e+02  9.160478400196516713e-01
2.959852526048072718e+02  8.700875606269840024e-01
3.396726012352082762e+02  9.320340664026193211e-01
3.456076009142019529e+02  9.359558761455615272e-01
3.469472473243405943e+02  9.418631975516345012e-01
3.229648706375260190e+02  9.045229025446682725e-01
3.086913061092513999e+02  8.928751290659751039e-01
3.113419369950100304e+02  8.835051950953514144e-01
3.275150591874518682e+02  9.190962191220550803e-01
3.335054408328149407e+02  9.177953752305060275e-01
3.500194210568528774e+02  9.551962717276000214e-01
3.332378294320538430e+02  9.147624825102933510e-01
3.379939625659853277e+02  9.169283909889023310e-01
3.426384574997829873e+02  9.307052256691290548e-01
3.411365515660501728e+02  9.181445753251091801e-01
3.457695233181743788e+02  9.150957439897687840e-01
3.385408788864956477e+02  9.194700031412423868e-01
3.479036884083580503e+02  9.277140090008098028e-01
3.326391918324562766e+02  9.257303738362565593e-01
3.526728375301306073e+02  9.268735020688394499e-01
3.335378575102507170e+02  9.300457297986822747e-01
3.593741252223894662e+02  9.420889255925531947e-01
3.359913741792261703e+02  9.149056417327379176e-01
3.355528038724791031e+02  9.246372512080188732e-01
3.289169084195198707e+02  9.181408736429743644e-01
3.440189153109340054e+02  9.317567363450917073e-01
3.327442870100434220e+02  9.095974966963324970e-01
3.318498022814279693e+02  9.095091556925234411e-01
3.570797912595727439e+02  9.427096081849188902e-01
3.205720391666031333e+02  8.888006983987670750e-01
3.441221275878268102e+02  9.370809316385598775e-01
3.467441957643494561e+02  9.360008775629354849e-01
3.365513304692502174e+02  9.328547332733614361e-01
3.083377147967823930e+02  8.368137262561322620e-01
3.021375506974628138e+02  8.374273493956122527e-01
3.204673980001466020e+02  9.058968381200811493e-01
3.474437371814169637e+02  9.281133314563985159e-01
3.502877133785449359e+02  9.260477405563957154e-01
3.094763676323504455e+02  8.570733860288118899e-01
3.403237884198046572e+02  9.284400953171970672e-01
3.265708403541989355e+02  8.910028833589461739e-01
3.383474104123697543e+02  9.211549083115792014e-01
3.441878824253299172e+02  9.414276145133515517e-01
3.639412901113226440e+02  9.585635269086276722e-01
3.538414718868446016e+02  9.532411312560202798e-01
3.568060235836119887e+02  9.530433712770560728e-01
3.071658533121133132e+02  8.438600323175382556e-01
3.564300714376193469e+02  9.488613749543592935e-01
2.913589029397503509e+02  8.250983759475812862e-01
3.547835337723166163e+02  9.488512638546994227e-01
3.327945427925509989e+02  8.844432119869741760e-01
3.516176416170276866e+02  9.439000214841608560e-01
3.461469912699099609e+02  9.439596142961242942e-01
3.452473640174666230e+02  9.196577189137477015e-01
3.141134351473212405e+02  8.741533285022081712e-01
3.140595732243390330e+02  8.646645121334479711e-01
3.149979787378409242e+02  8.842307927972522519e-01
3.518724007188544078e+02  9.468129715290340975e-01
3.084809057647563009e+02  8.795270415715693568e-01
3.281806864159489123e+02  9.079791373115730924e-01
3.405999733374601988e+02  9.309036801347695400e-01
3.442673193263819940e+02  9.234854688447899917e-01
3.506243416530058994e+02  9.419967407438325502e-01
3.247963989403600067e+02  8.901529179830065530e-01
3.220442685058250163e+02  8.826692506669572280e-01
3.067918451148465806e+02  8.839349187416332132e-01
3.311580252064046590e+02  9.307633343362211598e-01
3.442784551270253246e+02  9.065321620392324808e-01
3.462457759715121597e+02  9.424293437403946649e-01
3.427780239245740859e+02  9.332279125545672738e-01
3.582502705470741375e+02  9.547729416387642498e-01
3.757436604130576256e+02  9.656976268959783782e-01
3.589737553643183787e+02  9.523851256814952482e-01
3.441025842566496067e+02  9.388091481762648183e-01
3.445275187169229980e+02  9.309504088349794815e-01
3.177793914615360222e+02  9.011539973522462166e-01
3.202608359024947617e+02  8.940695651843283409e-01
3.530202473975211319e+02  9.459399821694202126e-01
3.540640224525635631e+02  9.456347652787804314e-01
3.549881973115001870e+02  9.478104076457907201e-01
3.698549835682823073e+02  9.436812069397199076e-01
3.180935777581941579e+02  8.913013754524904408e-01
3.633458846904496795e+02  9.471410636547772377e-01
3.602070019763758637e+02  9.574511167781711851e-01
3.477019365366288639e+02  9.460829493999598494e-01
3.223820142936602338e+02  9.018880910172575316e-01
3.362325439201999302e+02  9.232609886501029761e-01
3.098354121669346455e+02  8.909634660820625607e-01
3.431799169842822153e+02  9.286082693993432668e-01
3.523578785743323465e+02  9.513271643823716373e-01
3.338442200005538325e+02  9.054947734703167050e-01
3.450805963718743783e+02  9.286903674072011228e-01
3.483721937784231955e+02  9.307606494621907256e-01
3.504559553380004218e+02  9.375697338594851660e-01
3.187250910309323899e+02  8.862438210122597360e-01
3.195013617054955830e+02  9.085840913651507256e-01
3.334342071907533978e+02  9.139759737073005486e-01
3.454600237562959251e+02  9.260634377212328960e-01
3.384545204867400798e+02  9.048670020830870131e-01
3.602369694527176307e+02  9.361108803740149087e-01
3.449668457286331318e+02  9.406446799522248936e-01
3.473136352896775634e+02  9.393107710586977577e-01
3.422219192828157475e+02  9.228451047421609710e-01
3.397652508922545280e+02  9.156156427223689498e-01
3.259282343481904149e+02  9.008074344354556340e-01
3.650293396752864510e+02  9.481503852588746284e-01
3.494393212587841617e+02  9.297824303576252003e-01
3.400474356840939549e+02  9.175967694193882807e-01
3.457405365640817081e+02  9.364316439994283536e-01
3.362465783895873415e+02  9.136528265045916752e-01
3.336869563834033556e+02  9.203198474312614952e-01
3.497687629010041519e+02  9.452736758142706863e-01
3.498183021023874062e+02  9.466620127216455183e-01
3.340948429198037388e+02  9.222621319230187575e-01
3.562735023861078503e+02  9.434448756276714310e-01
3.548886349376790577e+02  9.382017921622785028e-01
3.642012370119075513e+02  9.461451851477140629e-01
3.278586092013676421e+02  9.174086071311394752e-01
3.611532542708904430e+02  9.459052622425015988e-01
3.663241585029162479e+02  9.438850799887125165e-01
3.467463717958623306e+02  9.163405454636516234e-01
3.519986245278442425e+02  9.401461939422416370e-01
3.625132976560755083e+02  9.457337740058756603e-01
3.641406838810344198e+02  9.482500901545682925e-01
3.219762821213116695e+02  8.684086132069999131e-01
3.185993408422498874e+02  8.695679106835501049e-01
3.350307119037250345e+02  9.205521911553748993e-01
3.623760427184746504e+02  9.441373236131771485e-01
3.240527952882141562e+02  8.957591642755333705e-01
3.244329138094191762e+02  8.951451519481250507e-01
3.153940268609483155e+02  8.890142305741807194e-01
3.640771046717021591e+02  9.412310052837054020e-01
3.620211311481679104e+02  9.410303978973104666e-01
3.067297703346148410e+02  8.577703622041866760e-01
3.680518615442128976e+02  9.517182417904270775e-01
3.241327741168940406e+02  9.098042795538758831e-01
3.446216158059623922e+02  9.275230774930016686e-01
3.505109771695543941e+02  9.297747369857803923e-01
3.505653975109343605e+02  9.309147032268646482e-01
3.329490442377586987e+02  9.319890057815982676e-01
3.098973873725893213e+02  8.868087138273110792e-01
3.253535826951934382e+02  9.170033258041665469e-01
3.286624351131545723e+02  9.209728587343096740e-01
3.199718913638334357e+02  8.949924946210482402e-01
3.337252724016221350e+02  9.054857487771728053e-01
3.457188686332813745e+02  9.399953263182510010e-01
3.296417891353805771e+02  9.118693687553615090e-01
3.381380276918384311e+02  9.254655900082593423e-01
3.329932753188535344e+02  9.187683579457301963e-01
3.326106983331798688e+02  9.183154521437020268e-01
3.075823398971324991e+02  8.947758346785003036e-01
3.218795623065261680e+02  8.691856533961153097e-01
3.437344238415642508e+02  9.420831129169551232e-01
3.082452845768550560e+02  9.165590909640827233e-01
3.039156191429034379e+02  8.643249832802690769e-01
3.414993956805961943e+02  9.240701979066554550e-01
3.464565050788677922e+02  9.109365476261189754e-01
3.694658249468036502e+02  9.470113185273617562e-01
3.290563451815484655e+02  9.035485660098041549e-01
3.369321452049741765e+02  9.237217151654492087e-01
3.371970543546214003e+02  9.263256258196812531e-01
3.526524062398997899e+02  9.301124604638162374e-01
3.781090550804531176e+02  9.620383970303831855e-01
3.497566100175030783e+02  9.374644615030371941e-01
3.638032735465155838e+02  9.462151806146843480e-01
3.438944128167221947e+02  9.335328324805756139e-01
3.348527307188672921e+02  9.149506476753725970e-01
3.264928251452097356e+02  9.171782244372105319e-01
2.900420957581004586e+02  8.007730889223190207e-01
3.288916807179274429e+02  9.160156377995488652e-01
3.495182476059629266e+02  9.314890888559552717e-01
3.121357365974919276e+02  9.018766199143875006e-01
3.237110042673845101e+02  8.726904501944672266e-01
3.479994197242579048e+02  9.228446150040791052e-01
3.363271859798037440e+02  9.217579237620781019e-01
3.262022846359940900e+02  9.050591696684665566e-01
3.470490601821369410e+02  9.349409474581708013e-01
3.515608280728118302e+02  9.430625560279034536e-01
3.420346614890585215e+02  9.358088289140352733e-01
3.539737667158548788e+02  9.465188992260833434e-01
3.472874220468574435e+02  9.383948819778187289e-01
3.623421592557308486e+02  9.476303560337808740e-01
3.605991498934048991e+02  9.497440666336454118e-01
3.735793495122449599e+02  9.539846818569693854e-01
3.524735538685636129e+02  9.358003934390584089e-01
3.558611651875370399e+02  9.406669801977047829e-01
3.605605631328289746e+02  9.361343141768320164e-01
3.462362251858921240e+02  9.455943132379760474e-01
3.515671047122980895e+02  9.427722509817253460e-01
3.394932653041952335e+02  9.302350860172365898e-01
3.446243672176045720e+02  9.188403493848049663e-01
3.609891770745569488e+02  9.536549073557331058e-01
3.490771132547786237e+02  9.216367853877222016e-01
3.636935084691613156e+02  9.460111183959880599e-01
3.551932346737745547e+02  9.532129834643615629e-01
3.274764039269527416e+02  9.067019942949247069e-01
3.271083103916558912e+02  9.172332301082534167e-01
3.386435832696988655e+02  9.345186659699160625e-01
3.698517547770858300e+02  9.493966862498840475e-01
3.459342418342254177e+02  9.457705609891170484e-01
3.312746417355841686e+02  9.156937604450359203e-01
3.366004511600730780e+02  9.246123128533376700e-01
3.127635166401338438e+02  8.865846730498232464e-01
3.422881723208950007e+02  9.279981103185852565e-01
3.285466509484346034e+02  8.926129651103740237e-01
3.237224037985548080e+02  9.149947473985179380e-01
2.961281861624260046e+02  7.939074228540816680e-01
3.464249942022466939e+02  9.422955308859755075e-01
3.387210929669101347e+02  9.316645182299971850e-01
3.301609140988534250e+02  9.060822349218633498e-01
3.437868280059424251e+02  9.292517708572616275e-01
3.059607971122844106e+02  8.438539674574869753e-01
3.165679100048508303e+02  8.873949907736650156e-01
3.474064695645649863e+02  9.393582744647362981e-01
3.432632856685883667e+02  9.313347138842174022e-01
3.335647631544151182e+02  9.132979104990682773e-01
3.431845388203670382e+02  9.250026868467084995e-01
3.456921965978268076e+02  9.396246908471865833e-01
3.592431887223223157e+02  9.517903172847628213e-01
3.351025911649458067e+02  9.069977912335307479e-01
3.380150567479591359e+02  9.064316197240017692e-01
3.408569777133868115e+02  9.195317392267334800e-01
3.643738058625004328e+02  9.599574888130725236e-01
3.057947899938089336e+02  8.582649201197174449e-01
3.545351166561737273e+02  9.476732416848144824e-01
3.397646164106058109e+02  9.162334373918614716e-01
3.326964004454931683e+02  9.138284812722921036e-01
3.449406597848046090e+02  9.239297231084441231e-01
3.432042333445918416e+02  9.223339772918031088e-01
3.721198533774970656e+02  9.633477351512397258e-01
3.157458646471355337e+02  8.960488762924919692e-01
3.474342579809332960e+02  9.298453558402272057e-01
3.483435010091263848e+02  9.292491793172378278e-01
3.401521772013329041e+02  9.339498505088957847e-01
3.382481357812843612e+02  9.137158063943776609e-01
3.429663644273780960e+02  9.350040044184216859e-01
3.356367168415914080e+02  9.149400714475831586e-01
3.478891371361069673e+02  9.391742487082382906e-01
3.691460678345911219e+02  9.512391295158239002e-01
3.552556366799454395e+02  9.284469202781688857e-01
3.397566213140683544e+02  9.366038105146486936e-01
3.258037468964925552e+02  9.210344866268889152e-01
3.017167636721460440e+02  8.416190283793967275e-01
3.223972431933349867e+02  9.114499776412634535e-01
3.240632197948233966e+02  9.103291435761464712e-01
3.385237060666181037e+02  9.332493592644276470e-01
3.505653153302949363e+02  9.285969360762151847e-01
3.456767034351397569e+02  9.317587107333481500e-01
3.408173319128984531e+02  9.302856005550581564e-01
3.166677501080384900e+02  8.781308902955516915e-01
3.367608780350490179e+02  9.076353100807080798e-01
3.611173719827409059e+02  9.394554792990832404e-01
3.485448485307666715e+02  9.335145372227043881e-01
3.507013481469909379e+02  9.307028425296420826e-01
3.369244735200555283e+02  9.255532635546978026e-01
3.270656972397291611e+02  9.008684527976791312e-01
3.424014615730091577e+02  9.327918396733489992e-01
3.598511369148978929e+02  9.484918105679065459e-01
3.408053213528513652e+02  9.303558072056758999e-01
3.618244507405877357e+02  9.490229711846878136e-01
3.443903783590970420e+02  9.303656941184745843e-01
3.216614408003064796e+02  8.931376765705977272e-01
3.277275898423503691e+02  9.156799902801985303e-01
2.906073632352024561e+02  7.961791404164280106e-01
3.572443585253809033e+02  9.302927942930360183e-01
3.352242177052373222e+02  8.903469020843708392e-01
3.447489179908581036e+02  9.230412544218687954e-01
3.328155480695168649e+02  9.045141145602767496e-01
3.440523215053836452e+02  9.206989400142754354e-01
3.376528020241262880e+02  9.141230470345997894e-01
2.905381779651667671e+02  7.938174164321882831e-01
3.274446296375313636e+02  8.975214776628124280e-01
3.333813210997279839e+02  9.209566889661009448e-01
3.448306145763904738e+02  9.285702419386550055e-01
3.423184475724186768e+02  9.332968840350465145e-01
2.990284670495889259e+02  8.060146585265225427e-01
3.098225453380877639e+02  8.755839004271488424e-01
3.442712320926779626e+02  9.354650435703504296e-01
3.318573024173587100e+02  9.284968353031224364e-01
3.373900939627226876e+02  9.344367900732316601e-01
3.761740910148335502e+02  9.591415416937885130e-01
3.092351292794322717e+02  8.674056492112229844e-01
3.579422778167429442e+02  9.454445294109870002e-01
3.418860607190738392e+02  9.241987267136314577e-01
3.238065550441412483e+02  9.095486954533990032e-01
3.249127951635148861e+02  9.161427556133777683e-01
3.401503659606240149e+02  9.089198819202057855e-01
3.373804632470245792e+02  9.135267474048935910e-01
