# freq tau
6.836008139648815529e+01 1.257472793548588923e-02
6.997842788410801518e+01 1.299245590252191655e-02
7.109868639356518827e+01 1.263526887937759489e-02
6.721835229553614965e+01 1.181084345715385092e-02
6.702789986070931150e+01 1.515276973164316442e-02
6.439056380289409276e+01 1.571756863049492831e-02
6.510892900493446689e+01 1.521559292605179602e-02
6.578129661910142545e+01 1.561236959066795299e-02
6.607019555291992674e+01 1.511749224696134347e-02
6.817520560395020368e+01 1.381615100918218327e-02
6.294116802054274729e+01 1.577399988958317831e-02
6.487259247516641381e+01 1.549738876578789400e-02
6.776831364902022870e+01 1.443982321704548669e-02
7.082218968184844243e+01 1.432650677552992947e-02
6.615306316734209702e+01 1.512485561193037745e-02
6.786299857442196526e+01 1.451036782383012709e-02
6.782163643718469359e+01 1.429486689322308907e-02
6.604837134661138975e+01 1.472719812454899128e-02
6.632285562479587782e+01 1.534852435815347964e-02
7.161291977723897162e+01 1.292565318019559158e-02
6.002543120532477872e+01 1.449248777877873429e-02
7.018387134533888627e+01 1.467419374225049922e-02
6.620110570293985575e+01 1.429388395609047444e-02
6.389647026355914505e+01 1.594276193130191033e-02
6.492162375525056461e+01 1.568593359861949685e-02
6.947448793751993890e+01 1.453427625238494676e-02
5.712700671439884559e+01 1.524690053705811572e-02
5.874854069491113506e+01 1.482397409803930081e-02
6.537554781475158450e+01 1.499352906130737434e-02
6.690082266146299617e+01 1.313956473766588959e-02
6.910070836614202960e+01 1.272178297243500150e-02
7.269127758222070668e+01 1.209246118414244661e-02
6.822999933536986816e+01 1.365819420782932864e-02
5.110385715602173207e+01 1.921464565634985536e-02
6.580209358954947163e+01 1.412952896811417620e-02
6.526467625899998382e+01 1.386577522565930233e-02
7.217467673202131095e+01 1.420469326616823763e-02
6.910465229061622949e+01 1.433643229611908203e-02
7.438942723677111246e+01 1.247986488399682563e-02
6.430138057804113316e+01 1.592410672017765053e-02
6.993585355766590794e+01 1.367627944782568057e-02
6.942265818884420980e+01 1.336633293978911272e-02
6.517762759668764261e+01 1.578353990189464845e-02
6.885364780104828242e+01 1.290353748837367275e-02
6.599325153961193280e+01 1.496724981690289620e-02
6.426927824520581112e+01 1.486350430636242982e-02
6.829809519900132386e+01 1.472365913409870268e-02
6.443593099579609884e+01 1.537171241355310240e-02
4.763589675690296588e+01 2.072386587382757731e-02
6.859503153103672446e+01 1.431510757888735177e-02
5.454663402432928621e+01 1.886144173991243997e-02
5.100207144928558733e+01 1.863574959895860500e-02
6.792649515304647423e+01 1.469580042161229907e-02
4.861325869659759746e+01 2.000272590308788817e-02
6.624312931404000437e+01 1.534143495245582356e-02
6.828685761424904399e+01 1.461845808949218881e-02
7.139553853088725077e+01 1.425242379348620053e-02
7.023690313313461786e+01 1.414492563474526940e-02
6.604098302604359105e+01 1.385298157127893594e-02
6.884106436837916476e+01 1.330121637687457781e-02
6.897417239037960712e+01 1.328031765963039353e-02
6.410806443759366857e+01 1.585431034726154237e-02
6.453108951666597193e+01 1.566240894738905182e-02
6.880987108087542481e+01 1.377731267500575604e-02
6.990614202865802440e+01 1.470631889984961096e-02
6.758467893291201278e+01 1.518535692930125455e-02
6.062862018385924756e+01 1.607878549430346790e-02
4.992131158955453429e+01 1.985367580390585973e-02
6.530294644341168464e+01 1.536221606496034758e-02
6.882304354980382755e+01 1.494185319971235923e-02
7.213846662458604442e+01 1.389636054913801107e-02
6.169178772908154684e+01 1.423384145128722342e-02
6.642586902214765132e+01 1.551420864425367453e-02
6.700126752011405529e+01 1.534448950106459368e-02
4.645068799016980421e+01 2.057129550150660346e-02
6.688850719663524558e+01 1.538164002721115545e-02
6.506161630772781734e+01 1.574037212564804999e-02
6.409406135926435866e+01 1.581211456641161417e-02
6.037518647838614783e+01 1.461218703039805951e-02
6.614140605632870518e+01 1.554948306061768211e-02
6.776923348076338982e+01 1.434232469046527354e-02
7.234296080206554791e+01 1.318882866958801837e-02
6.351243502251487882e+01 1.602352476373234205e-02
6.351842616308671552e+01 1.598626668342612023e-02
6.311533738873702504e+01 1.610171007874960925e-02
7.058436793880673576e+01 1.409860297136702675e-02
6.927593002676533729e+01 1.390130685512262591e-02
6.515436121127382307e+01 1.454413040889520475e-02
6.498478733955020914e+01 1.440960169223643589e-02
6.760122138838481476e+01 1.398770647055535589e-02
6.621480858678800985e+01 1.427305089856949899e-02
6.562871129873528275e+01 1.443483343799173250e-02
7.251517408162649758e+01 1.304983365758789066e-02
4.904222297360714578e+01 2.052472177095735970e-02
6.226334287338826812e+01 1.516254292666648594e-02
6.784769635018967904e+01 1.507295556605342882e-02
6.595139659415349342e+01 1.511955890349480497e-02
4.873170128505207543e+01 1.960242365526198779e-02
4.927540776971645187e+01 2.056020687044510589e-02
6.589642422943647659e+01 1.525985737296989622e-02
6.931819845423585491e+01 1.418029381606763367e-02
6.804558182035857783e+01 1.507100044785008100e-02
6.558015674855896293e+01 1.552716166606901531e-02
6.362493701531367662e+01 1.429386408157545460e-02
6.215074398615064410e+01 1.480918045977496975e-02
5.248475725705179684e+01 1.903430515664879252e-02
6.636322176735053802e+01 1.541291630144358410e-02
6.847742676982282717e+01 1.505933048662521506e-02
6.340119634669945015e+01 1.625834864538607677e-02
4.650094653871105521e+01 2.125664629739841549e-02
6.343798804139552772e+01 1.565366108328183556e-02
6.631923832159066023e+01 1.551387420264783643e-02
6.602943321436018209e+01 1.560996226279931683e-02
4.869064011973753736e+01 1.987851898710584625e-02
6.865313950226843076e+01 1.438993282545821678e-02
6.197166900876602824e+01 1.640799055444075102e-02
7.019630824742789343e+01 1.461204879917265935e-02
6.673367396683906350e+01 1.378465619804761233e-02
6.647850933252679795e+01 1.549574083317910821e-02
4.876904223754145562e+01 1.918184960122943511e-02
4.606146909467747008e+01 2.144029274223048162e-02
6.883015525336681151e+01 1.392375952892101199e-02
6.876882702026153993e+01 1.413042511624080025e-02
6.426257165908005220e+01 1.538869150614241739e-02
5.395996348425276778e+01 1.491521886904496018e-02
6.318204229679087547e+01 1.559936633163603800e-02
5.207390758382839380e+01 1.718546378650739198e-02
5.042483345083362423e+01 2.001222287815102030e-02
5.799251515450534811e+01 1.559317915931537207e-02
6.571594879066763895e+01 1.469716639786978161e-02
6.592212169220414353e+01 1.465653126157854570e-02
6.611427441900647750e+01 1.399096795065197553e-02
7.150517508055115457e+01 1.292959805163866084e-02
6.724153414979326726e+01 1.329979478683473819e-02
6.511761152846916900e+01 1.582737947932679953e-02
6.891842710705559227e+01 1.442561537160353020e-02
6.561083848253014139e+01 1.556979303778866300e-02
6.533435937267383053e+01 1.543520615016662038e-02
6.301361346112226869e+01 1.574773153950531634e-02
6.707752260804834066e+01 1.508754355145747704e-02
6.197024125998234467e+01 1.475768815484823637e-02
6.426208567178885289e+01 1.496038010986490419e-02
6.493286495629318722e+01 1.582018550417885194e-02
6.538930487641719935e+01 1.269059293536271317e-02
6.245128679027484253e+01 1.621492862316728512e-02
6.633531929162514018e+01 1.529757888635152607e-02
5.947902568985754357e+01 1.401319990550652442e-02
6.570863419283314499e+01 1.480363894166970319e-02
6.773027935231962715e+01 1.398086955181615000e-02
6.668859494055367065e+01 1.478243095094903398e-02
4.968356730662237197e+01 1.759167756808458286e-02
6.760106781412942212e+01 1.371819114320523350e-02
6.475050268168723733e+01 1.431878568586769825e-02
6.465815688234114589e+01 1.468597356946400520e-02
6.840998273428252219e+01 1.431329284220022625e-02
6.913199540846160573e+01 1.361178569879564933e-02
6.879641037879279963e+01 1.333681443784315128e-02
6.857352240735757221e+01 1.338508856999923689e-02
6.449003420954758781e+01 1.587743316514623679e-02
4.956208481941933286e+01 2.059637281786116589e-02
6.696339991056655094e+01 1.536938508460712616e-02
7.009039925728805542e+01 1.441710141938099508e-02
6.435637662400708336e+01 1.402449178618246119e-02
6.727836584738402337e+01 1.529287044464790364e-02
6.357323444873952667e+01 1.518418797710182309e-02
6.688564728535347115e+01 1.485342061014920459e-02
6.496156656442616395e+01 1.556174150751418739e-02
6.820585429025696556e+01 1.447149234921442894e-02
6.425907973316047617e+01 1.579688158548635951e-02
5.957518430343784388e+01 1.347245362558700463e-02
6.416096478082289423e+01 1.245996019051455808e-02
6.945733368447815792e+01 1.425227906317731372e-02
6.823513600822433034e+01 1.497005044702687769e-02
6.682430042571691331e+01 1.427308424502716708e-02
6.862667641461129620e+01 1.169248899528207118e-02
6.543470486669866659e+01 1.212392997847251859e-02
7.038562259611437355e+01 1.135137580856079333e-02
6.448428230839736841e+01 1.238986065096364490e-02
5.005821279685192593e+01 1.938512551785276372e-02
6.661515976743085332e+01 1.474519948223030133e-02
6.607827358784625460e+01 1.461604783751716159e-02
6.912833694220731218e+01 1.480007331426388267e-02
7.060113360829529938e+01 1.318837215900814201e-02
7.209820786772279178e+01 1.408665059420693109e-02
5.535048253885252478e+01 1.527497453012546282e-02
6.452890437129963175e+01 1.403358250242773587e-02
6.226888889311094744e+01 1.455133958118084644e-02
6.672528631636353680e+01 1.488726414931761978e-02
6.890131199949190943e+01 1.455819691897952510e-02
6.638495384046652248e+01 1.373942770712358041e-02
5.407919278080294134e+01 1.613244159746419354e-02
7.067545870352725501e+01 1.196957448773591955e-02
6.119949170220448309e+01 1.427195732823902628e-02
6.877294391193034073e+01 1.238970964376726394e-02
6.740406100173876780e+01 1.480150663030290782e-02
6.702215243422863011e+01 1.538338783437206113e-02
6.253361529975803990e+01 1.348711848172073034e-02
6.580168319852481318e+01 1.364071629476086567e-02
7.097584072980070857e+01 1.141211088889381234e-02
7.113705959682059188e+01 1.128847433700381347e-02
6.103047440654387401e+01 1.465287116629131366e-02
6.444503712719541966e+01 1.387082885784447425e-02
6.766478323369327086e+01 1.367806848357859366e-02
4.977533008610890874e+01 1.904344362537913060e-02
6.092809149845194838e+01 1.676495750577419036e-02
6.520297622984512032e+01 1.510342674852047790e-02
6.774124993107099613e+01 1.502463557957061865e-02
6.644256978284481363e+01 1.513777807364930297e-02
7.009580132918091522e+01 1.389626260417353883e-02
6.472486614103618763e+01 1.575061171696827064e-02
6.360594003758012605e+01 1.463339624226027771e-02
5.232025212694760796e+01 1.789350434858434993e-02
6.305846138144539026e+01 1.530396279238881163e-02
6.925159078315607530e+01 1.486756165686718353e-02
6.835940443738959971e+01 1.436344061405834746e-02
6.666129708769975082e+01 1.442382135131407492e-02
6.504899308685054393e+01 1.418470404488403856e-02
6.834554213436042858e+01 1.461869199852145092e-02
6.380843972535737407e+01 1.370530928578323794e-02
5.939001273745189025e+01 1.472743717944675380e-02
6.870859406033403616e+01 1.480865587664868463e-02
6.580937082007980621e+01 1.559466926591355010e-02
5.740418683659881793e+01 1.686474111590221397e-02
6.280177363644394717e+01 1.573975454117310449e-02
6.659504577592420560e+01 1.546963983830265330e-02
6.697338217508030311e+01 1.341814216919014376e-02
6.117036140361619800e+01 1.459384936279390851e-02
6.755799544023626879e+01 1.526411210848908732e-02
4.378146572430940608e+01 1.943914950582280657e-02
6.879903832017613752e+01 1.204449589542127066e-02
6.959499832720172208e+01 1.197468802572779732e-02
6.674105516752044309e+01 1.270694116101017158e-02
7.034875353616050120e+01 1.224577039384691472e-02
6.922314944532263326e+01 1.319031458592302523e-02
6.851711131369002317e+01 1.454131165616757808e-02
6.375672242074521279e+01 1.503934947230595523e-02
6.409912640580172649e+01 1.598414680135959789e-02
6.733885218164196829e+01 1.527485250358315977e-02
6.771772871621864454e+01 1.479638504383156902e-02
6.780591408024766054e+01 1.520842315098839929e-02
6.320419528543764187e+01 1.611919469826917847e-02
6.805452122103324086e+01 1.487639736383103255e-02
6.565298591157886676e+01 1.509280101134645273e-02
6.268432183694208248e+01 1.559908543889018152e-02
6.994527318977965535e+01 1.444385482065521989e-02
4.840344248291380325e+01 1.928783629890194057e-02
7.364732797719227619e+01 1.258383409611874004e-02
6.758059533493147342e+01 1.413679867995399145e-02
6.773070939182640871e+01 1.427659142541853367e-02
7.027600046376120702e+01 1.372924453179444511e-02
6.786351418206973563e+01 1.518298823363870530e-02
6.639406718081114889e+01 1.537049606013538190e-02
5.170180939926576968e+01 1.896545808253917442e-02
6.877062440369604701e+01 1.494080509036460787e-02
6.306626433929412912e+01 1.607924989106510744e-02
6.822260730007018026e+01 1.407634758085347937e-02
6.751205216564768818e+01 1.504176888895731624e-02
6.337243958185578663e+01 1.603797590217978519e-02
6.698805064686385435e+01 1.431489677266840031e-02
6.291607781495761742e+01 1.625819560506375216e-02
6.694609831762676322e+01 1.528077608625738777e-02
6.827182968261907092e+01 1.504606452792159842e-02
6.260871554254786986e+01 1.622831157937220173e-02
6.533656998969584606e+01 1.554740397884291775e-02
6.807049909090862627e+01 1.512818049953404756e-02
6.521645082176654284e+01 1.526341466438651054e-02
6.328451453151250661e+01 1.573491150995153659e-02
6.348165624130179197e+01 1.546153074185695545e-02
6.502213879279447895e+01 1.313890785910387833e-02
6.621639906694142041e+01 1.243624177433876390e-02
6.568375929352311005e+01 1.253732588074404387e-02
6.615617263798924341e+01 1.212421150589157101e-02
6.442352311693130673e+01 1.245078640123724149e-02
6.778765059892393197e+01 1.187836501258096242e-02
7.082915360926070036e+01 1.337629457057931681e-02
6.696243911335361076e+01 1.321216004563690628e-02
6.655386148067151453e+01 1.479473390165132393e-02
5.367498252807517645e+01 1.854935573851323669e-02
6.725666350725052212e+01 1.415721568729916974e-02
6.609670515003601565e+01 1.552504757087497418e-02
6.850103585433961939e+01 1.308191895130671363e-02
6.588331461207982898e+01 1.556856363104842760e-02
6.461621876599843972e+01 1.442597644072438588e-02
7.096616714886017974e+01 1.387379836304904537e-02
6.741191784294474587e+01 1.381278936940218138e-02
6.394525319761812199e+01 1.487990266544385147e-02
6.439188597481428644e+01 1.578321803320988440e-02
6.157800752438666336e+01 1.595222229957437080e-02
6.685892736412556303e+01 1.490768208411473623e-02
6.593329791079739266e+01 1.526958216423185931e-02
6.717447926271938741e+01 1.518147530749299444e-02
6.788565638963535775e+01 1.416420001306357285e-02
7.022245457491735010e+01 1.259377522424449947e-02
6.548384561115554447e+01 1.429799024284581117e-02
6.843153175590141757e+01 1.424551355067290789e-02
7.111397133477956345e+01 1.390789238522538440e-02
6.590435144006102064e+01 1.473429053444466098e-02
6.285237957442498669e+01 1.564796559820872887e-02
6.688977875455321964e+01 1.434521956229116608e-02
6.479945367024551217e+01 1.578350836217927780e-02
4.876650769119764561e+01 1.970584537267416544e-02
6.638757322275789363e+01 1.516785849806952247e-02
6.467256019924980137e+01 1.533669245486573608e-02
6.468579006257567698e+01 1.570955077815811007e-02
6.473093257413999879e+01 1.587104701998703904e-02
6.709687191189344446e+01 1.388018225370765690e-02
6.983413424156061922e+01 1.352445750483356746e-02
6.780379369897973163e+01 1.519255407007143524e-02
7.228310696811871594e+01 1.369758612289184371e-02
6.795101835154413550e+01 1.507538946694733650e-02
6.848734098369949663e+01 1.414992495610094270e-02
6.514519854973876534e+01 1.452618151889047832e-02
6.887159783639621935e+01 1.417651678374900505e-02
6.244560494925607941e+01 1.536055487983191414e-02
6.826219410975608071e+01 1.507200656488702321e-02
6.605662499993029257e+01 1.543517078679800675e-02
6.578441876773841557e+01 1.392625375954481375e-02
6.299013715555873461e+01 1.453221147518543067e-02
6.605732585727413664e+01 1.395551293036407028e-02
7.145018241165787742e+01 1.442677294960359458e-02
6.878627444325849183e+01 1.338637299233492485e-02
7.055016997862246342e+01 1.304929483226806818e-02
6.811239508258967135e+01 1.386186746413970231e-02
6.748940998788270917e+01 1.412473467136546833e-02
6.105307299816515609e+01 1.601620869990826035e-02
6.597084605518257661e+01 1.538785871218457425e-02
6.406405271570554305e+01 1.587704908011707688e-02
7.358427397977173712e+01 1.368358969834450670e-02
5.788805859363892381e+01 1.682568953643106061e-02
6.220851206145992762e+01 1.556235444332980736e-02
6.357924202541708070e+01 1.295519843104878284e-02
6.466365170456572287e+01 1.235130552495993829e-02
6.369805192826134999e+01 1.253787455424423998e-02
6.916985396052582757e+01 1.154472603749608084e-02
6.789184637720335047e+01 1.185985834683760988e-02
6.426827692135134384e+01 1.529591402813929371e-02
6.653114557797096040e+01 1.397447835180230628e-02
5.516099374804783650e+01 1.537598894300059270e-02
4.924085727602048479e+01 2.010062710112842446e-02
6.720066028717549500e+01 1.521178521862234095e-02
6.600933131448148572e+01 1.524009628587834168e-02
4.777807901351432207e+01 2.090897155536061355e-02
4.686668204826247575e+01 2.106732218919531163e-02
5.440574906796418020e+01 1.655124419788618281e-02
6.588050130377544633e+01 1.468224596259441218e-02
6.413278697384301097e+01 1.606882022966425391e-02
6.341372841184672637e+01 1.457396852636948584e-02
6.669675465067176390e+01 1.507067252566082760e-02
6.733120317278995515e+01 1.525139275719012560e-02
6.724085930682093704e+01 1.533620307367934005e-02
6.580987936065264421e+01 1.565016042450672468e-02
6.570414427461894036e+01 1.560138538429158006e-02
6.532024241256830521e+01 1.534479741024614638e-02
6.613235110608241030e+01 1.557421326912725341e-02
6.317423234236753160e+01 1.627670309894093184e-02
6.393521489547914882e+01 1.608444939953527011e-02
6.435554195171863512e+01 1.568834875922638095e-02
6.809448861724602864e+01 1.459511693081216345e-02
6.207536056562143045e+01 1.602835219769401659e-02
6.703499440813219223e+01 1.360448739627753874e-02
4.868594872724724354e+01 1.789552508185545884e-02
6.921004871480350573e+01 1.456029994838040770e-02
5.184604432752172443e+01 1.640882330391371657e-02
5.146389257261081696e+01 1.565522945702285326e-02
7.142071698258536117e+01 1.425149120537418275e-02
6.499165217483972867e+01 1.582403657270772812e-02
6.398939782637801699e+01 1.412746549386443076e-02
6.671184610174620389e+01 1.528551630488758466e-02
7.138051339250121430e+01 1.280318650357992541e-02
6.798569849897394590e+01 1.331391102781333442e-02
6.523391327427842157e+01 1.332379922036018224e-02
6.522495839741657164e+01 1.441541040307094644e-02
6.732358958129542259e+01 1.253385149210049787e-02
6.346710841694165595e+01 1.329248794772909005e-02
6.527908961054706083e+01 1.292392658666702797e-02
6.700400036362000833e+01 1.430424277454566719e-02
6.456813788459847103e+01 1.575023677238319986e-02
6.843358151955156643e+01 1.343719967461540037e-02
4.859192387038568484e+01 1.933276806065147707e-02
6.972906760646883129e+01 1.395363042471709641e-02
6.225470784264796009e+01 1.651529680570387737e-02
6.708316984411966644e+01 1.512359886198080816e-02
6.424314115314786022e+01 1.571575408573794644e-02
6.663754027875235408e+01 1.509158271208894085e-02
5.486699379929825682e+01 1.613261693214109241e-02
6.834652088724124042e+01 1.336417975322608427e-02
5.205653355794046178e+01 1.867435679099616400e-02
7.153490256479749121e+01 1.402841009214083126e-02
6.432764543789662071e+01 1.455072415129390721e-02
6.564228445784601718e+01 1.350955828439814183e-02
5.114381259183773665e+01 1.742027254466112229e-02
4.857953682797874251e+01 1.886909478952522590e-02
6.824263404140954492e+01 1.509402348483450049e-02
6.775696295423674087e+01 1.448256190397874919e-02
6.673210772360724263e+01 1.544510045724841255e-02
6.356634362706031993e+01 1.512762381746996822e-02
6.616574396572650585e+01 1.500160465860894340e-02
5.032744507291894109e+01 1.723169311923052061e-02
6.443544774591038049e+01 1.599658447148160148e-02
6.752244503777080809e+01 1.527144755334078861e-02
6.822514320208675542e+01 1.511066808134213513e-02
7.017132500332530753e+01 1.405224987953466662e-02
6.501399651855122386e+01 1.583041836959138762e-02
5.853778003157884058e+01 1.506920932274716067e-02
6.697351590492594653e+01 1.402325578500264285e-02
7.046937996571948304e+01 1.457834111472875414e-02
6.644358589778461521e+01 1.551753201663116054e-02
5.661737954086318325e+01 1.607333926922867307e-02
6.485531116421113040e+01 1.523135711108298922e-02
6.461374260518678625e+01 1.559531601235150493e-02
6.738167029443991396e+01 1.507794775981514956e-02
6.582737291530170864e+01 1.470863416128594635e-02
6.377087413799142013e+01 1.595123189330816330e-02
6.543068098975004432e+01 1.575694774684806634e-02
4.663241344806909439e+01 2.122009984586095688e-02
4.750120247435322085e+01 2.074656836480105043e-02
6.745506221011797265e+01 1.411697978792627803e-02
6.689726050147268666e+01 1.280896139303414581e-02
6.556322246674611165e+01 1.466599214091609052e-02
6.569781510680411429e+01 1.269821436027494983e-02
6.412422255552502293e+01 1.493312191443108526e-02
6.844024651060806264e+01 1.442523292712205238e-02
6.880525768085095706e+01 1.466328247302612145e-02
6.685921410327543413e+01 1.441219108793207609e-02
6.227552712423988623e+01 1.470123412040917794e-02
6.229579690818885496e+01 1.652872967103094157e-02
6.741348896312878480e+01 1.497124836332658360e-02
5.322035201629073242e+01 1.927718094946698560e-02
6.500726427136338259e+01 1.479853263094527832e-02
7.284175576284104636e+01 1.250734471407700596e-02
6.654733168258813691e+01 1.538769304595744361e-02
6.616097857152489325e+01 1.486403238598966482e-02
6.562521993378894081e+01 1.540486115668073669e-02
6.459901429651262106e+01 1.591514272735552668e-02
6.837438270647787419e+01 1.507564412342600815e-02
6.873384333684791159e+01 1.333987961453434595e-02
6.818806151545376792e+01 1.335191397838144702e-02
5.917726620183158559e+01 1.534883481523940940e-02
6.879333623443599777e+01 1.343431467194138203e-02
6.622710735490625211e+01 1.352398622419640969e-02
6.602825009712729809e+01 1.559439099370978250e-02
6.315525611691853669e+01 1.600417750529310040e-02
6.746202746519814752e+01 1.368732156770187912e-02
6.804919837173993358e+01 1.506978981035590921e-02
6.358734746741036759e+01 1.571947278391581243e-02
6.841762295159344376e+01 1.355611061562098964e-02
6.504150523991657451e+01 1.454906106593190779e-02
6.869166985968600159e+01 1.377204773589680263e-02
6.703933614303957711e+01 1.498278115301911184e-02
6.493187806575966192e+01 1.526189917599947259e-02
6.843541783350681840e+01 1.458306938849965664e-02
6.347018931577599687e+01 1.451845829711209679e-02
6.679003493810044745e+01 1.542915306146519852e-02
7.155338981082030614e+01 1.330624991094929259e-02
6.768172475984459879e+01 1.522094068228366584e-02
6.636330190535676365e+01 1.462525465456145091e-02
6.549856745844779482e+01 1.439651381619151856e-02
7.256519077728630407e+01 1.301926039949434684e-02
6.630417421046844595e+01 1.546427455091486936e-02
6.000286029395559950e+01 1.400722999158052554e-02
5.804938260444907172e+01 1.447562680960523193e-02
7.023143341829738517e+01 1.385824477083429443e-02
6.611657067393180398e+01 1.558377486990832582e-02
6.326194998678053594e+01 1.587248089917604049e-02
4.960075951575819886e+01 2.018554844654554467e-02
6.681502983720110933e+01 1.541592424927701321e-02
6.714452404502040395e+01 1.527257964654995907e-02
4.595857467549745934e+01 2.210874693449539283e-02
4.787283004196435598e+01 1.983265310539833112e-02
6.463771270208567898e+01 1.560535174761168431e-02
6.479260779150821747e+01 1.586705760643346980e-02
6.721988643489095239e+01 1.529240052025051741e-02
6.243637636484402975e+01 1.560637747539318256e-02
6.673308421797358392e+01 1.545119442894286182e-02
6.577479081015520990e+01 1.567703258025256868e-02
6.601258629636494391e+01 1.466722579388950697e-02
6.312515694997711080e+01 1.633589109336792272e-02
6.243883114456281191e+01 1.650550173510726901e-02
6.676336944852218380e+01 1.539046973392490039e-02
6.503239319519322237e+01 1.514493396182815983e-02
6.633196202387300389e+01 1.498813028814112956e-02
6.571808397290861592e+01 1.533258428746682098e-02
6.498300633279799854e+01 1.223762848469409949e-02
6.821923341540745866e+01 1.274972114731665399e-02
6.462909955063283007e+01 1.534849807413970167e-02
6.402344219899821098e+01 1.608339548698879337e-02
5.085367615363103511e+01 1.970658987641021875e-02
6.940082425516068554e+01 1.407942937612262184e-02
6.561973920755525569e+01 1.558365855611886126e-02
6.692895384021782945e+01 1.486079487438231664e-02
6.938194849559545219e+01 1.462155382338774061e-02
6.582045857103342712e+01 1.352755067527412584e-02
6.659220822799755979e+01 1.548025787737352006e-02
6.557211592374358133e+01 1.563402652795874495e-02
6.799352855883437030e+01 1.482141022758165678e-02
6.411334363696541061e+01 1.606674428704157540e-02
6.864111642799352353e+01 1.289777429905998064e-02
5.025232877112639329e+01 1.888201513339864135e-02
6.677278964639103265e+01 1.528227938813609896e-02
6.532862909883228042e+01 1.535551819989713906e-02
6.391485911411947285e+01 1.599395236630007239e-02
6.893130018935909220e+01 1.439515223140460341e-02
6.679138622884323695e+01 1.401230803472051922e-02
6.336182752154357445e+01 1.584209114075494501e-02
6.792945721644487378e+01 1.431146629887291959e-02
7.058649299734335614e+01 1.302944035336403746e-02
6.572732410665547320e+01 1.566167839925913796e-02
6.688605930145179457e+01 1.535681558644347126e-02
6.534486396996130964e+01 1.536805521202615037e-02
6.710450691696475189e+01 1.497742844447370360e-02
6.850467645701526465e+01 1.497130648076703922e-02
7.038231240484235229e+01 1.443342984195391913e-02
6.612508467446819793e+01 1.559437678594450920e-02
6.558156587593688869e+01 1.501570169116952722e-02
6.616394535154107359e+01 1.489770704827704691e-02
6.522584464800696935e+01 1.565672059860860957e-02
6.076959369846151304e+01 1.683522572531440803e-02
6.681489373663016806e+01 1.542860253594760533e-02
6.775425398301491953e+01 1.431650352656146409e-02
5.888398359331718268e+01 1.504596956015255040e-02
6.571995672002806543e+01 1.507279880302401370e-02
6.779921639047998383e+01 1.457649768089637130e-02
6.699822033264254628e+01 1.533296169247398179e-02
6.576802847940629704e+01 1.566351741564574185e-02
6.914024897088013688e+01 1.444244437424758824e-02
7.150022927929340710e+01 1.308405131837858150e-02
7.049295809809903801e+01 1.312644519035442020e-02
6.540895844083190980e+01 1.395439884613788178e-02
6.626756280864101711e+01 1.325510509293418952e-02
6.908194268326712972e+01 1.492175605277178997e-02
6.482349359101139896e+01 1.555380834739825135e-02
6.701373549638017835e+01 1.349195182285640830e-02
6.578079512011228758e+01 1.409476059165066381e-02
6.899907748305687960e+01 1.383965725402952138e-02
6.787384979607379876e+01 1.409844295463723134e-02
6.214691609527385197e+01 1.613018596035883240e-02
6.972308926773273186e+01 1.399761206977711940e-02
6.552423550656082796e+01 1.459295912834669869e-02
6.616031504636762861e+01 1.532628416634079782e-02
6.686741987207153670e+01 1.542181231208174588e-02
6.674211940778528174e+01 1.358764158130127027e-02
6.294612913574517421e+01 1.581797608422228288e-02
6.785826869466691846e+01 1.424611401142556952e-02
6.642984625924334807e+01 1.319588387495664386e-02
6.323905798568313230e+01 1.531226862740850750e-02
4.929706308661059211e+01 1.981007324823944038e-02
6.948514009910886102e+01 1.421651139863587543e-02
7.055141402160860764e+01 1.440567807935545265e-02
6.664279183844591614e+01 1.487517516743049571e-02
6.452207796052111632e+01 1.510928287263759752e-02
4.855831729595500690e+01 1.759252438281523959e-02
4.857317957987316248e+01 1.758496769314964181e-02
6.612786812962629313e+01 1.469928785658818765e-02
6.636568321243269963e+01 1.529081316335585174e-02
6.569823418290013706e+01 1.280991954696410889e-02
6.500030327893375670e+01 1.294695491400945676e-02
5.833490622576473328e+01 1.403675904805316323e-02
6.121194937378425749e+01 1.337473351662410610e-02
5.731573400496518644e+01 1.707006903998970274e-02
4.924876031292953371e+01 1.897349302968346155e-02
6.576257363372295117e+01 1.566711551409174716e-02
5.002731602373607700e+01 1.906161818183845641e-02
5.334274067518104090e+01 1.773868685963708031e-02
6.160395765063396567e+01 1.593063786531183357e-02
6.430855503760786007e+01 1.561930232094178167e-02
6.668639353996535135e+01 1.316785246022923392e-02
6.899333228470744928e+01 1.233171040376762097e-02
6.542569828472289828e+01 1.551820989319762159e-02
6.296590957234550956e+01 1.622674012644285263e-02
7.356918685116571055e+01 1.366280028044037330e-02
6.231580034607323881e+01 1.650607888409617516e-02
6.891994497322264124e+01 1.430205994751755985e-02
5.584883291700683117e+01 1.801435784101648729e-02
6.512898142021217041e+01 1.536242042357037138e-02
6.203177117520569084e+01 1.595608537495597085e-02
5.305712721343457616e+01 1.655771948385435441e-02
6.757593318503174373e+01 1.368530235065602320e-02
6.800182242313262293e+01 1.381315148031496236e-02
6.533218564606443124e+01 1.425165428160137839e-02
6.975058664688268095e+01 1.435602846330524818e-02
6.276733168785995076e+01 1.613964668609515346e-02
6.594222937699014153e+01 1.447925772108462142e-02
6.473350409991074628e+01 1.567164023121018698e-02
