5.220551696348140069e+01 2.643716799829081765e+01 2.131452813025828674e-01 -1.545832035521010200e-02 1.202890300258849798e-01 -1.309546622027178697e-01 2.271728307830007907e+02 4.565503913824771332e-03 2.544992302461224654e+02 3.967629891004661839e-03
4.630169577978058726e+01 2.834418553198494095e+01 4.765213978541293915e-02 3.646314977564532600e-02 7.937339278660968112e-02 -1.779045202295159722e-01 2.354065337602733337e+02 4.290106154678423843e-03 2.540915490289617935e+02 3.526876877496665143e-03
4.554443433451299228e+01 2.852635765008341906e+01 -3.738883052949833197e-02 9.515796587346103674e-02 8.521620991665056211e-02 2.196930017003547730e-01 2.344738951365476396e+02 4.237200028382688555e-03 2.544548718044783584e+02 5.168083221422909920e-03
4.510543860577769948e+01 2.992508707621152908e+01 1.159942689450681186e-03 1.977528786796443339e-01 2.276433790366736223e-02 1.817293809982524766e-01 2.368809229085125594e+02 4.325148505601694206e-03 2.422733602805345186e+02 5.111155066250206748e-03
4.910608067491072148e+01 2.620118403092351400e+01 4.180149031245672386e-02 -3.321404266899961183e-02 8.804559676469665003e-03 1.407812307313177358e-01 2.282310603507555413e+02 4.303131137591539694e-03 2.302405343416376979e+02 4.908931235139931890e-03
3.818922297381790543e+01 3.317770314914745455e+01 -3.632484038259519155e-01 3.142281245741971318e-01 -3.659606122231873898e-02 -2.523728184626432280e-02 2.444967773258833859e+02 4.079096367197786004e-03 2.355491582942057107e+02 3.976151062500743114e-03
4.179301518270708726e+01 3.063381222602671983e+01 -2.477163226336193680e-01 2.747222460571197011e-01 1.000913445782490585e-02 -1.591442632930216150e-01 2.385713419000720137e+02 4.128625312529440178e-03 2.409592345389335151e+02 3.471578278754021505e-03
3.796149018970631062e+01 3.412793058134904811e+01 -8.311583741807064551e-02 8.222803232040623578e-02 9.117263991053239924e-03 -2.430814275265677227e-01 2.469188361123509594e+02 4.150651328925987135e-03 2.491700603255509066e+02 3.141705078725613113e-03
4.603340742817953668e+01 2.911370587348289973e+01 -1.108475464928391774e-01 3.879442894325658697e-01 6.380262131478645071e-02 1.755476261288848594e-01 2.325994478126709168e+02 4.305809786335762848e-03 2.474399022994911661e+02 5.061684472889527338e-03
4.618403341966875075e+01 2.755046581948100481e+01 4.089181760439841717e-02 -1.005687905675173299e-01 3.296640956722049487e-02 -1.922207693926426264e-01 2.351297266172724392e+02 4.219456099572766600e-03 2.428811094863660287e+02 3.408389001694410187e-03
4.162011213579806679e+01 3.396001141953868796e+01 -1.577438419350045695e-01 4.488050820486533254e-01 5.727060797907928408e-02 1.126252778824055056e-02 2.401673798436488312e+02 4.384236923628077355e-03 2.539219117040370577e+02 4.433614513810669143e-03
5.244165525408242701e+01 2.398766301369881759e+01 3.397127594073650475e-02 -2.668482429686561130e-02 8.988439526149762104e-02 -1.037869973711350313e-01 2.198045061686981398e+02 4.345781174492756999e-03 2.395615012814236593e+02 3.894745595160148833e-03
4.215540372863690521e+01 3.066426053946777941e+01 2.282076289663590232e-02 -5.694612688549304663e-02 5.356650455996057880e-02 -5.111643362009934098e-03 2.421276166323963821e+02 4.183167817487218332e-03 2.550975467128280343e+02 4.161784955480785607e-03
4.947808441256928091e+01 2.730593642155143996e+01 1.716618005163764449e-01 -3.139030084391264408e-02 6.109984934597167960e-02 1.651199597132956276e-01 2.320598545084584714e+02 4.445131387973159411e-03 2.462386766581734321e+02 5.179111303675593483e-03
3.887177507625506223e+01 3.220831518189187648e+01 -1.886291084540036023e-01 8.570603706500895536e-02 2.897809054276634377e-02 1.022156364166524334e-01 2.449035041798694010e+02 4.060728855997950901e-03 2.520003400982344033e+02 4.475798840329246742e-03
4.169851495287505827e+01 3.046902419367633996e+01 2.023431551247287935e-02 -1.472772765582865406e-01 6.061344274061391396e-02 6.231643133617084662e-02 2.423201181320383171e+02 4.133751383028252957e-03 2.570079747373334271e+02 4.391352017249534542e-03
3.787843602636936424e+01 3.343796503826546029e+01 8.497392506981628346e-02 -2.236192668002242867e-01 -6.222403667173041775e-02 -5.327756594951482683e-02 2.470547786897585070e+02 4.091922270084729328e-03 2.316820330806407640e+02 3.873914611480001619e-03
3.900927235037495677e+01 3.344698818666049078e+01 -2.978811776123709287e-01 3.495742254698217533e-01 -3.393803543430468778e-02 -7.325738219771010806e-02 2.437851330252692605e+02 4.159271322205491429e-03 2.355115445423009817e+02 3.854573993290708826e-03
4.401371208027912019e+01 3.039696153184240046e+01 7.696501599908206481e-02 1.806977508492280116e-02 3.550752199566123424e-02 7.928564845980198839e-02 2.401254535079506525e+02 4.297917176578466315e-03 2.486517133301023534e+02 4.638680326950010528e-03
3.751229323863644538e+01 3.530015145941855081e+01 5.833447645637821616e-02 1.604424736146635097e-02 -7.395152460086047708e-03 -1.129980380048720701e-01 2.481174129659101482e+02 4.216129658480799285e-03 2.462825468690250830e+02 3.739715279098317600e-03
4.324057909276435652e+01 3.047024392728871689e+01 -3.343162534296126309e-02 1.350909557692061835e-01 4.536335751859479903e-02 4.041020123362493166e-03 2.399073020799845892e+02 4.238808517418728682e-03 2.507903027955604216e+02 4.255937627936697866e-03
3.726882780371019521e+01 3.423762989204480078e+01 1.129653591551404435e-01 -1.889839220243746398e-01 6.461260858303891075e-02 -1.769617097607480982e-01 2.482693703330378696e+02 4.113556040532835752e-03 2.643107019815240051e+02 3.385614130403491722e-03
3.734214644287651197e+01 3.364461043971304122e+01 1.689262292171970492e-01 -2.782581796853436651e-01 6.347334428672064821e-02 -1.991299276646472938e-01 2.496768257785222431e+02 4.081701335304808304e-03 2.655246489015779048e+02 3.268912443656867440e-03
3.938188791508027009e+01 3.249451832765562642e+01 -6.181450309462341308e-02 -7.217121955131267433e-05 4.730562391818286111e-02 1.107761069608967086e-01 2.449893731975518563e+02 4.123401416055902033e-03 2.565787483499865971e+02 4.580175772363624144e-03
3.993212676848426668e+01 3.225867731519052484e+01 -2.646156149268163310e-02 -1.706577858949295465e-02 -1.825474881392623316e-02 8.957525924663922723e-02 2.446375763735991598e+02 4.146371559008378040e-03 2.401717788664514046e+02 4.517783866339445537e-03
4.582521730736668530e+01 2.815082198844159223e+01 -5.580643792713531337e-02 1.843154453905991030e-01 6.820288046699284068e-02 -5.025983977271986092e-02 2.346621669950758644e+02 4.231415894191096691e-03 2.506668027207665261e+02 4.018745609337312161e-03
4.127412269722169924e+01 3.195860936856699652e+01 1.042376808601936690e-02 6.361670482525032255e-02 3.936004773672668183e-02 2.073695806158477525e-02 2.440361101867456171e+02 4.225673650848148048e-03 2.536413831331809945e+02 4.313301268127730376e-03
5.284802739403209415e+01 2.662507836621966106e+01 -7.793044447461823510e-02 7.707507001098798938e-01 1.663587875137727545e-01 -2.951997843321008119e-02 2.165634499211609523e+02 4.541574787958071666e-03 2.525906828698448976e+02 4.407507598164738839e-03
4.340025095453207626e+01 3.068363917515558015e+01 -6.472136504536972479e-02 2.230213126773835930e-01 1.423821901849528504e-02 -5.666477629254196291e-02 2.391167190744032212e+02 4.262261303855617578e-03 2.425213152915685839e+02 4.020741220572280478e-03
4.505233674003525124e+01 2.989486429593084793e+01 2.520556874195448854e-02 1.688353665405157300e-01 7.875770797656023170e-02 -3.710243969162811684e-02 2.378168251392524155e+02 4.325339545188550648e-03 2.565467332054823828e+02 4.164858895567378518e-03
3.671175627236557659e+01 3.575057397672544113e+01 -2.328502948605508729e-02 2.146500045149258434e-02 8.635789735180712801e-02 -1.347295127738242226e-01 2.466314151074346057e+02 4.178145380620294259e-03 2.679299855370133514e+02 3.615225889191117994e-03
3.835733096278030274e+01 3.695741987736154499e+01 -1.733174014455745038e-01 3.961382133730387278e-01 2.158625302674028329e-02 9.824375770804605335e-02 2.441060672217460876e+02 4.391521765066017276e-03 2.493754025541572048e+02 4.822961365322774377e-03
5.571425963738133191e+01 2.206946138249744038e+01 -2.275566842966066441e-02 2.122320424242096770e-01 1.740180278533934310e-01 7.934508056837974443e-02 2.095818291993074638e+02 4.393291777009952596e-03 2.460528457904776758e+02 4.741877867017207406e-03
4.142402944703635370e+01 3.255721601448041014e+01 3.986245086041005636e-02 1.071187535401576657e-01 -9.400889617038707402e-03 2.017175742712834507e-02 2.442209893424574716e+02 4.286618127567670689e-03 2.419250947794850504e+02 4.373086748619696602e-03
4.214446577652822867e+01 3.145106899783989718e+01 -9.781078899352763090e-02 1.932873637621934648e-01 1.591344492746765010e-03 1.047938802334675845e-01 2.401456249377879715e+02 4.228917811274601757e-03 2.405277793554899119e+02 4.672082517906490408e-03
3.920811100834096408e+01 3.430000078384065176e+01 8.535852980970973225e-02 -4.193128112821286994e-03 3.011976051226665507e-02 5.285719177828541310e-02 2.459300263195944183e+02 4.258455157219744568e-03 2.533373798151160656e+02 4.483545138144136993e-03
4.369194882872564278e+01 2.947536160481192979e+01 -5.098711917076233224e-02 5.248125982430909553e-02 1.933074645646557302e-02 -1.975523727251757011e-01 2.380722706861043036e+02 4.186788504997870225e-03 2.426743853890524178e+02 3.359678501737049967e-03
