# freq_modGR tau_modGR
2.305698413405790461e+02 4.121510892266234093e-03
2.712525220676538424e+02 4.395145723063399561e-03
2.456225666096511304e+02 4.364377360918667362e-03
2.385081932394181194e+02 4.851208420645641665e-03
2.388322092424681671e+02 4.000130368341136416e-03
2.446573457955977631e+02 3.363423079118196737e-03
2.501887453922940665e+02 3.940712696050312734e-03
2.375498279536341499e+02 4.363469365646191304e-03
2.400818779820884288e+02 3.272376588241115557e-03
2.497705074384146826e+02 4.782309146467289031e-03
2.510966409134467767e+02 4.315355495030317838e-03
2.534135220635618282e+02 5.087448013078568233e-03
2.334319746357827228e+02 4.046407744685556404e-03
2.455685657441254648e+02 4.973969348547424389e-03
2.419902556200910908e+02 3.726161668550269802e-03
2.364710280187547653e+02 4.966267547677903800e-03
2.476552862984162005e+02 4.001335995992973821e-03
2.435009768090895079e+02 3.567155758904475091e-03
2.487796382944092670e+02 4.084891165626732164e-03
2.549141043628367242e+02 4.166484297281790143e-03
2.656645992768396241e+02 3.606549347409603815e-03
2.543467925901934450e+02 4.452885274123754254e-03
2.527847367984323625e+02 3.654170226104834062e-03
2.548517889608733640e+02 4.097260013052198349e-03
2.503325129961429809e+02 4.752237521908575686e-03
2.514724656329890706e+02 3.180090139126142464e-03
2.412465476328083298e+02 4.565836643667046078e-03
2.413711338762707612e+02 4.371588738541133667e-03
2.425539310934961179e+02 3.967022000476824913e-03
2.509817406061768281e+02 4.262123632951530204e-03
2.571868042385204944e+02 4.523171169260240682e-03
2.497888101893717874e+02 3.616070032055606742e-03
2.355732140075046459e+02 4.559884138233999927e-03
2.321131745103743640e+02 4.782735724777587537e-03
2.439909320222721476e+02 4.978716135987285886e-03
2.603064935659905927e+02 3.565548400680203841e-03
2.529285435187200051e+02 4.586782025907600036e-03
2.536029183696760754e+02 4.997830427265002005e-03
2.486588018162804872e+02 4.070109762865674850e-03
2.600471379665956420e+02 4.503585617032443422e-03
2.340077608670748361e+02 4.538032927239188212e-03
2.503678064073954488e+02 5.259069763863653650e-03
2.614009016638732419e+02 4.353803956250020847e-03
2.683905564780812369e+02 3.777228273409439282e-03
2.558834559742800536e+02 4.696319658725083175e-03
2.554153776622110286e+02 3.733266898564303535e-03
2.612113662481143024e+02 4.489575868658778578e-03
2.579371359135774924e+02 4.718302889069700412e-03
2.535260765751972372e+02 4.833839268183696102e-03
2.458640593605574907e+02 3.379815195465598991e-03
2.444629188494398591e+02 3.634228959141762305e-03
2.469305339009226259e+02 4.881585376631683224e-03
2.472099295532636916e+02 4.526381802677585317e-03
2.681725787701602712e+02 3.970007096419182757e-03
2.554158649286552532e+02 3.251979921323454054e-03
2.540989658414363532e+02 4.316495067346251893e-03
2.313288311481759081e+02 4.583425105507446008e-03
2.503878799904261427e+02 5.482233593666726440e-03
2.599350862080023035e+02 3.263215640984005322e-03
2.582607917444053101e+02 4.099142122294361333e-03
2.673602395848716924e+02 4.329793068400033217e-03
2.437135493735601983e+02 3.991444960555818287e-03
2.823523163597420194e+02 3.078677632237972629e-03
2.423607545015900371e+02 4.184362650178592886e-03
2.541716099843686436e+02 5.085872735390878363e-03
2.613187656703525477e+02 4.498600837093955952e-03
2.355946556929154951e+02 5.459880884115368878e-03
2.603259930507710465e+02 3.820048914952089720e-03
2.727312902254103619e+02 3.584658923139799527e-03
2.564768016154998804e+02 3.207465397248159336e-03
2.357429305528486907e+02 4.509107288436925431e-03
2.549757174898019230e+02 4.998939997765345158e-03
2.554600938121455442e+02 3.828733099560652220e-03
2.413863362286667495e+02 4.793636013198609297e-03
2.739080484488186471e+02 4.412275655960000952e-03
2.441576432757225348e+02 4.077035539470303185e-03
2.466968951128817480e+02 4.616859904677538678e-03
2.281593400843291306e+02 3.609465992455119024e-03
2.398014529058454798e+02 4.897622752028669285e-03
2.753047144050614179e+02 3.296092660956229017e-03
2.503687933856639916e+02 4.007062909634344881e-03
2.553464125499669137e+02 3.774844543507606832e-03
2.379580700554845691e+02 3.491690003088689879e-03
2.520660392932705918e+02 3.827653580341643103e-03
2.442748973747737580e+02 3.828861489980120523e-03
2.492496842900761180e+02 4.334662078350703072e-03
2.402354053735298010e+02 4.156167675023900165e-03
2.459801562140712576e+02 3.713391124537685200e-03
2.727032633667768664e+02 3.128091150840995021e-03
2.776741568904328119e+02 3.200358302305155670e-03
2.363969681872077047e+02 4.625339519972303942e-03
2.518629042259611595e+02 3.886183086261960334e-03
2.537500366870052915e+02 3.952236870860222941e-03
2.456353045056467579e+02 4.263207195477321590e-03
2.449077381944135823e+02 3.928003625041393866e-03
2.458845466507229105e+02 3.988562937439561057e-03
2.453811035505027576e+02 4.862333588264195101e-03
2.489376545689412978e+02 3.360413981099204944e-03
2.449311102032531267e+02 4.092892558982286558e-03
2.559301425697919967e+02 3.917147797687825679e-03
2.477636258237238280e+02 4.180012051020736558e-03
2.502732091594436099e+02 3.875338429180663971e-03
2.384181451927508419e+02 4.212440571981488670e-03
2.601003598906071943e+02 3.736406433161592808e-03
2.724848405849718347e+02 3.586139244367769416e-03
2.471245135769391084e+02 4.430694824918500474e-03
2.596052742319059234e+02 5.207317487047400176e-03
2.504571567744555978e+02 3.969027890518935474e-03
2.442732068683336593e+02 5.228100547677025541e-03
2.411729371757230922e+02 3.426064587255546641e-03
2.590629057879693846e+02 4.326888661014692723e-03
2.433376428317909870e+02 5.877529135807200815e-03
2.506189150723086811e+02 4.677294614934170668e-03
2.492213470285344101e+02 5.023827482529604621e-03
2.776404436995046012e+02 3.299875070123859267e-03
2.377428958867280642e+02 5.096481780951096253e-03
2.473944835874235082e+02 5.230680828891629518e-03
2.366392109963918529e+02 4.149201351898085255e-03
2.460731215086379109e+02 4.310330380497730783e-03
2.401072072026401827e+02 3.423472052537520662e-03
2.396999767147218563e+02 4.243404525148117799e-03
2.523592199699321270e+02 4.937230733833118321e-03
2.511971672717670003e+02 4.917003857488179072e-03
2.352942157114285351e+02 3.074166524202448948e-03
2.448777268618145797e+02 4.716440614914081154e-03
2.602399373776105449e+02 3.644174541105856327e-03
2.411693800302181785e+02 3.597618485420345756e-03
2.520032378150013983e+02 5.155536635437343862e-03
2.367509118409032851e+02 4.365828810097878952e-03
2.551761231010537756e+02 4.483600466102646842e-03
2.591753599686113034e+02 4.028169608517137568e-03
2.547626111524407975e+02 3.840302501580191742e-03
2.506510773811982347e+02 4.472573000826661309e-03
2.583374180255239025e+02 3.152099865886086576e-03
2.629222380979255149e+02 5.044651215441735455e-03
2.486107695439951044e+02 4.121254241062747431e-03
2.406751204508009323e+02 4.428468997251663701e-03
2.432571891422294641e+02 4.348096527784755215e-03
2.405688809078892803e+02 3.079791737929158876e-03
2.283215731394057002e+02 4.714887970563080496e-03
2.661487290414232234e+02 3.992229434436278535e-03
2.406176458042945399e+02 4.358072133542612893e-03
2.588332602782392087e+02 4.139035384020327800e-03
2.569389808878818826e+02 4.949966201677397960e-03
2.512017695058233357e+02 4.853704729598191242e-03
2.364573290046592149e+02 4.532645069098757175e-03
2.281594069566983194e+02 5.369499611569361792e-03
2.519699593471241883e+02 3.704846732779452055e-03
2.578532471667861046e+02 3.327134422470948670e-03
2.481241866992845075e+02 3.341490844084188741e-03
2.503450547829293953e+02 4.080390745129104831e-03
2.408709392838298129e+02 4.366273818983802159e-03
2.477748958663273413e+02 5.250488528864708307e-03
2.488224416876750240e+02 3.918122146007254475e-03
2.514777365544118197e+02 4.540854750159892955e-03
2.544867219630255875e+02 4.305142413564814856e-03
2.324691419960851135e+02 4.029783615487199724e-03
2.540374642919743167e+02 4.380892111106395731e-03
2.334733843927690771e+02 4.699742546534725271e-03
2.534155103780448428e+02 3.174437006100044520e-03
2.382947599564291750e+02 4.138483645144509088e-03
2.391565818661047444e+02 5.030461355626874263e-03
2.528476297299666840e+02 5.079602781654849256e-03
2.374558110854795814e+02 5.455769458713223725e-03
2.417219341856762753e+02 3.945991745016035231e-03
2.559149190093130812e+02 4.214243802023820949e-03
2.309878095880132776e+02 4.555893953937972113e-03
2.643392296774609918e+02 3.412583848028792003e-03
2.577334416454372104e+02 4.653398357200413775e-03
2.376464232485535604e+02 3.952882162553011426e-03
2.407005800048608535e+02 5.358359543015394841e-03
2.490348032061164929e+02 4.199789068040519179e-03
2.519277434282504657e+02 5.316363565848110720e-03
2.414255427367148172e+02 4.221704352674004318e-03
2.441299487421243555e+02 3.701382112587535238e-03
2.433664266613891698e+02 4.038672937674461609e-03
2.603755059302499149e+02 4.505146755131947227e-03
2.274939639495406141e+02 3.870659691818119971e-03
2.543264903243118340e+02 4.873342988281675371e-03
2.507650106282165154e+02 4.457758723724249833e-03
2.242769859231686667e+02 4.833287336122966613e-03
2.438545573200191825e+02 5.034740033165774169e-03
2.351990127968677200e+02 4.052248895251773370e-03
2.386146478021001371e+02 5.021694949047123165e-03
2.503821815840746581e+02 4.914201055324761251e-03
2.555884362744496343e+02 4.508290987865488063e-03
2.489331651630125464e+02 4.307178092692372923e-03
2.460579702776705915e+02 4.862778484489439779e-03
2.444969029825795417e+02 3.768562171315284915e-03
2.544688588691652456e+02 5.700543467323649152e-03
2.558802779714860947e+02 5.422947062300544074e-03
2.603588689502122406e+02 4.195631483747913268e-03
2.489331129184768940e+02 4.455515098104130024e-03
2.505868295771793157e+02 4.451166755514807290e-03
2.414357239912832824e+02 3.698968163485074831e-03
2.513844366164807695e+02 2.979629460197654855e-03
2.611966812454960518e+02 5.312227703782371017e-03
2.399877029128853394e+02 4.821983909533564955e-03
2.423372995090449820e+02 4.239304718057776596e-03
2.546030296118024125e+02 4.519821476401108921e-03
2.706156983173710273e+02 4.015690928402970532e-03
2.625460708038743292e+02 3.244267637440056366e-03
2.455032361612326497e+02 4.299583343486065162e-03
2.308010982169089971e+02 4.225935306693321888e-03
2.537258091173594323e+02 3.214684609098732160e-03
2.641313753235608033e+02 3.841280514344889031e-03
2.442575836355972001e+02 4.463077753488563400e-03
2.515469481735130159e+02 4.858373681327012202e-03
2.450684881100940515e+02 5.479500447594230772e-03
2.464553502804968446e+02 5.185457812915440778e-03
2.631674707848457047e+02 3.396658610864104408e-03
2.471734912755167670e+02 5.008313891493259770e-03
2.462583949506325780e+02 4.201430301314328444e-03
2.599689085907548929e+02 4.683901031626741020e-03
2.382304477765156321e+02 5.012143190390202022e-03
2.413816717782734145e+02 4.272549465692952568e-03
2.330769948943080010e+02 4.436015123709579656e-03
2.451969102401108103e+02 4.292523349658788380e-03
2.534789535421620315e+02 4.994317807516183982e-03
2.486668715752608136e+02 5.283155428000652597e-03
2.661874180426811449e+02 3.751793930600926408e-03
2.475596284936835332e+02 3.891355201598381205e-03
2.497503338934439796e+02 3.720137248081566237e-03
2.339585426478377030e+02 4.604051734917869246e-03
2.528016951477539465e+02 4.655422507445201516e-03
2.298545397198955129e+02 4.364111806581385394e-03
2.579790491186871009e+02 3.556271740956661650e-03
2.614977424553921423e+02 4.238565571986043293e-03
2.343138761537137498e+02 4.232943630009437276e-03
2.633717097040682802e+02 4.223328710917715473e-03
2.418832321901306841e+02 4.059269347467966624e-03
2.590891458702489558e+02 4.104249838892791956e-03
2.468191624376148070e+02 4.122215577174568810e-03
2.483190125787879197e+02 4.369360589965833215e-03
2.584940188102414140e+02 3.526196238816077695e-03
2.595101534785518425e+02 4.375056606711649233e-03
2.477707655170824808e+02 4.615877792865394000e-03
2.478404182140131979e+02 4.415446079498210920e-03
2.416695833422897977e+02 4.205816762155861234e-03
2.504998302842926989e+02 4.414502544869735971e-03
2.413924949384674221e+02 4.378131653167885613e-03
2.557854249879212603e+02 4.254422104927701835e-03
2.643263716523080120e+02 3.038245756738143684e-03
2.514831618773692412e+02 4.735241684335761078e-03
2.345144637067721192e+02 4.549875682085425567e-03
2.334804441932998316e+02 3.462428453895788610e-03
2.408534346551850547e+02 3.747601658001556164e-03
2.614800037606360661e+02 3.898581904893329026e-03
2.494002901302873738e+02 4.182550436422100004e-03
2.433553524635906911e+02 4.559865960224459593e-03
2.296631560625460793e+02 4.431145243372557399e-03
2.496790742870077509e+02 5.159457106699093243e-03
2.550229566110116934e+02 5.696970556371741198e-03
2.721168410785558081e+02 4.223350969074477629e-03
2.389396164348001435e+02 4.007430155187723109e-03
2.597673616882990473e+02 4.755815469822886367e-03
2.647962279753419921e+02 3.689030279587352228e-03
2.491428055654661478e+02 4.957693894928259966e-03
2.782880238318890065e+02 3.656535912464896863e-03
2.363034254629323527e+02 4.900228196674659593e-03
2.429164619309113959e+02 3.939708261340591627e-03
2.334790467577588799e+02 3.622558058492950615e-03
2.522469352643675791e+02 4.348339184471181930e-03
2.355649329483129009e+02 4.599232102130213981e-03
2.467145291270859389e+02 4.304201060115769688e-03
2.459500588574387336e+02 3.830794876765507197e-03
2.464006102825010203e+02 4.903750609927587725e-03
2.323470941441983939e+02 4.052665394674178322e-03
2.473765358676410528e+02 4.838606709796396642e-03
2.447277968297821076e+02 4.874897038582608894e-03
2.391772159114789815e+02 4.639623268484228610e-03
2.523174218917157532e+02 3.902555557214461464e-03
2.291783735144693424e+02 5.444622895892483987e-03
2.604639442012695554e+02 4.417909004843521663e-03
2.458850596724925595e+02 5.359261665591863455e-03
2.472372373538031809e+02 3.554101671209589260e-03
2.435985298900954490e+02 5.333014823306836405e-03
