# omega_GR tau_GR
1.620786008403620599e+03 3.755080313448555356e-03
1.627926875227426081e+03 3.746635302802314802e-03
1.621928993849507833e+03 3.760594622198303646e-03
1.595334124073330486e+03 3.803097143315996298e-03
1.603222805858683614e+03 3.793235912411672527e-03
1.603996572123395481e+03 3.791786503074250341e-03
1.570662074998123444e+03 3.831345292777105834e-03
1.568908785425468523e+03 3.836995768895648702e-03
1.666953902140979835e+03 3.700871708794398716e-03
1.657634187375569354e+03 3.710120108143730427e-03
1.655124413397102217e+03 3.735564921815973626e-03
1.691836281463636169e+03 3.760060452965033068e-03
1.657014656861515277e+03 3.782387943870519405e-03
1.646503180141192843e+03 3.806210448102218934e-03
1.634010720315389563e+03 3.823387281929246581e-03
1.643860417834236614e+03 3.807204040050052047e-03
1.658710822756948346e+03 3.891015802460459031e-03
1.661356497437055395e+03 3.888146834086846342e-03
1.568619614250924769e+03 3.793002095963732799e-03
1.654715893683088325e+03 3.905317017008705805e-03
1.661094787215024326e+03 3.877126324754974918e-03
1.566635732526449829e+03 3.828280842918499634e-03
1.574876428012031738e+03 3.836525092898723788e-03
1.584891862916674427e+03 3.827674733477624217e-03
1.572517909077516833e+03 3.855960237796904420e-03
1.560754810867785636e+03 4.144817870119809830e-03
1.558464357351217359e+03 4.154797635882831637e-03
1.567546208666518851e+03 4.155535616188110216e-03
1.555225805449004156e+03 4.165569547277658997e-03
1.577254206991606452e+03 4.162208562345355752e-03
1.579184727128532813e+03 3.879990194585423557e-03
1.542897246038494359e+03 4.154797855348142145e-03
1.554718861433182838e+03 3.885843097108861686e-03
1.550749772580564695e+03 3.888339815871679882e-03
1.699531285860714888e+03 3.879300717872467223e-03
1.677256496592932081e+03 4.051890037827669648e-03
1.678126042259001224e+03 4.065425245498215621e-03
1.530758832802314373e+03 3.883898904434151915e-03
1.525472608666545739e+03 3.879671535064750220e-03
1.519326030870238128e+03 3.876965758805127251e-03
1.669656691615526142e+03 4.195237471387644294e-03
1.533889880469751915e+03 3.875413494135488465e-03
1.410095557069857705e+03 4.074502806406932361e-03
1.420590661614670353e+03 4.077167095056091935e-03
1.461300410617590160e+03 4.012207547963025055e-03
1.453947852147162394e+03 4.020157119296523945e-03
1.451122094032696623e+03 4.023786005289160285e-03
1.445801661642102999e+03 4.029978581436191760e-03
1.460050943346403074e+03 4.004097002681123417e-03
1.465198070550768080e+03 4.023308893684459514e-03
1.474451220151632697e+03 4.006372232064955158e-03
1.630960314279117483e+03 3.736568895873594934e-03
1.418157095126504373e+03 4.059780811191518284e-03
1.438036671338461247e+03 4.034152996970535691e-03
1.639240666189656849e+03 3.749867531222516107e-03
1.601846621711217040e+03 4.500730691088653847e-03
1.369561938289172986e+03 4.289748648340777244e-03
1.450028651664582867e+03 4.053034312127303668e-03
1.337499051087157341e+03 4.392974944652071854e-03
1.344383170926601224e+03 4.372688074408712273e-03
1.334028241729451565e+03 4.406904069401469497e-03
1.462266633286967817e+03 4.017652033720587115e-03
1.330077345664762788e+03 4.418441016835857743e-03
1.212878236259512505e+03 4.848897496565355257e-03
1.234187832071807179e+03 4.781816988169499717e-03
1.264007112883120044e+03 4.669675490640951346e-03
1.641035045356884439e+03 3.807045131395444225e-03
1.651764811143393899e+03 3.803197071282028805e-03
1.655932142715577356e+03 3.808291138826316001e-03
1.668069387644699418e+03 3.811278301699692981e-03
1.323556903397116912e+03 4.489513696792314483e-03
1.642846267684316217e+03 3.877722223531508087e-03
1.611466062165080984e+03 3.915061400471178850e-03
1.617956573577701874e+03 3.909793613897806670e-03
1.595619575556112522e+03 3.922378668693604631e-03
1.632533762017718800e+03 3.875175661940419378e-03
1.654384322775214741e+03 3.813733926712341987e-03
1.651658163084057378e+03 3.828284300732481393e-03
1.653782045902146592e+03 3.871112378416414427e-03
1.654970020450946322e+03 3.869392950872577435e-03
1.653348383557779243e+03 3.873265988377969614e-03
1.657965646550329893e+03 3.869237381403289357e-03
1.667389535591071308e+03 3.871494073288522016e-03
1.667221462983888841e+03 3.871528660252890070e-03
1.668500548437644284e+03 3.873067536177522523e-03
1.672728372807017649e+03 3.860779189721521860e-03
1.674387218029414271e+03 3.860848777822636219e-03
1.671847089349517546e+03 3.862497437416677858e-03
1.679817770531275073e+03 3.861547019001383262e-03
1.682210985400389291e+03 3.840309670468866707e-03
1.138615117525758706e+03 5.473167731688756595e-03
1.608268299556826832e+03 4.126681236028832862e-03
1.677013063713152178e+03 3.839135054865131565e-03
1.466591711027091151e+03 4.260358106919032335e-03
1.689753634916022065e+03 3.832374416621690209e-03
1.696123749174267687e+03 3.847286428744716488e-03
1.696308815902706783e+03 3.849824374318014473e-03
1.681234482974423145e+03 3.897198544258353818e-03
1.680655989722323284e+03 3.938707910682999989e-03
1.664874170163374856e+03 4.071329753086288042e-03
1.662117633668113740e+03 4.079026464416530759e-03
1.661931916641438193e+03 4.080707093065491335e-03
1.650167750186644753e+03 4.097017240917424571e-03
1.648710603729974537e+03 4.098671638412945684e-03
1.647714344995983083e+03 4.099770262767593251e-03
1.638489246359511981e+03 4.079770182112999952e-03
1.634903214246369771e+03 4.085393710797675590e-03
1.635575681184445330e+03 4.085159788824295479e-03
1.637870061510442611e+03 4.099231443584477365e-03
1.637737393363065848e+03 4.098589911709287631e-03
1.638524500834488663e+03 4.077924153232465911e-03
1.642353220922958599e+03 4.068521651727505586e-03
1.650000521967569057e+03 4.050842854597573942e-03
1.650686882034481414e+03 4.050290168306230724e-03
1.650491721877528107e+03 4.049933411003547520e-03
1.650668305606974855e+03 4.045020014781332274e-03
1.652785152378222392e+03 4.041104613463426982e-03
1.654063066210517036e+03 4.041593046915587309e-03
1.656894292718949828e+03 4.040854333778542105e-03
1.658043847258359165e+03 4.044080348282842047e-03
1.655245247450485522e+03 4.049470160715699756e-03
1.654206982621089310e+03 4.048024141812480922e-03
1.653112113201665352e+03 4.024972509600423416e-03
1.652071739561443792e+03 4.044883319971103418e-03
1.659631493658789168e+03 4.091739714196044805e-03
1.705991355698374718e+03 3.859796214809568544e-03
1.630606570450853042e+03 4.255788338924422314e-03
1.714106784049361977e+03 3.897835742020241794e-03
1.613505861756846116e+03 4.380705320188548781e-03
1.603500529149549493e+03 4.420775791467134938e-03
1.707326726214377913e+03 3.981181414896803848e-03
1.708169730593680924e+03 3.899546022902737694e-03
1.708297419097507372e+03 3.899754439308658529e-03
1.642494720692144938e+03 4.018899282856373129e-03
1.635777894880946633e+03 4.000388065742215178e-03
1.646061912403496763e+03 4.032894709221193467e-03
1.656712763636968475e+03 4.020798103850597299e-03
1.645891518542116728e+03 4.004124685217923599e-03
1.644925396508887843e+03 4.004757487922928037e-03
1.706076743272632939e+03 3.793310842086926923e-03
1.704602518513180030e+03 3.791679313869891939e-03
1.708488070895821693e+03 3.804877879908541774e-03
1.707821323453557625e+03 3.803914219538055957e-03
1.592734350102473627e+03 4.053986450179438740e-03
1.710504447747230188e+03 3.832598320875292043e-03
1.708271093516190149e+03 3.824466055785096050e-03
1.709866106134357779e+03 3.824530081754751870e-03
1.709108987050202813e+03 3.825514534142416840e-03
1.712037303357821202e+03 3.820910933208655595e-03
1.672385686963432136e+03 3.794474125680812049e-03
1.710405420396959926e+03 3.820736506905591644e-03
1.709314751129356182e+03 3.818102852891371978e-03
1.643940611045068636e+03 3.842447479799196604e-03
1.630601573159320878e+03 4.013055609798485759e-03
1.659612012644056449e+03 4.076952588396992594e-03
1.638438268883065120e+03 3.886429586109829779e-03
1.643772489990265285e+03 4.055466717291875828e-03
1.657908152970421497e+03 4.017904462103669659e-03
1.657734324233515281e+03 4.014902028334902014e-03
1.660270643030584097e+03 4.079193898143482384e-03
1.666277106127049137e+03 4.055740989604921833e-03
1.636802106370831780e+03 4.102017060352599991e-03
1.632602920758263508e+03 4.062614867202462600e-03
1.652229236205762163e+03 4.064620157091719532e-03
1.643350644130838191e+03 4.089258965284883404e-03
1.639899588529106495e+03 4.113183779741803534e-03
1.648339312645610107e+03 4.120510342105654540e-03
1.647183923999089984e+03 4.133052297350925906e-03
1.649252427167017686e+03 4.122411015083175465e-03
1.636766810066005746e+03 4.203565960462357469e-03
1.636179259705485038e+03 4.201709837198011090e-03
1.642253792531357476e+03 4.128945354091076957e-03
1.657488995861508556e+03 4.095616856256501306e-03
1.635350528336149637e+03 4.083620427521187334e-03
1.617324669829740287e+03 4.049216948147662393e-03
1.697723580491945313e+03 3.846054322182194778e-03
1.695636120578538794e+03 3.827015009813164621e-03
1.656248565096316042e+03 4.029080514441091276e-03
1.693347643934827602e+03 3.820961952503405899e-03
1.673362081651318931e+03 4.077130868934672470e-03
1.632866419379299941e+03 4.024981548067568284e-03
1.641184834890894990e+03 4.009159858415513138e-03
1.582699758407986792e+03 4.107309614259550302e-03
1.639967985758827581e+03 4.081495220275976367e-03
1.652119106489716387e+03 4.016511663898699423e-03
1.675090271941994843e+03 3.977349436637621707e-03
1.661126899636891039e+03 4.172525099308343512e-03
1.661074640135116397e+03 4.212612115537302075e-03
1.663967691344688546e+03 4.201877304166097386e-03
1.656229042762881363e+03 4.146030617414254472e-03
1.667668288868291938e+03 4.014308728282936847e-03
1.675056053374463772e+03 4.029869489309182741e-03
1.644151924305402872e+03 4.122431138635519049e-03
1.667589571941181475e+03 4.023166584352748376e-03
1.667191497780262353e+03 4.034942781719915925e-03
1.664475041105125001e+03 4.141561695900917821e-03
1.667085312089530817e+03 4.079913898973669059e-03
1.666029391942258144e+03 4.088967113100526983e-03
1.665231075597244626e+03 4.096187254511746145e-03
1.615154402723615021e+03 4.182069504586810767e-03
1.633762363476693281e+03 4.197640202893796260e-03
1.636746174535517184e+03 4.172322301844104409e-03
1.615860486991581865e+03 4.229208422349335986e-03
1.590807961268261352e+03 4.305504426549800617e-03
1.604787734570552175e+03 4.325280673812669646e-03
1.594138633825497209e+03 4.355431143385707707e-03
1.586844977087869211e+03 4.383087413865751486e-03
1.574775965284536142e+03 4.491833767281842860e-03
1.637356403395464440e+03 4.425931573609877615e-03
1.639102225615288717e+03 4.416505384828522604e-03
1.637363903888748837e+03 4.416975219080162933e-03
1.577063827543778189e+03 4.069765920953227235e-03
1.642007676081135742e+03 4.462305717644601474e-03
1.643311454126177296e+03 4.445756097469014990e-03
1.663227893777843292e+03 3.926722420124661300e-03
1.659524783224708017e+03 3.954957824568732135e-03
1.659285775741315774e+03 3.971350379786168887e-03
1.642306967857234667e+03 3.993615220110268392e-03
1.652331495981900844e+03 4.213314056820884057e-03
1.639302980810000463e+03 4.178064238719049299e-03
1.685115208686715505e+03 4.027551384531445622e-03
1.681902728891175911e+03 4.032290804501576474e-03
1.680388139732023319e+03 4.017184308795466660e-03
1.692247370865653465e+03 4.086138490212594919e-03
1.698559267742928796e+03 4.055801204649297879e-03
1.717021949980804948e+03 3.971544974240926243e-03
1.463645071917601626e+03 4.303400628085361258e-03
1.627465255550468328e+03 4.128506888821138754e-03
1.414379802741368167e+03 4.379478751701778964e-03
1.706325453560007190e+03 3.806556608809132883e-03
1.399154994195909467e+03 4.412748297943420994e-03
1.376334200900158976e+03 4.465795651063645538e-03
1.615266142915361570e+03 4.087533617664802950e-03
1.701683033209791802e+03 3.981199978094825988e-03
1.411176091723121544e+03 4.359159516411512982e-03
1.417316431855370411e+03 4.363761926863945692e-03
1.367337723288581174e+03 4.496956409630772748e-03
1.381676271810252729e+03 4.470547123663099788e-03
1.349952394543664013e+03 4.598322202882617130e-03
1.355621571554166621e+03 4.590071899422083074e-03
1.624762556403232111e+03 4.271543686111571245e-03
1.543277430101636810e+03 3.980405281409386473e-03
1.631101170800776345e+03 4.289532360588898564e-03
1.609166741192920426e+03 4.282512050998488022e-03
1.617113854073776793e+03 4.295957731099794841e-03
1.631371167009068131e+03 4.281723704572967977e-03
1.541249057733719837e+03 3.963188042927882036e-03
1.674351360559106524e+03 4.206781834143678324e-03
1.693703385742019464e+03 3.803162627055342235e-03
1.656137252890725449e+03 4.201822569296942075e-03
1.659658128646823116e+03 4.079530668181283355e-03
1.660737143514672653e+03 4.084702509337424618e-03
1.664865552441460750e+03 4.218217792238058809e-03
1.656169564566844429e+03 3.581899890437681422e-03
1.672930264425376890e+03 3.973850012624882168e-03
1.665505062510836524e+03 3.548843940194838526e-03
1.650384671972887418e+03 3.560269016234051450e-03
1.675749979880839419e+03 3.962369081179759403e-03
1.649052842620860019e+03 3.553021610357080372e-03
1.562129347110187382e+03 3.796989225859278942e-03
1.642498730133240997e+03 4.341670252664206996e-03
1.663886153012108252e+03 4.009743462277661104e-03
1.646286539570340665e+03 4.015369974604545908e-03
1.608857825851832558e+03 4.234408079982420262e-03
1.688621273882638661e+03 3.729164899567545977e-03
1.674004485490172328e+03 3.737734259424393794e-03
1.672954764901343424e+03 3.746201570608679449e-03
1.677966876400350884e+03 3.731535224819761999e-03
1.671943189245309441e+03 3.719916755472400111e-03
1.662521857823519440e+03 3.736221750296211085e-03
1.578874526947716504e+03 4.252043092669638077e-03
1.634033573806095319e+03 3.826534095431852016e-03
1.606359050792576681e+03 4.316765118867401350e-03
1.566788005697260587e+03 4.365232874299958959e-03
1.580635978606831031e+03 4.205559364806638230e-03
1.647449868796845067e+03 3.948916641529295196e-03
1.676262032902642204e+03 3.865534847312383782e-03
1.682476754783284150e+03 3.842464052227925406e-03
1.535464204268862886e+03 4.322313084330854302e-03
1.534147447869735970e+03 4.307818172842008651e-03
1.535917799056771855e+03 4.355887855414066097e-03
1.653083420588719491e+03 3.955611309008553490e-03
1.692455876146842684e+03 3.857090560204234214e-03
1.693203466168723480e+03 3.859543272297661417e-03
1.654757080525965421e+03 3.917592729014356817e-03
1.652527392032370017e+03 3.917330694530826198e-03
1.645640795462702272e+03 3.925516743865897253e-03
1.631140653556480174e+03 3.934873973670084853e-03
1.656018846766557999e+03 3.904035678776418897e-03
1.657530846489359419e+03 3.898580298992761119e-03
1.641537180315535352e+03 4.060375777757440664e-03
1.643287400445008871e+03 4.057170668381743749e-03
1.643748667235544644e+03 4.077974847517023410e-03
1.645094721497748196e+03 4.068135530401545234e-03
1.637917657158892098e+03 4.120190856681709216e-03
1.630504347411658955e+03 4.119494711027450913e-03
1.626585801237505848e+03 4.117147567075706525e-03
1.625986519785798919e+03 4.089000211078318639e-03
1.465975359372532239e+03 4.389505596490963536e-03
1.457931278010061533e+03 4.399569827268564291e-03
1.472297051557090072e+03 4.417881867395356300e-03
1.691359860321548240e+03 3.906505768023063770e-03
1.673191948121102087e+03 4.007109793363691601e-03
1.661357475358876627e+03 4.063846218972036982e-03
1.656463040504143009e+03 4.081175836456818126e-03
1.647961945479587712e+03 4.093116318358655352e-03
1.651297811115041895e+03 4.069387550346284868e-03
1.632708828345568008e+03 4.074989926271070477e-03
1.633581884207132134e+03 4.103475742467797838e-03
1.649699903153810737e+03 4.087663651843956476e-03
1.667355907215997831e+03 3.961265836881529626e-03
1.668586733581782937e+03 3.959224395591346042e-03
1.674314031113102828e+03 3.941507582786777514e-03
1.667986883975689807e+03 3.945482767147794230e-03
1.657394312612290378e+03 3.952894971627320467e-03
1.654160422545938673e+03 3.985229485316955748e-03
1.653653558268651750e+03 3.992702463447513755e-03
1.639693260180480820e+03 4.032872043397402705e-03
1.680446845300694122e+03 4.096373322166209016e-03
1.681282045456161768e+03 4.094320573559637536e-03
1.639493484217203559e+03 4.333453047726367260e-03
1.684093224644721658e+03 4.031868373263565106e-03
1.681651097454659748e+03 4.056100484832412048e-03
1.678099732979664850e+03 4.087109498278511562e-03
1.682759975544679264e+03 4.070086316861645966e-03
1.680070184927357786e+03 4.074187364450526129e-03
1.679875402390331828e+03 4.078452195371124432e-03
1.679373810424561043e+03 4.115138591475629715e-03
1.675389407150438046e+03 4.071002027816295055e-03
1.676053418812787640e+03 4.050134633727017416e-03
1.685386348501393968e+03 4.001006396942017110e-03
1.701315468078554659e+03 3.843449980449408811e-03
1.669326681389614123e+03 3.998090656917134555e-03
1.672012189174601417e+03 3.998112017877267221e-03
1.670097923055897127e+03 3.997234525551160433e-03
1.674243183716855356e+03 3.999955530408259331e-03
1.635660937457599175e+03 4.058992381307608734e-03
1.642374929312096128e+03 4.041152091658989538e-03
1.651830512686660086e+03 4.041763211109771457e-03
1.689739450587629335e+03 3.940522943805025574e-03
1.700883305993968179e+03 3.992658266533905681e-03
1.621329800714221619e+03 4.103137021118867696e-03
1.632095307461504490e+03 4.090679195845109938e-03
1.630910930164763158e+03 4.098446561924584501e-03
1.624802918582807933e+03 4.020383138374697754e-03
1.625585979047498768e+03 4.013932629345584764e-03
1.633456042582349255e+03 4.000679217778705700e-03
1.636112730718586818e+03 4.015200857589022385e-03
1.636657447778189635e+03 4.001825856356660584e-03
1.632669215858504231e+03 3.996868424535868040e-03
1.635876241281648390e+03 3.985098608935559381e-03
1.498749820388979742e+03 4.117783415338921969e-03
1.497893996060177187e+03 4.139354410989481634e-03
1.485930590367813920e+03 4.120000176055065022e-03
1.678801479158262055e+03 4.015263895205486815e-03
1.567359861746311481e+03 3.990058232709330424e-03
1.678346536907900600e+03 4.036460181018152252e-03
1.669943051307297083e+03 4.023394071508660554e-03
1.679897424632995808e+03 3.988091641733438990e-03
1.692397941045198422e+03 3.859040062111247782e-03
1.698810543856564891e+03 3.850778517926021095e-03
1.700733196237118136e+03 3.866388479736310255e-03
1.703744034073619787e+03 3.871029793292502224e-03
1.698303849205031156e+03 3.806212047490601085e-03
1.674732788611078604e+03 4.027287041662722805e-03
1.663381080533097929e+03 4.034288211342226295e-03
1.692590976247562139e+03 3.876939751952660114e-03
1.692505446300233643e+03 3.873954516310772547e-03
1.689314802762706677e+03 3.909897806313161056e-03
1.689747867851344608e+03 3.906957917218305612e-03
1.691589582710371815e+03 3.908189649310450306e-03
1.719618993214883403e+03 3.678235975280386150e-03
1.442280820369439652e+03 4.462759404853955218e-03
1.442317863340091662e+03 4.452216213886561400e-03
1.470306880725346218e+03 4.445328025548158334e-03
1.457714352079785158e+03 4.464301389735785691e-03
1.423263850273959633e+03 4.582365315571856543e-03
1.425468252991372538e+03 4.574178975266443049e-03
1.659016472953479251e+03 4.173157289314891744e-03
1.629340551545709104e+03 3.682208247300646289e-03
1.664198298427526652e+03 4.143554841042112503e-03
1.660969621143272661e+03 4.161007961645219605e-03
1.625541414405787918e+03 3.679784916086676749e-03
1.620211442771222892e+03 3.682602542569627779e-03
1.631440188790304546e+03 3.671679074641986344e-03
1.641659073519088452e+03 3.667267439316865968e-03
1.639296897480050120e+03 3.671857753145382156e-03
1.638638389185220376e+03 3.665773869958377680e-03
1.572058731834595164e+03 4.488949947114477014e-03
1.656745609473641480e+03 3.654885355494403524e-03
1.541848301832800871e+03 4.556325745211363930e-03
1.686704128433385677e+03 3.722700058979901052e-03
1.396824717392235243e+03 4.224103456009692566e-03
1.673345515677021012e+03 3.739705857391238588e-03
1.368427773920021991e+03 4.329763945235942831e-03
1.356690804624730617e+03 4.415488422327736549e-03
1.634104678482376130e+03 3.739299680055612266e-03
1.587949494427290801e+03 3.744766698701905427e-03
1.588267585148159924e+03 3.747256009030887607e-03
1.589748925819012356e+03 3.745323322659132106e-03
1.291352862703991832e+03 4.738998167620984275e-03
1.218670104308307828e+03 4.896701625457374092e-03
1.617017885593846586e+03 3.715935399097134318e-03
1.614369209051882535e+03 3.738873115529180169e-03
1.621448574507994181e+03 3.728257976253397145e-03
1.625859596677328909e+03 3.720081661872183445e-03
1.618779899752127903e+03 3.721585539964912970e-03
1.604948254534060425e+03 3.728910502386127267e-03
1.593027263556485195e+03 3.748134246765837986e-03
1.592556245058171271e+03 3.747180734346121367e-03
1.593074200194077548e+03 3.743625577658258891e-03
1.591603059851543549e+03 3.745709935368700741e-03
1.604139157596263885e+03 3.695763553521874516e-03
1.634552008157784257e+03 3.659545522811799654e-03
1.655747668608136337e+03 3.635047163848557743e-03
1.614957808768331915e+03 3.665229943915594008e-03
1.659754442539318461e+03 3.642795338685663169e-03
1.604482550018600250e+03 3.679846963788163498e-03
1.631569622276755581e+03 3.801627691598936237e-03
1.615224906382860354e+03 4.103975540249722720e-03
1.615049371465362810e+03 4.194202503827564911e-03
1.588211835820882925e+03 4.265577734493965212e-03
1.622983273302254929e+03 3.850596603636644109e-03
1.601539768216626044e+03 4.244918556182713902e-03
1.698450000737734626e+03 3.878439184568898378e-03
1.696990570341496777e+03 3.883004420040725956e-03
1.696688446614312170e+03 3.897463933383850561e-03
1.699670121998417926e+03 3.905417511830789560e-03
1.697507246294794413e+03 3.926103011894260982e-03
1.697399686984102573e+03 3.931803947679709220e-03
1.698070881119844671e+03 3.938701677710035841e-03
1.696092829348782743e+03 3.964408405607813823e-03
1.693579571308662707e+03 3.970639262986960100e-03
1.445981626593129931e+03 4.751737723300668292e-03
1.688968207971765878e+03 3.971876479603881835e-03
1.692665941821684783e+03 4.001569624439447158e-03
1.691826587300877009e+03 4.004151997458920212e-03
1.509600064336836340e+03 4.493144953159485498e-03
1.481946516886989912e+03 4.523016573961540117e-03
1.492150239064993002e+03 4.490760227200053800e-03
1.499876072788367765e+03 4.476303779846993458e-03
1.495096367993379090e+03 4.474837525661148896e-03
1.687111635487683316e+03 3.716228620557726538e-03
1.683767575505847844e+03 3.723797231608234806e-03
1.450799819240642819e+03 4.765793944859148326e-03
1.664936106967013757e+03 3.752790925496091862e-03
1.671498470595989602e+03 3.753195683710807556e-03
1.667819210597136816e+03 3.736022120389952648e-03
1.674099161631638481e+03 3.726894913678398258e-03
1.661832913830925236e+03 3.747269481325356862e-03
1.656783247526374453e+03 3.725070766161805470e-03
1.674953682608655981e+03 3.702317412747446572e-03
1.658085383496983468e+03 3.711183806139329612e-03
1.665167334260970847e+03 3.714384951250824466e-03
1.664681900890391262e+03 3.716399356723870933e-03
1.675332884752942846e+03 3.647574578723986050e-03
1.675256423914720244e+03 3.644519197365855574e-03
1.683834991425643238e+03 3.592994991596759526e-03
1.687250578797275239e+03 3.596610524012698335e-03
1.689932293841040746e+03 4.043255967073353628e-03
1.687910312587263206e+03 4.038589982330427486e-03
1.676872472627868319e+03 4.028591463662268939e-03
1.677030379536034161e+03 4.027045313122525234e-03
1.686862264278108114e+03 4.009132422200307154e-03
1.692293630332554358e+03 3.993554236052755321e-03
1.697797391624574630e+03 4.012209985481404902e-03
1.696607432174379255e+03 4.041599442492527748e-03
1.677545449288267946e+03 4.100647395726241505e-03
1.677124513288766821e+03 4.108595730588590102e-03
1.719696645083662361e+03 4.012467262675050578e-03
1.681024336021132058e+03 4.274252856376218289e-03
1.640944463995205069e+03 4.025403853790910681e-03
1.513969613818582957e+03 4.912124621199233029e-03
1.640791446391997169e+03 4.026845565784981616e-03
1.507410490320908366e+03 4.897730049980175693e-03
1.661511253190420121e+03 4.058381463004172122e-03
1.663720934744265605e+03 4.135213304515128821e-03
1.630876037993344653e+03 4.489260235492940378e-03
1.668069581849002589e+03 4.079244557440098520e-03
1.669553162160486181e+03 4.063431688166929852e-03
1.668992836501164447e+03 4.037454004513783661e-03
1.641947269968319915e+03 4.209634718218037419e-03
1.681266339527165655e+03 4.078075090490337028e-03
1.695780551457461797e+03 3.832359053373961960e-03
1.688580096250924043e+03 3.833225764350523413e-03
1.681377448306382803e+03 3.827139826109247217e-03
1.686103158861833663e+03 3.810080373261654201e-03
1.681366175553648645e+03 3.793118147499147282e-03
1.691112831565617171e+03 3.756500708094176900e-03
1.692456764532006218e+03 3.745378147411973849e-03
1.564952587521294390e+03 4.441382312053219865e-03
1.536824606659894698e+03 4.394915150758469183e-03
1.523048583560245106e+03 4.447715119609711547e-03
1.517404804464933932e+03 4.463932792320694613e-03
1.521806780048349538e+03 4.468851900244186735e-03
1.525632594889086477e+03 4.418807099126165032e-03
1.581635039678676776e+03 4.238019199323019882e-03
1.570023463713810543e+03 4.259011765665753936e-03
1.582667986075600766e+03 4.228895189647184118e-03
1.593387539371393814e+03 4.214107444220092924e-03
1.616344291733152431e+03 4.179271840408974210e-03
1.670735458433166741e+03 4.223794697466701914e-03
1.675304845490061098e+03 4.247283403434106569e-03
1.675827347903642931e+03 4.246738541708360362e-03
1.672519020777703645e+03 4.220432877110290304e-03
1.674058169926952132e+03 4.221286302412185880e-03
1.668159987272704939e+03 4.209700778255668491e-03
1.673654900921827220e+03 4.218280047196452075e-03
1.541956227830896523e+03 3.571884292865996208e-03
1.555087017938740701e+03 3.548770284157166249e-03
1.665646145049982351e+03 4.185823735740181427e-03
1.659304605821590258e+03 4.156605133106200389e-03
1.644488498199515334e+03 4.227126569857618012e-03
1.588760438288628393e+03 3.496249144536094783e-03
1.644188335614001744e+03 4.249677339354116304e-03
1.682037248958483133e+03 4.132753813128509264e-03
1.676158556891249873e+03 4.125732828199709344e-03
1.676705469557811284e+03 4.146579096455166834e-03
1.681251930636451334e+03 4.149173243419461594e-03
1.681137108920230503e+03 4.148810669950219604e-03
1.670163822707608233e+03 4.185743394762598928e-03
1.671399079145827500e+03 4.186398057239609782e-03
1.670899863447259122e+03 4.194312821543756155e-03
1.589287804569514037e+03 3.988523773438498038e-03
1.632225112377216419e+03 3.979932916061509895e-03
1.589042911308113617e+03 4.226732881800298117e-03
1.635290046772419373e+03 4.241657905920365006e-03
1.652806879586363038e+03 4.172769344681141052e-03
1.637613157425020745e+03 4.208966375697236091e-03
1.623201625313189197e+03 4.321030288767082304e-03
1.605921621145601648e+03 4.216591182807673081e-03
1.608676754667259047e+03 4.148842633742805437e-03
1.590589137908932798e+03 4.170272879579850836e-03
1.438142576374399823e+03 4.467081663907455404e-03
1.562451287793367783e+03 4.002569965921297900e-03
1.626637512132278061e+03 3.890895441147454621e-03
1.524684079331170324e+03 4.072218301195128579e-03
1.533487747044749767e+03 4.040392561198348498e-03
1.545311496036962808e+03 4.059306924117292610e-03
1.553019116218185445e+03 4.054072004617098081e-03
1.537660135203979962e+03 4.070151692172330020e-03
1.535893583868525866e+03 4.069861087654985839e-03
1.545265737039295345e+03 4.049479971661236639e-03
1.488221452945477040e+03 4.250649679538428573e-03
1.437682451310972510e+03 4.281255895455456616e-03
1.471436114914935843e+03 4.259974978370968147e-03
1.471900918109090753e+03 4.260746895511904365e-03
1.413418067404853900e+03 4.304461483881442604e-03
1.478534717469594852e+03 4.237946276852719817e-03
1.489192079838296877e+03 4.208173221538154089e-03
1.547296650673233216e+03 3.990921747879788185e-03
1.453970127892420578e+03 4.284495141789271440e-03
1.552038500696115534e+03 3.962586732556818737e-03
1.479445309644544523e+03 4.230152003405353300e-03
1.530682703079278099e+03 3.966150203491267123e-03
1.512270168683996189e+03 4.043764647383824538e-03
1.511191032973629262e+03 4.078850372340452925e-03
1.674184632271413875e+03 4.058413303062943962e-03
1.636664120708452629e+03 3.877100255085155767e-03
1.580682673444596276e+03 3.998003895235757027e-03
1.624442413235517279e+03 3.845161584612520871e-03
1.626969996800546824e+03 3.825503884942601900e-03
1.626605552404790160e+03 3.817209395926242973e-03
1.631627467057332296e+03 3.838564007841641871e-03
1.665466067204576575e+03 3.993855020487911862e-03
1.659868417189597722e+03 4.036671597554947720e-03
1.686601529959062418e+03 4.041876136948713456e-03
1.630713117681342283e+03 3.797352239210000698e-03
1.633222660080536343e+03 3.802289031186563677e-03
1.624159283101296523e+03 3.823373933113933480e-03
1.703885899343392794e+03 3.487934727441072049e-03
1.696604035651704407e+03 3.491228653496725350e-03
1.694016450921158139e+03 3.491641369147173088e-03
1.711596217590206834e+03 3.700266194414491682e-03
1.711434270692037899e+03 3.698297684860834406e-03
1.543368598852343894e+03 4.252567564357615827e-03
1.610958937850421989e+03 4.415956302232469481e-03
1.612673253271840622e+03 4.418487186158020878e-03
1.619334313278032141e+03 4.418512579716252740e-03
1.612030924274788049e+03 4.362204755053761436e-03
1.582954559909262116e+03 3.786853617948424382e-03
1.389916885946922321e+03 4.723601911656001573e-03
