# freq_modGR tau_modGR
2.504646385121295964e+02 4.275788680998743492e-03
2.624692429006202588e+02 5.047600238510474568e-03
2.562444178166290953e+02 1.283555430554440477e-02
2.573779640114361200e+02 1.262547035342494704e-02
2.573971712153214071e+02 1.247275835145380402e-02
2.514274279971715487e+02 3.797407144153180751e-03
2.514853667018442138e+02 5.069480369945409716e-03
2.482519362975575064e+02 7.527912535561474827e-03
2.492469373911480659e+02 6.633950954459949013e-03
2.493796955198398564e+02 4.248029431663147455e-03
2.685418768741412805e+02 4.517197421908748962e-03
2.626983329209958242e+02 9.049474142040101962e-03
2.488218432403189411e+02 3.826303513929847546e-03
2.403260741511086565e+02 5.401922319618376010e-03
2.707255762918765072e+02 3.722646876664233856e-03
2.515743992026524722e+02 3.076656028795839940e-03
2.520114610167480862e+02 7.235028734190556560e-03
2.802637236729202641e+02 2.106475219145910200e-03
2.432205003887151236e+02 3.649152378332718143e-03
3.121762370301075293e+02 3.827280160594861806e-03
3.020933742272945324e+02 4.569303783331983733e-03
2.947305861777425093e+02 4.184324954841116447e-03
3.061653399966020856e+02 2.626201270046991595e-03
2.994858334083230034e+02 3.435277686183334581e-03
2.376280702708599506e+02 5.182770682653307752e-03
2.869662069657416623e+02 5.425582210079569166e-03
2.904923446868359633e+02 3.233881100392849064e-03
2.740682089676827218e+02 2.943798495698343558e-03
2.470524549849440064e+02 3.098526236905151630e-03
2.493396395114844211e+02 4.099040564768272922e-03
2.787993530377366938e+02 3.727029056414928477e-03
2.789561965185550889e+02 3.748771955519770646e-03
2.566658754888873659e+02 5.052036184644007749e-03
2.442131910069693390e+02 4.758030052881087428e-03
2.452207059937238967e+02 5.278671799701131241e-03
3.200773251591442090e+02 2.934081563934733822e-03
3.266378818870672376e+02 3.224194563740903890e-03
2.637735106466820980e+02 3.082868040916071205e-03
3.197487849309890748e+02 2.470151958187737778e-03
3.341225185681914809e+02 2.361811953317396930e-03
2.853607075599106793e+02 2.512820699060270852e-03
2.924116045677236571e+02 3.386603598812060016e-03
2.769860020111097469e+02 3.900414848462198554e-03
3.657879122265853198e+02 2.134154985273879496e-03
4.242710522317124173e+02 3.196270156969695242e-03
3.019505559216063375e+02 4.762926054394350794e-03
3.210331079392865945e+02 3.391424958622246341e-03
6.722253056132651636e+02 3.033550430318150345e-03
3.140306050739639545e+02 4.926754699692685938e-03
2.700501810450656421e+02 4.632377672777982652e-03
3.575951800079909617e+02 4.349756028857986942e-03
3.500583115653673190e+02 4.999229337531867906e-03
3.184678084047415041e+02 3.066232641363022052e-03
2.611621515647034357e+02 2.540775337682970886e-03
2.721267362725843668e+02 3.066199827610928928e-03
2.575125649689286433e+02 1.125715086313682466e-02
2.575396423487534889e+02 4.103373401674740781e-03
2.483938576705222658e+02 3.479710999266436098e-03
3.780627226127474501e+02 2.316092523336505705e-03
6.032500342339545796e+02 2.315886980951200116e-03
2.417847757200478895e+02 6.262489914696490849e-03
2.565976800945909986e+02 3.456607104872389414e-03
2.480098646581101320e+02 4.133254916148704911e-03
3.600078302880708065e+02 1.841254106739305179e-03
3.595407419765278405e+02 1.841218016667674987e-03
2.348393331070694501e+02 5.542723477333400504e-03
2.317393071610877655e+02 4.799485246745669939e-03
2.340892202371527446e+02 4.792125705097403585e-03
2.338356823513791198e+02 5.910165135793920589e-03
2.400883768711217954e+02 5.958632347626394848e-03
4.621623377879953978e+02 2.182506560209933420e-03
2.378937782716767231e+02 4.650451990411341371e-03
2.373874186783800155e+02 7.454152465246852675e-03
2.572110519012642271e+02 7.229732496216480231e-03
2.539386111999459104e+02 7.153147094992662498e-03
2.727415972833469482e+02 5.607794043306664825e-03
6.277415258753665057e+02 4.691617334287877250e-03
2.629398786115194184e+02 5.251284652482412010e-03
2.620256935458029943e+02 5.206726631373431897e-03
2.904248045890345225e+02 3.641818312238223349e-03
2.831356130641128175e+02 4.980024328471181240e-03
3.161186693614154137e+02 2.506606415214353116e-03
5.832266006184072467e+02 3.085405044066798219e-03
6.346809609864967570e+02 2.999928299122346480e-03
3.216651990302825652e+02 2.987387024128372245e-03
4.255254821338257329e+02 4.266618216019294266e-03
2.914389464369701841e+02 2.542341450719687746e-03
2.597657408810140964e+02 3.441036007638369719e-03
2.873171525813132234e+02 3.939134746553087096e-03
3.423337941269555813e+02 3.253890172669038523e-03
3.013513992515789255e+02 2.927769035744977929e-03
2.487884955420525159e+02 3.921302569311567281e-03
3.028083169927674589e+02 3.614377255408655377e-03
3.316622066869554146e+02 3.521333089828450856e-03
2.731416597373474247e+02 3.292180224705938338e-03
2.541464357196528283e+02 4.857931753926438001e-03
3.427435781996913420e+02 2.665526297254383094e-03
2.613996068353616806e+02 2.274267348471765288e-03
