# freq_GR tau_GR
2.261030430256952002e+02 4.905709260081964063e-03
2.254700355825578697e+02 4.913472095713594494e-03
2.333212808212424250e+02 5.147014862825689471e-03
2.326447693638407657e+02 5.159404910900279931e-03
2.115491944787995919e+02 5.253474288624322523e-03
2.131245819523371665e+02 5.302001034731224603e-03
2.270214270138243364e+02 4.878078987560648810e-03
2.327188361437221999e+02 5.134184153876030811e-03
2.246339616792143943e+02 4.896280551591942511e-03
2.303670454341890661e+02 4.864020799903090962e-03
2.318475824226758277e+02 5.202060916288731192e-03
2.317821357195487906e+02 5.199266260482365842e-03
2.353757340898256984e+02 5.153955205822228179e-03
2.320077020495970999e+02 5.176977799595602545e-03
2.326566348577111114e+02 5.223515073555859076e-03
2.327600920809220781e+02 5.227885695820732453e-03
2.331413581309228107e+02 5.210527054755317855e-03
2.325902705673993864e+02 5.183053054498648615e-03
2.353362779456896874e+02 5.160630614204322203e-03
2.353861203399050055e+02 5.150569314155608452e-03
2.352616667637277885e+02 5.157504738032540718e-03
2.329398674285812092e+02 5.119439976180505288e-03
2.330411001265766799e+02 5.133707574864608547e-03
2.330103737276803031e+02 5.118638404561567413e-03
2.147378012111158228e+02 5.243193536255292934e-03
2.153961780159335717e+02 5.239192079042146247e-03
2.168251685179464232e+02 5.217677965715178390e-03
2.146420162000179346e+02 5.240156984319601675e-03
2.068050696214322670e+02 5.251036649964539380e-03
2.134232895159616135e+02 5.217707933365173592e-03
2.158684353594594825e+02 5.146042057501367360e-03
2.397476044921109235e+02 4.398222186186715593e-03
2.269871031131582981e+02 5.109311784286346865e-03
2.038548957429248389e+02 5.379110086832884947e-03
2.327491401701874167e+02 5.187977625407972672e-03
2.338641563869158233e+02 5.215448933787933394e-03
2.328996634880802787e+02 5.283302326372192430e-03
2.331841656017361117e+02 5.161392400464756731e-03
2.330481649645404048e+02 5.158984187782101639e-03
2.329232872100326119e+02 5.166517176896948289e-03
2.307312895280698228e+02 5.297148636434015519e-03
2.345243147823041738e+02 4.855185628271589844e-03
2.304632921862825299e+02 5.321980293199807775e-03
2.298484737831900304e+02 4.977790917502866383e-03
2.264942731839229566e+02 5.508263832737515450e-03
2.278596017012381481e+02 5.402149523599656875e-03
2.277166583622961298e+02 5.400142269665544371e-03
2.279470326456805935e+02 5.391619831886552972e-03
2.343520779004221311e+02 4.808728832245187657e-03
2.343404204972561615e+02 4.794924377970278227e-03
2.322118956314604930e+02 5.171593228757386668e-03
2.326183962574656903e+02 5.082533547845848737e-03
2.348085973794231904e+02 4.887531991350754605e-03
2.344946369554942009e+02 4.906845541319574192e-03
2.345382834706504411e+02 4.921209389507132451e-03
2.336565822295006569e+02 5.221163389645307358e-03
2.348718976086404382e+02 5.069698329286449756e-03
2.319896551026614588e+02 5.106933080276944079e-03
2.322824647519534551e+02 5.134715999724425405e-03
2.271818169167157748e+02 5.302768755584889165e-03
2.343821882033255122e+02 4.880080970610628510e-03
2.341281773843684562e+02 4.893542463635157033e-03
2.341192454224685378e+02 4.896165291782563454e-03
2.339474875969221728e+02 4.895200224783287195e-03
2.339911940525676357e+02 4.934333618266337380e-03
2.343056066750925481e+02 4.946324074103492646e-03
2.356420943216893136e+02 4.951648183785769923e-03
2.356880752591228543e+02 4.953360540451958761e-03
2.246900008913639510e+02 5.035068451346176761e-03
2.157182549744006224e+02 5.130483133700617336e-03
2.151148905452219822e+02 5.141235923810751063e-03
2.164553816341806964e+02 5.132914882015301647e-03
2.142304644680141337e+02 5.159680583734522347e-03
2.126188033622588875e+02 5.149742984090120712e-03
2.235266885743507430e+02 4.955291819262434491e-03
2.236258735045886112e+02 5.048884884414267527e-03
2.355541969665692932e+02 4.866543198017390763e-03
2.276470051136989241e+02 4.939258334512984343e-03
2.264719330628516332e+02 4.972321248900769819e-03
2.220190966892496647e+02 4.993726935141510649e-03
2.306606912585007478e+02 4.712385183842033101e-03
2.347795708563627102e+02 4.990104264792512116e-03
2.268732997721867832e+02 5.051772019746834756e-03
2.324621701946960002e+02 5.009851891210746755e-03
2.336580139594410070e+02 5.002402603625933503e-03
2.348477277337058524e+02 4.984010401114102526e-03
2.349403078793800717e+02 4.985510568852459350e-03
2.069374536264349729e+02 5.497711477571747517e-03
2.239146517240597518e+02 5.590612261750963798e-03
2.250123456751972810e+02 5.559916579560386478e-03
2.354182947122120311e+02 4.922742934474899287e-03
2.289170954939485512e+02 5.344803019626745942e-03
2.286157415522477265e+02 5.335594655568235041e-03
2.289304402302826134e+02 5.361160741085132728e-03
2.320462194226931842e+02 5.197297514732474553e-03
2.321141941408788512e+02 5.197558930557927281e-03
2.319580221935944735e+02 5.190167374720096836e-03
2.319219894289307717e+02 5.200489725013134577e-03
2.375201797482228585e+02 4.449731205302954497e-03
2.378178412440653915e+02 4.470616710732597081e-03
2.377314436863614162e+02 4.464791790285771791e-03
2.379358562177712031e+02 4.475320502261495061e-03
2.381239222825564639e+02 4.574920953203683201e-03
2.363059870066414589e+02 4.849815584565755552e-03
2.286033569476539640e+02 4.639607198441628166e-03
2.238594841155364179e+02 4.521892333391983737e-03
2.222703931636694961e+02 4.507609912195250854e-03
2.222678425835724738e+02 4.507858706335246372e-03
2.007532743929154151e+02 6.781526678215739172e-03
2.037954425273499623e+02 6.749419621404744059e-03
2.051635819725521515e+02 6.690434251534546108e-03
2.029448557257842367e+02 6.603260261381464769e-03
2.040128664335442181e+02 6.574626636674126695e-03
2.042383507067351900e+02 6.427723497050727604e-03
2.045472447513197949e+02 6.438256052327891860e-03
2.053464013565011612e+02 6.465741939340811407e-03
2.358093841251209994e+02 4.971216428926152064e-03
2.357967120245940862e+02 4.971483590218551615e-03
2.353456518535101907e+02 4.977407783261117956e-03
2.357115425135222893e+02 4.970694236376476879e-03
2.335587386856602450e+02 4.950721590987635506e-03
2.311257156805122861e+02 5.091230642282815015e-03
2.290663636997843469e+02 5.110531114247651892e-03
2.352571051020969435e+02 4.690560953893781540e-03
2.315414639435746551e+02 5.062116125596627034e-03
2.308128562233557091e+02 5.071220866982784591e-03
2.307696450780389910e+02 4.969891930590212246e-03
2.355807242446852570e+02 4.939212337337858284e-03
2.368874409805243033e+02 4.942539692050544609e-03
2.367688608338361576e+02 4.943668187293350988e-03
2.369650312320509329e+02 4.956899541874528609e-03
2.370670281560314550e+02 4.965059019763660292e-03
2.260389105260339022e+02 4.992268051459343089e-03
2.359920986821094857e+02 5.021372475339082840e-03
2.360946116011080562e+02 5.025466969490844510e-03
2.361173279754800376e+02 5.023277139212174378e-03
2.342426279081228415e+02 4.951391125441417969e-03
2.339697776481125686e+02 4.924124600722695755e-03
2.343896971655829304e+02 4.955933207359958237e-03
2.334016808268982857e+02 4.976487018444419527e-03
2.336830797412047787e+02 4.923423439563775691e-03
2.336778377143726289e+02 4.923447893698668955e-03
2.352560827990879488e+02 4.688255036105882720e-03
2.348332777636269100e+02 4.967909509950020099e-03
2.349940520604612288e+02 4.686931801461148399e-03
2.353724546168210452e+02 4.671918444138141793e-03
2.355803425396459829e+02 4.670712147032608785e-03
2.405001488571069501e+02 4.760442574352224780e-03
2.291226628333081692e+02 5.032239646754749565e-03
2.403270339655308021e+02 4.744023283238655610e-03
2.403679003907607523e+02 4.749807315058428986e-03
2.403421743609100361e+02 4.727932910409272070e-03
2.402599399852916804e+02 4.734550729037038767e-03
2.403292771898626938e+02 4.739893300253680657e-03
2.396894285993665221e+02 4.725980076360023624e-03
2.403844192910060542e+02 4.716725889216549956e-03
2.401321493129735529e+02 4.715885422750781819e-03
2.332390656841468228e+02 5.006180030128958187e-03
2.403185569029607223e+02 4.713724519730653345e-03
2.334091715752407197e+02 4.981543495698737001e-03
2.325283319154934247e+02 5.006040648714468223e-03
2.411085583212789061e+02 4.715773883602342696e-03
2.324358270110515434e+02 5.005723236381290527e-03
2.330392805052966310e+02 4.989087011699400685e-03
2.257861093497344598e+02 4.721507883446223082e-03
2.135099875199207702e+02 5.066908972792585376e-03
2.422778954352816072e+02 4.621984999460608881e-03
2.422924853651450690e+02 4.622505408483828203e-03
2.422008410848499409e+02 4.628998323038069004e-03
2.140933467629098175e+02 5.064333985464550963e-03
2.421749387714531565e+02 4.607851207562980306e-03
2.425206836396732228e+02 4.630903265008576297e-03
2.421885315975610524e+02 4.629502086962003320e-03
2.423069567396478590e+02 4.631927826742337009e-03
2.424001645132510703e+02 4.653238660304809607e-03
2.428885264393180989e+02 4.673715858505090963e-03
2.244662536462763853e+02 5.085869672491406118e-03
2.192576729973254999e+02 5.137881277507252813e-03
2.195930079040097667e+02 5.192713103608698720e-03
2.385808669751489504e+02 4.371141089624482577e-03
2.194483075270863139e+02 5.203736542460240394e-03
2.202865796440035524e+02 5.216476722767190120e-03
2.198827078668363413e+02 5.213320234698417405e-03
2.269841428074211365e+02 4.918971245297673080e-03
2.196658399809045648e+02 5.192936724722842928e-03
2.195755541686071410e+02 5.195308350748766880e-03
2.197357775906778272e+02 5.163418474478053549e-03
2.174300829337616960e+02 5.164859133802250472e-03
2.172443698136159469e+02 5.165686488710526970e-03
2.190217208870017771e+02 5.114233600070679057e-03
2.219232225651688282e+02 5.057405285332326403e-03
2.229353928025452660e+02 5.068215079262301630e-03
2.229341430867294207e+02 5.067450988793728572e-03
2.263873555295321580e+02 4.919080627481084607e-03
2.368543163734481141e+02 4.572688452355377214e-03
2.367266864167374081e+02 4.562248308280114628e-03
2.389264245239800744e+02 4.478559441577106490e-03
2.387391935205135667e+02 4.479791505079720564e-03
2.382499953865985560e+02 4.475897515694266318e-03
2.333499447905837201e+02 4.112693170382690326e-03
2.379471846917064113e+02 4.568090665914625002e-03
2.379356929943177192e+02 4.568537940109308228e-03
2.370946426876654982e+02 4.563065165787005481e-03
2.406994534102313708e+02 4.458655546669137645e-03
2.159609410983909470e+02 5.218121103315155954e-03
2.160284433031203264e+02 5.218928474888563651e-03
2.452291322518236711e+02 4.141603603987339087e-03
2.126821117432425297e+02 5.305171912613109234e-03
2.130868912643618387e+02 5.300913698834921334e-03
2.130184305624677847e+02 5.307880255144141989e-03
2.130135097879953889e+02 5.308241191913135558e-03
2.122635708245451269e+02 5.303800703765296047e-03
2.121835491786468708e+02 5.305877769615891491e-03
2.094191852494713544e+02 5.288100815879730535e-03
2.093624065893491490e+02 5.287657813453338837e-03
2.268679715807371338e+02 4.845650892235922255e-03
2.126882889632497324e+02 5.561894661215123839e-03
2.115338186582475828e+02 5.534805553710746805e-03
2.115014751521085827e+02 5.534215834990107753e-03
2.119215035623500114e+02 5.520313403739580613e-03
2.115045547889940281e+02 5.514799270803632907e-03
2.105003689764305932e+02 5.521465844621669186e-03
2.103818964707694192e+02 5.524691634173318003e-03
2.103433384954979033e+02 5.536697328761246671e-03
2.061151985198604848e+02 5.641946903127739374e-03
2.325074395089793029e+02 4.916235990381014748e-03
2.039176844283895491e+02 5.711003626784600870e-03
2.050628655457310288e+02 5.710310540694474996e-03
2.037850152068877492e+02 5.691440941672548832e-03
2.037822612982242276e+02 5.691220386232255686e-03
2.040492196265828966e+02 5.693108643360132205e-03
2.040496048644875202e+02 5.693200829344533843e-03
2.054134426401471103e+02 5.786648521303871737e-03
2.046337781876465556e+02 5.804855297345912039e-03
2.164008441135140686e+02 5.724442364271670712e-03
2.186997885487920428e+02 5.670766525601217758e-03
2.205754126868552021e+02 5.622882916909506708e-03
2.227242023178317822e+02 5.565864708117305472e-03
2.219933233397339336e+02 5.569329148340999673e-03
2.199208327432219505e+02 5.600697683928153661e-03
2.183421844083924270e+02 5.634972216298213092e-03
2.194547700619343686e+02 5.599891617602138771e-03
2.340402832290133972e+02 4.898555875361724696e-03
2.340975051945063683e+02 4.897846461192603175e-03
2.339667663490982363e+02 4.872829086779354932e-03
2.343995822697577580e+02 5.135244620182521404e-03
2.346910981042335607e+02 4.875904145509743493e-03
2.342426245320957037e+02 5.027034459397418213e-03
2.340551562978419327e+02 5.023199150082014418e-03
2.337089060996013643e+02 5.013288184697105992e-03
2.337057916748587161e+02 4.993884208441367982e-03
2.340300115822664964e+02 4.888581553644475233e-03
2.336849146229370717e+02 4.991893856747926794e-03
2.339312616268526881e+02 4.946667377334997527e-03
2.307809987468207851e+02 5.068843526150444354e-03
2.347456204315172101e+02 4.893818441316142784e-03
2.344581564178658653e+02 4.899411395308501428e-03
2.311344507271666373e+02 4.993259073160706552e-03
2.313242028710426155e+02 4.987814590692814243e-03
2.288553946674376220e+02 5.131580785807033328e-03
2.304667136905774214e+02 5.200000544436639630e-03
2.299631865530973016e+02 5.197400512889169960e-03
2.298583297582678142e+02 5.197332491619843613e-03
2.282067256554681478e+02 5.202026641302923311e-03
2.281773801597127829e+02 5.191872676082419369e-03
2.454182454399073094e+02 4.234844400174981455e-03
2.283145999662490908e+02 5.193597637647268637e-03
2.278615735552124306e+02 5.185105638812208609e-03
2.280828806262422290e+02 5.208914231024242524e-03
2.280134089221880913e+02 5.208806847035235207e-03
2.267475568114068381e+02 5.175998277050503429e-03
2.266076799846502183e+02 5.173993081954092813e-03
2.272222075380902595e+02 5.206890824834036618e-03
2.269355723095966368e+02 5.198184294372318846e-03
2.269568172365670193e+02 5.196767741170671417e-03
2.268575993244029974e+02 5.196421295341223379e-03
2.273305281860737921e+02 5.202131395645184612e-03
2.273344466461022648e+02 5.185915239950733904e-03
2.287348109088669617e+02 4.873784626124181077e-03
2.287987812026740357e+02 5.019746761993636001e-03
2.285101388656464678e+02 5.040543108241945548e-03
2.239321899979055956e+02 5.108929630150913989e-03
2.245676220336606832e+02 5.141617813203032059e-03
2.246131828227037204e+02 5.180948845499928207e-03
2.279506186402595631e+02 5.202926283285720481e-03
2.260842972646765929e+02 5.163520275708237926e-03
2.256034746991663553e+02 5.186000388127894913e-03
2.264276516701179958e+02 5.175672790101783563e-03
2.264248559727360259e+02 5.175528502919461704e-03
2.251669104538251815e+02 5.191674317345727242e-03
2.277592202703714293e+02 5.210106624007528747e-03
2.330592427329511906e+02 5.091458123014414722e-03
2.328290518134477338e+02 5.086683872744032255e-03
2.330105653630418203e+02 5.089047531048464940e-03
2.294363347131647117e+02 5.232924141322736408e-03
2.297991797584961091e+02 5.233168533860193747e-03
2.316189374152151288e+02 5.106685468448959007e-03
2.316339574789376456e+02 5.107773558298236982e-03
2.317985353973284077e+02 5.104193387704339911e-03
2.319628430563030577e+02 5.110272077110772533e-03
2.318431498198525844e+02 5.106881259919707032e-03
2.334790538162908717e+02 4.940326550190526043e-03
2.297976230705621674e+02 5.284513704543638939e-03
2.042368983950268273e+02 5.123952003109873664e-03
2.293210597509427657e+02 5.289093429332235481e-03
2.297829646041245724e+02 5.284719148537279920e-03
2.292016025316302148e+02 5.287143958309023506e-03
2.298302563123046696e+02 5.331292175985309287e-03
2.295965380964261158e+02 5.383139872698342737e-03
2.363821381823777301e+02 4.236523466666335634e-03
2.303537620694969803e+02 5.478373600139736441e-03
2.301159459242060450e+02 5.495077422777662826e-03
2.302873679343602475e+02 5.483254330098242049e-03
2.299587133688300185e+02 5.471231369841589656e-03
2.298999410536129915e+02 5.467226903162857379e-03
2.358832712722041833e+02 4.542425317537839013e-03
2.359593438805526091e+02 4.540983273363424083e-03
2.305000235520672902e+02 5.419087485452056541e-03
2.302158498898055541e+02 5.429081628200280521e-03
2.370489011505814574e+02 4.534685517473641299e-03
2.365504485788266891e+02 4.536197200157775396e-03
2.382929578232846097e+02 4.483487352299131250e-03
2.244496265006628732e+02 6.032671670520003103e-03
2.244202350796305154e+02 6.028975800918969820e-03
2.244412334932798387e+02 6.026689188036094512e-03
2.232759405497621401e+02 6.034127315282000401e-03
2.253632187726560119e+02 5.964505729121046679e-03
2.253328179941992744e+02 5.967131409436021196e-03
2.260529758111063359e+02 5.965302353609361861e-03
2.248658252017532675e+02 5.968428655384546561e-03
2.241789744656802839e+02 5.978255878273591034e-03
2.247182556770759163e+02 5.957711373675260089e-03
2.245909080063960630e+02 5.930261211395362192e-03
2.247402709126540685e+02 5.926322734340250427e-03
2.249535513752618954e+02 5.928584017209505286e-03
2.248606879155406091e+02 5.953828653900272889e-03
2.249567039798519659e+02 5.957956036193388059e-03
2.239662551515885696e+02 5.953004712659425851e-03
2.244214132616198185e+02 5.940292649497407040e-03
2.240880956900183492e+02 5.964273134905168604e-03
2.239998996593517973e+02 5.993547487034732967e-03
2.374211805395319459e+02 4.835498970151435455e-03
2.376420505673021921e+02 4.848573763948661394e-03
2.378079733116121872e+02 4.835902485966169645e-03
2.377096677856741280e+02 4.808120202293522140e-03
2.376495833130796882e+02 4.799015170524795031e-03
2.376755577598713671e+02 4.799449420462982910e-03
2.376372208998945723e+02 4.799550223317045061e-03
2.399188880235720376e+02 4.694274013172696457e-03
2.397565068210417110e+02 4.728591646482846293e-03
2.397366162456320353e+02 4.812421420855232494e-03
2.389019608440615343e+02 4.773201723935320898e-03
2.181958872714722588e+02 4.344436328896650497e-03
2.380449549703720322e+02 4.687733434540764833e-03
2.390979394169285399e+02 4.750220917941042065e-03
2.391333461255712791e+02 4.750186614160744822e-03
2.390803551239370108e+02 4.753968207791210362e-03
2.391166250883365478e+02 4.743639861102278039e-03
2.391225664437614284e+02 4.743715556155091509e-03
2.388611615623240141e+02 4.737767102871386256e-03
2.403186378047121252e+02 4.654165382052974365e-03
2.366796879922849541e+02 5.282185675357010772e-03
2.255688011352898741e+02 5.839102453598732020e-03
2.251938083677960947e+02 5.844167193170444856e-03
2.252347921401862436e+02 5.913255739406127545e-03
2.334491404247890500e+02 5.289993958281488662e-03
2.340048210505892428e+02 5.316581258994848916e-03
2.335653880376113989e+02 5.304691393128811890e-03
2.336008065060271406e+02 5.275939832882378840e-03
2.336308971160808881e+02 5.256741201894290887e-03
2.336714823307268318e+02 5.257104236298658882e-03
2.335280718986845159e+02 5.251734208616482685e-03
2.335179969777679787e+02 5.251401278518742083e-03
2.242096457237356333e+02 5.856998196283814268e-03
2.245239188396987799e+02 5.909665217727731387e-03
2.321740534962669926e+02 5.244392116309993385e-03
2.321556757487020946e+02 5.242157912350608150e-03
2.325417486572422376e+02 5.243399036663891691e-03
2.326941367985632496e+02 5.250989056174033484e-03
2.173779319583393601e+02 4.819836391872366239e-03
2.358425316423041807e+02 5.392034501908449240e-03
2.219156491098190145e+02 5.914955568645020346e-03
2.264635677761915815e+02 5.327182870951435723e-03
2.267762424049435026e+02 5.390611341638980140e-03
2.268954343126796687e+02 5.386559086273218569e-03
2.388346859785038987e+02 4.802153384749288829e-03
2.230072250011386643e+02 5.089342506596112453e-03
2.216835549206909661e+02 5.104584018615881957e-03
2.196328850816179852e+02 5.085117643293613800e-03
2.170022240383052576e+02 5.017887873914104666e-03
2.187116510184660569e+02 5.049808417493318810e-03
2.381218171939778188e+02 4.600173707310714274e-03
2.200784998824192087e+02 5.037331615821669627e-03
2.200720515537119013e+02 5.037473666363950775e-03
2.200675193071337787e+02 5.040637185945090644e-03
2.190739944041669958e+02 5.044054354447743797e-03
2.190116906464888018e+02 5.043095458447905549e-03
2.150534799813862321e+02 5.259239727290166214e-03
2.309738536416034265e+02 5.052728792500026794e-03
2.121986445255603542e+02 5.208625716957500894e-03
2.121101457395291447e+02 5.195500608121664601e-03
2.172294235673223568e+02 5.126712883806308803e-03
2.152679620850077242e+02 5.170079695706867283e-03
2.154522331306694696e+02 5.160482809245842302e-03
2.394913505575416082e+02 4.402981456240657489e-03
2.155697585928058402e+02 5.163546462937827590e-03
2.155413837819053811e+02 5.163494033640766631e-03
2.110484030377605791e+02 5.158797861390114307e-03
2.099553884624867237e+02 5.177308920162749205e-03
2.319555647954074402e+02 4.945214269774498607e-03
2.360771027830145385e+02 4.408092632420608677e-03
2.312239574052755984e+02 5.023136790680305178e-03
2.317777617448384717e+02 5.028556694830395475e-03
2.313812376305336045e+02 5.021299107808577938e-03
2.325097254843626615e+02 5.033593629214141996e-03
2.170744350562490013e+02 5.052932052806068976e-03
2.192796429959435898e+02 5.068994293670447612e-03
2.192773332629505774e+02 5.068691710869430329e-03
2.192782043470094209e+02 5.069001427398201094e-03
2.192869937291337976e+02 5.069677807203428963e-03
2.181373478796135714e+02 5.070186910780479644e-03
2.308371538055182555e+02 5.430751122080757984e-03
2.189819782005167497e+02 5.069393596929230167e-03
2.203323574116649013e+02 5.050959033706254632e-03
2.201836835002249586e+02 5.053272445952082699e-03
2.331549811737110645e+02 5.554242654457954009e-03
2.201313345793733163e+02 5.051888147761090728e-03
2.208405803349487257e+02 5.049955982144893260e-03
2.208176871397265586e+02 5.049863563816147337e-03
2.223681576889084965e+02 5.056513695887381900e-03
2.232516735933912173e+02 5.063390453593240303e-03
2.232516735933912173e+02 5.063390453593240303e-03
2.232205672441717468e+02 5.063361243640451294e-03
2.244329955045892575e+02 5.068693899284600762e-03
2.164723299402552925e+02 5.211801053312513539e-03
2.168821318273061820e+02 5.207887611285125402e-03
2.361551242315713068e+02 4.833379416416507673e-03
2.166611029387195799e+02 5.205383326609346398e-03
2.163773181473959255e+02 5.204377737634632677e-03
2.164156352886250261e+02 5.203789593400184356e-03
2.163354150928084039e+02 5.203470460817058094e-03
2.163555713780556289e+02 5.204549723278148465e-03
2.162547078492381161e+02 5.204631396596480844e-03
2.162464269035746440e+02 5.204376006018757682e-03
2.173970238259229006e+02 5.222191541324388252e-03
2.161500854463112375e+02 5.254579932698529195e-03
2.160908328225389710e+02 5.253963180960148291e-03
2.174296255606394368e+02 5.275682331689316926e-03
2.174242662725809510e+02 5.286846210301133706e-03
2.185703399191540655e+02 5.265702533030955021e-03
2.155154015943098216e+02 5.268679999048045751e-03
2.149762545538169149e+02 5.274353829005847330e-03
2.151707585664348414e+02 5.273105568335915809e-03
2.152686755542885919e+02 5.276080511525292442e-03
2.148234409306303689e+02 5.292436870573445119e-03
2.148176417746998368e+02 5.292395110637199140e-03
2.149190458393515542e+02 5.288649926401416818e-03
2.156375181655441793e+02 5.291871177224614399e-03
2.157829199560073619e+02 5.292228817078695018e-03
2.156611069194900381e+02 5.303900369434443388e-03
2.193936574197830396e+02 5.220716718786748249e-03
2.183026592658860068e+02 5.233446981821724721e-03
2.237349960535171078e+02 6.098979801007702907e-03
2.188222887921274662e+02 5.261953185448864367e-03
2.191776796889528498e+02 5.640608388568555016e-03
2.186877689773067175e+02 5.656503912529866999e-03
2.211537070656554249e+02 5.434853494741708445e-03
2.237315581063900254e+02 5.393713795345413294e-03
2.238527293109928564e+02 5.394883696593152575e-03
2.239016387078113723e+02 5.378921769720273680e-03
2.267514605150392129e+02 5.355462288578519657e-03
2.272980591014343474e+02 5.369809597079509660e-03
2.243453293837781075e+02 5.272635286385348070e-03
2.249227331165819237e+02 5.261026291784222028e-03
2.229645820781764485e+02 5.293365123298385787e-03
2.312736451002803904e+02 5.033805056724098212e-03
2.312848698033424455e+02 5.034008731973411109e-03
2.225337299291664692e+02 5.663482551769680358e-03
2.215888889446714813e+02 5.698652188132483781e-03
2.236973866365398180e+02 5.662464909638886650e-03
2.312798280105075150e+02 5.032611845714365061e-03
2.234725475586740799e+02 5.724702936415917813e-03
2.241342440791524098e+02 5.705830757987892347e-03
2.234800135672407464e+02 5.704356953310163285e-03
2.234039195172400980e+02 5.771366407039997190e-03
2.228905611754845211e+02 5.788515930915380525e-03
2.178752670674023761e+02 5.939073590171896171e-03
2.162957551782452867e+02 5.903542771026107881e-03
2.353319776321080781e+02 4.988326499852949354e-03
2.344738101744443952e+02 4.985898148910352691e-03
2.350683383193643010e+02 4.978280875019347636e-03
2.350787206386770833e+02 4.979464013031972489e-03
2.351003742338716620e+02 4.944968274043374905e-03
2.342515874548057866e+02 4.963406030484989601e-03
2.340561364529416437e+02 4.967696046573672614e-03
2.244808337811700767e+02 5.483078873407908234e-03
2.351893873827254993e+02 5.149591370289276042e-03
2.171473622398447105e+02 5.650877206807525428e-03
2.179748283312873411e+02 5.668441038101446235e-03
2.350589694137570120e+02 5.182824902622649305e-03
2.302651641567483125e+02 5.095452433751930521e-03
2.314835086191045264e+02 5.050201212021603221e-03
2.315217150160929123e+02 5.053277609620997028e-03
2.372787881861494554e+02 4.606684089933308843e-03
2.219660681633322952e+02 5.636064772734713547e-03
2.320567773999573546e+02 5.090147521865186209e-03
2.222279654663762756e+02 5.567914121703018519e-03
2.222996123260465424e+02 5.615158702261683135e-03
2.384887944571574394e+02 4.910936231146442559e-03
2.398306790396917449e+02 4.935729721750287818e-03
2.283163278473114417e+02 5.899755778942072752e-03
2.283337844114910524e+02 5.899321673938059778e-03
2.437401149332980879e+02 4.484695867016642856e-03
2.283688515557803100e+02 5.899623639567106413e-03
2.454432499250734168e+02 4.438315684816265295e-03
2.279927018198126802e+02 5.938828433730343470e-03
2.280074978457742532e+02 5.934549737943445834e-03
2.281858995712833007e+02 5.937485836487758559e-03
2.450151555369511414e+02 4.271847613207442780e-03
2.453685794625585856e+02 4.255145390298346701e-03
2.451307142423717380e+02 4.265709262017931998e-03
2.449012583048769045e+02 4.280914345362086398e-03
2.449185794271458292e+02 4.277743901374710632e-03
2.446918000509603814e+02 4.279673563856421954e-03
2.312901646319112103e+02 4.988838348535525741e-03
2.295804914195611275e+02 4.943059180584989318e-03
2.376189445580389474e+02 4.752952389869375890e-03
2.307519464203364237e+02 5.351979077341631127e-03
2.305074944058169990e+02 5.344054208690600383e-03
2.286911970492635362e+02 5.342775077545362621e-03
2.373033032831652633e+02 4.844007266276417582e-03
2.313711073670289977e+02 5.263738752069787967e-03
2.314108554634810559e+02 5.265508125124240303e-03
2.313680715990471981e+02 5.275031007280990385e-03
2.314719635844557502e+02 5.273396050079685697e-03
2.312882280962792265e+02 5.263107654700802628e-03
2.313675886071724506e+02 5.273663986833986538e-03
2.315731893928027603e+02 5.308052962180459175e-03
2.318788445946304080e+02 5.295917563690694628e-03
2.315518005193193289e+02 5.344093197581649239e-03
2.312716390436528684e+02 5.350141872863948753e-03
2.127425627926213849e+02 5.146533786619366876e-03
2.132994348667751296e+02 5.173487182924373616e-03
2.102352105426619460e+02 5.195337880658944599e-03
2.101805465566840212e+02 5.198856096261261946e-03
2.117791889747639971e+02 5.178212145714691794e-03
2.090052937579982597e+02 5.191091727613060189e-03
2.132969449740145080e+02 5.155241386285844968e-03
2.133714544479349513e+02 5.154399230402875211e-03
2.339043391043925340e+02 4.874168769619205074e-03
2.339537038821515864e+02 4.874817630872227761e-03
2.343141070990056107e+02 4.871243313184238886e-03
2.340160173444899669e+02 4.866421186144104585e-03
2.225349989738607235e+02 5.807994123317170194e-03
2.220902556116836593e+02 5.824466753160843953e-03
2.223951619939383022e+02 5.823153242550059214e-03
2.218157300610656364e+02 5.836013290330737888e-03
2.213244751209855110e+02 5.849999260966876405e-03
2.222913140470662938e+02 5.818191657406646816e-03
2.209268390734475815e+02 5.856246532348630303e-03
2.373427805562606068e+02 4.857368253367543021e-03
2.202092723898516624e+02 5.840072556119685863e-03
2.389655930025918735e+02 4.949658569918771039e-03
2.386404688759766941e+02 4.939012166589617538e-03
2.386271401218721451e+02 4.910884546556980139e-03
2.460210453915888138e+02 4.318752822729378903e-03
2.494537287916986656e+02 4.117226200909868475e-03
2.493866296369898805e+02 4.094353000144166158e-03
2.494351879009940660e+02 4.088225724007933486e-03
2.435206346322561899e+02 4.364411962550647159e-03
2.490046740563335561e+02 4.088419433079129237e-03
2.436163770060664433e+02 4.362791434993336902e-03
2.488333606247422836e+02 4.075939152604008200e-03
2.374962393457472558e+02 4.617365465989611492e-03
2.372249163149717788e+02 4.611310885113702358e-03
2.375710947666449897e+02 4.595570556571005640e-03
2.374710715408593558e+02 4.596100708665050785e-03
2.375916565854234648e+02 4.592059977819027035e-03
2.373328600494812690e+02 4.615468863010539942e-03
2.376571955177636823e+02 4.604835455228765105e-03
2.376651689531077238e+02 4.614804482979900993e-03
2.376469439011647466e+02 4.614201450831943024e-03
