# omega_modGR tau_modGR
1.568574287771673426e+03 4.415996634813443289e-03
1.850850339725331196e+03 4.911808721928694922e-03
1.696500043265458999e+03 4.927662658189417219e-03
1.744711674690791369e+03 3.816539655004714832e-03
1.576195178959751729e+03 4.350592392420432435e-03
1.579213775343517682e+03 4.319623882958818772e-03
1.480863151523599981e+03 4.866965750536058656e-03
1.489152781956337094e+03 7.331194555505143699e-03
1.618103330398646449e+03 2.887362072690699468e-03
1.563591917804413015e+03 4.368717193918582840e-03
1.923269053896233572e+03 3.536232799607308148e-03
1.566767878515321854e+03 7.959424062989099713e-03
1.518040145646109977e+03 5.784386642824743824e-03
1.605298709094080550e+03 6.599764911756436994e-03
1.575890150527502783e+03 5.869592539363697667e-03
1.924294696218717718e+03 5.644303082825510159e-03
1.359432351898350134e+03 3.770279875896390652e-03
1.592268214380795598e+03 8.097685236797314695e-03
1.698895064428191063e+03 2.921436502075403299e-03
1.505349188778286589e+03 6.217870961164720205e-03
2.110085457227130519e+03 4.079700923045635058e-03
1.605154617482423873e+03 4.453068505533273359e-03
1.607831304710197628e+03 5.300148578260315685e-03
1.476037370507203377e+03 3.950226644280902324e-03
1.702425780221822606e+03 2.969535605435677430e-03
1.861087031790976880e+03 3.088374957315641323e-03
1.593312633216908807e+03 4.259423159200663965e-03
1.592166163220556200e+03 5.389883003511860768e-03
2.385684513005821373e+03 3.005655624440555992e-03
1.512464727597433694e+03 6.676114864751694217e-03
1.603753769947125420e+03 9.380114652181206769e-03
1.291198797859474325e+03 2.679771547806163341e-03
1.503563421960742744e+03 6.137291524129193619e-03
1.945668357368961097e+03 3.745992744424446203e-03
1.590602113862444867e+03 3.471606068103369643e-03
1.599960637855110690e+03 1.214350318279055867e-02
1.600883815898055445e+03 1.375074230985220275e-02
3.783180370614664298e+03 4.782794281091355855e-03
1.930927140685836775e+03 4.395182215484265929e-03
1.933519857278444988e+03 5.775826132744500685e-03
2.044263096861421445e+03 3.270952643605687556e-03
1.894947220404391828e+03 7.743778008698857379e-03
1.701611790860293695e+03 4.257392234723910047e-03
1.701739586595253968e+03 5.564094768578166719e-03
1.511130121628332745e+03 6.072182621552557440e-03
1.514425406532405759e+03 6.666427030340762831e-03
1.593146444945978828e+03 7.184938860134695328e-03
1.594701291640267755e+03 1.079153698831878359e-02
1.594871511811185883e+03 1.022273119061803404e-02
1.605095410877457198e+03 6.883021620586847987e-03
1.607571543168698099e+03 1.246746354487222874e-02
1.616547400371132881e+03 1.004781867010420826e-02
1.613797479237993230e+03 1.395790885424950598e-02
1.614062846591721154e+03 1.298052911181993632e-02
1.614084399995610966e+03 1.136641794043420986e-02
1.614252395242295734e+03 1.255631493221126896e-02
1.614908090550206225e+03 2.010041601795113479e-03
1.611156584838636263e+03 1.133855313136902451e-02
1.611373835014610222e+03 9.812042030728508266e-03
1.611340001527005597e+03 1.608010613614527934e-02
1.611365899897773943e+03 1.089907324698983701e-02
1.598149936981645851e+03 8.282178778877560821e-03
1.658985119022737763e+03 3.997227676039984308e-03
1.597957935564139916e+03 9.929497401285236613e-03
1.578881421132951345e+03 8.660547577926940022e-03
1.511439329471760857e+03 5.925090085732983257e-03
1.629938772834567771e+03 5.455300079531287538e-03
1.742962895816219543e+03 5.580797878311981493e-03
1.762253283211083499e+03 5.517514112745307286e-03
1.716412648659957995e+03 6.869060952499457529e-03
1.608200593711446118e+03 6.711041206378657274e-03
1.936142850635989817e+03 5.339061863650631026e-03
1.514536993661227825e+03 4.912075036169808590e-03
1.544219149320477754e+03 5.905995855542058026e-03
1.867809444743918220e+03 2.522909493608422194e-03
1.619706660439898542e+03 4.079305292389631687e-03
1.604446992449382378e+03 4.509357682727086966e-03
1.538147106994062369e+03 3.932201106805255364e-03
2.009920783332051087e+03 3.313264458390594806e-03
1.754227293405712544e+03 4.571209547586466311e-03
1.668581404869210246e+03 5.268985967797790160e-03
1.659822131839516260e+03 5.179524609853035713e-03
1.608541911945612355e+03 5.483255236122232257e-03
1.777541748639567686e+03 5.327662097105353642e-03
1.630133156899429196e+03 2.478067284645215414e-03
1.630763434954150171e+03 2.877628599841300459e-03
1.921254995597504831e+03 2.501213893138649370e-03
1.800194777460010073e+03 3.034653777034480165e-03
2.202685369340946181e+03 2.238728175350607891e-03
2.131991706181570407e+03 2.251955451286298190e-03
1.425473614150731009e+03 3.205092543667918941e-03
1.547822095241876241e+03 2.759559815429565854e-03
1.576479082330013171e+03 5.976509589872267859e-03
2.097251818048775476e+03 2.957072471073102227e-03
1.584832168151739779e+03 6.019141274613984752e-03
1.813170010190165840e+03 4.121807939606355296e-03
1.617967623635007612e+03 4.188250758441944797e-03
1.600887805577367089e+03 9.733107042721730190e-03
1.555754027991915791e+03 5.735179095768574466e-03
1.533628059499392066e+03 7.312281509171764983e-03
1.711140032539465892e+03 4.604171734481678387e-03
1.712105972801101643e+03 3.433016363621475917e-03
1.548352706162432924e+03 4.186665173343450709e-03
1.825951420605170142e+03 4.647623675190889342e-03
1.568140309251900362e+03 5.678199584044010297e-03
1.567351490261656409e+03 3.612457209512809353e-03
1.629210557494604473e+03 4.115948393711162979e-03
1.428029576671104905e+03 3.220865401548373818e-03
1.476843814236818616e+03 5.442804028805523810e-03
1.723171570597357231e+03 4.145297085289458699e-03
1.710463727353548165e+03 4.300375415385102561e-03
1.672916066878716265e+03 5.923077957794445000e-03
1.723181322064314145e+03 2.963155391611506113e-03
2.388242828094562356e+03 3.039430211421145431e-03
1.773310938716993178e+03 3.611761035124306466e-03
1.719942602662559011e+03 2.758403264626780975e-03
1.702461101489053135e+03 3.575995011418925049e-03
1.959097593552947046e+03 6.122132936162096375e-03
1.957034918167186561e+03 5.907210782494095973e-03
1.676531822456701320e+03 2.344255325002383029e-03
1.600622315223337864e+03 2.955114292555828526e-03
1.581500135364518201e+03 8.860509684319395340e-03
2.139066485965954143e+03 2.621865597127404079e-03
1.561120610230354487e+03 3.966824933662986205e-03
1.564075459020969674e+03 4.957330216281622196e-03
1.764384428690079403e+03 1.975374659341621892e-03
2.582456578891802565e+03 2.294461096008842179e-03
1.560651044982727399e+03 5.616300274320114652e-03
1.599030002308968733e+03 5.813970281088768483e-03
1.850104817743025933e+03 4.279269904292492925e-03
1.579667534019531786e+03 4.485992121138567337e-03
2.084606501888064486e+03 3.816817565706188617e-03
1.902724302320424613e+03 3.592756035690002070e-03
1.623063975707018699e+03 5.031165340589204178e-03
1.629474196169687730e+03 1.232943683281761786e-02
1.642678045125258677e+03 5.372501712149952736e-03
1.637208443611271832e+03 5.379607325543104418e-03
1.651157112317070414e+03 4.551752227296358873e-03
1.664333760260118652e+03 3.619322410294437218e-03
1.711339125763555103e+03 4.951196482104709175e-03
1.438797008601013886e+03 5.832694753242737527e-03
1.474084072511308932e+03 5.687555034098190805e-03
1.441318166796173500e+03 4.916469494590797705e-03
2.075108324408608951e+03 2.885593926943590994e-03
1.617954821589908533e+03 3.406604788542546072e-03
1.533657864168800643e+03 3.004165906943980467e-03
1.529251816942460209e+03 3.978739341772384065e-03
1.495317665459689351e+03 6.848438793478415880e-03
1.477250625175800678e+03 4.358165936814842496e-03
2.000615145273765620e+03 2.638917499588889527e-03
1.588487487016745945e+03 4.392818571373667720e-03
1.581041878596460037e+03 4.504337708310144663e-03
1.523970226241831142e+03 4.511235531700775146e-03
1.492142195029852019e+03 5.082498533608235253e-03
1.487171735122611608e+03 5.101554087716411723e-03
1.486167733633395301e+03 5.103641404165611475e-03
1.514027273088374841e+03 5.186305112209290032e-03
1.690407049170049277e+03 4.283303989328101670e-03
1.589515698518951467e+03 4.773343155839875063e-03
1.570549799406650664e+03 4.994661296981923494e-03
1.561230626947353585e+03 6.272046341543867712e-03
1.582605635345681776e+03 3.534539285799696579e-03
1.506770277003877027e+03 2.971989394770996242e-03
1.535287568780175206e+03 6.708018972588664607e-03
1.944202180035201991e+03 5.575406862608433232e-03
1.492615140150813204e+03 5.505507718964566463e-03
1.453575310467014106e+03 5.588106345232674715e-03
1.924582496529077162e+03 4.651682695717900690e-03
1.638976515407034185e+03 4.472463790550424909e-03
1.847701645420381283e+03 3.528893737540073246e-03
1.676561549912570854e+03 3.712601068774228335e-03
1.518490400698278108e+03 5.446570853417639045e-03
1.981761709092078718e+03 3.163553240778901095e-03
1.793149108341396868e+03 2.987224861870464883e-03
2.063158336860804866e+03 3.882553062846765077e-03
1.721537353248430463e+03 4.197363699834210510e-03
1.631499329154566794e+03 4.016397269628114650e-03
1.634566779126462052e+03 4.009179662373412931e-03
1.570234311352688337e+03 3.026369002302513322e-03
1.837326619369438276e+03 4.911389969535278829e-03
1.504671025880032175e+03 6.001762785457173156e-03
1.548583533986550037e+03 7.738273816642312307e-03
1.588303783625503229e+03 5.726692361328423152e-03
1.644817098752556149e+03 3.934246253390753442e-03
2.044595015970956410e+03 2.751122193090761638e-03
1.746258643416080304e+03 3.074777614083557334e-03
1.658630007104490005e+03 6.948331450494983630e-03
1.626004644838982813e+03 4.551980832312922318e-03
1.583510410263724680e+03 6.416129135205375124e-03
1.571830386691870217e+03 5.135028535492620547e-03
2.355429263683596218e+03 1.480749014386311324e-03
1.560047279094573469e+03 6.901285830441192433e-03
1.569623935338414867e+03 8.043638811922529733e-03
1.558931403250800258e+03 3.027675953029449699e-03
1.573257920075034008e+03 8.467314089394797211e-03
2.455455139166489062e+03 4.156099412855555203e-03
1.564284726618823242e+03 5.244412560376621353e-03
2.135330291352830500e+03 2.699744820903972418e-03
2.316898598685892466e+03 2.551321815373398198e-03
2.107204921134099550e+03 2.607796854801391027e-03
1.593559237919452471e+03 5.492442935109016419e-03
1.592925907272719769e+03 5.414530698847861388e-03
1.606174091381404196e+03 3.665593637384080821e-03
1.805261080341409979e+03 2.615983959432446795e-03
1.787125086865644334e+03 2.552528353351872590e-03
1.615764821694392367e+03 2.999002190353101081e-03
1.741093506184955231e+03 3.874573491545484517e-03
1.746358100057168031e+03 2.898584552654005081e-03
1.569119903155717338e+03 5.959519742474459446e-03
1.568887458484820627e+03 6.818585281373202786e-03
1.567781888279342638e+03 5.791230860122190995e-03
1.617578128317373057e+03 5.818018962218271528e-03
1.610759993752023775e+03 5.904125538879457201e-03
1.612534065898795461e+03 8.249138061118864787e-03
1.660144775235466341e+03 4.830829103961961461e-03
1.661372061896851847e+03 3.988620603858407734e-03
1.907630722834128846e+03 3.862504537390560114e-03
1.825855089694181970e+03 6.180583273433190930e-03
1.528536531340332658e+03 4.653616779928618392e-03
1.596857216001928919e+03 6.662123400245976816e-03
1.672828851940088953e+03 3.798207618569181179e-03
1.795713169509331010e+03 4.451925931624881212e-03
1.635649948384222398e+03 4.824852803770645661e-03
1.630991605450885118e+03 4.324541064004955304e-03
1.728751140849615467e+03 4.768004038427085464e-03
1.844464991561880424e+03 3.222628335985711426e-03
2.118067131274084204e+03 3.988376582300452722e-03
2.265639215653865449e+03 3.228076562640150911e-03
2.151930671204977443e+03 3.016535731494124697e-03
3.003334140350030793e+03 2.937105652229701422e-03
1.568731469420009262e+03 7.796221306278603921e-03
1.477735795920105147e+03 4.432807415398592674e-03
1.518789159824778835e+03 5.025353109044574350e-03
1.736788897079547951e+03 5.528726649393021428e-03
1.736348001336021980e+03 5.041947540881253596e-03
1.470758707948739129e+03 2.602059611195318631e-03
1.706760256120731583e+03 3.873901002072088068e-03
1.482044088883586937e+03 4.110563239083406956e-03
1.545266639243306145e+03 4.107492002740784076e-03
1.544121747761512324e+03 3.003044258743287932e-03
1.686880887710263551e+03 4.551110532553661464e-03
1.623603446868680749e+03 4.699239446504982314e-03
1.529704003544269426e+03 3.679257275863690845e-03
1.498194560758802936e+03 6.553803699469768970e-03
1.511836291132494352e+03 4.779532420816142747e-03
1.570103627382857212e+03 4.128076617269250091e-03
1.573680406956968000e+03 7.785159138648126663e-03
1.528012619230997188e+03 3.868438927625420572e-03
1.570605335162251322e+03 4.293422059024823954e-03
1.569171356299867057e+03 5.751812638129074132e-03
1.569943220064704974e+03 9.309826925232812453e-03
1.485366954874622024e+03 5.302925604371266574e-03
1.841332415991171956e+03 4.038848586903681301e-03
1.699438608953125367e+03 4.624349025175144776e-03
1.643259264343673749e+03 6.395372174686451798e-03
1.732874347750255311e+03 3.275355326543625666e-03
1.568089207211909297e+03 4.385768078022571001e-03
1.489260780266966094e+03 4.180128597004300131e-03
1.741884937977877598e+03 5.146019669009177858e-03
1.626262557362172174e+03 5.515579673261143505e-03
1.670429566985477550e+03 5.516707106462244437e-03
1.566999910643134172e+03 4.576221874680037709e-03
1.543792587324943952e+03 4.118839339261636152e-03
1.436244728244558019e+03 3.858675214615794099e-03
1.685600997358840687e+03 4.571226202268174714e-03
1.810538317507302736e+03 4.333267251974399700e-03
1.559411903077610305e+03 5.015644865103282071e-03
1.780321865198071237e+03 3.415733514707355954e-03
3.870793132316839092e+03 2.221956916705210196e-03
1.538362212914391421e+03 7.280950975004030212e-03
2.301788501870908476e+03 1.878659554404944884e-03
1.516333484674207284e+03 3.619550969372411359e-03
1.868383315616868231e+03 4.128331290121045952e-03
1.906823094888642345e+03 3.336319615429657673e-03
1.880443103222545005e+03 3.959564478440548083e-03
1.878561696607653403e+03 2.981540806581596623e-03
1.379207639611218156e+03 4.879435075971895117e-03
3.150079740969576051e+03 3.643166766076789010e-03
3.155864243017269018e+03 1.312399284695834299e-03
1.437026784454440531e+03 4.405898884613005349e-03
1.518969568520366465e+03 5.285568232911758493e-03
1.613396068968661439e+03 6.589950438202395178e-03
1.613426970044268046e+03 7.629425564006098344e-03
1.613437753665526770e+03 1.030034729011896494e-02
1.454328324458694397e+03 3.031717460551572318e-03
1.870642615332491914e+03 1.924845969075420936e-03
1.883137769114416869e+03 1.520810548591475242e-03
1.526396834425009729e+03 5.211497316422265824e-03
1.521608455152585748e+03 4.451757285860747163e-03
4.106327497296489128e+03 5.617876085549458956e-03
1.550242899499993882e+03 4.218558382772508858e-03
1.557005286220000244e+03 5.536967105045685969e-03
1.601049634764461189e+03 6.919157124497717255e-03
1.620971745427804990e+03 1.208287116012706636e-02
1.427485189265065628e+03 3.142856967097807947e-03
1.622710826807837066e+03 1.442347150053803831e-02
1.622496515410936354e+03 7.295580259437438840e-03
1.604438763179032094e+03 9.407243977046529648e-03
1.604307922670458311e+03 3.762993830487051591e-03
3.739692458009390066e+03 2.910990309494769241e-03
1.594786310035860197e+03 6.574838026960689273e-03
4.136634908056914355e+03 3.862135208343595895e-03
1.508568436882073001e+03 4.625772941190834688e-03
1.563872036159422578e+03 3.201561713049093198e-03
2.241952967615094167e+03 1.643974509644764844e-03
2.120588050431193551e+03 2.090283475896595640e-03
1.756878428848327303e+03 3.491085547677989006e-03
1.583288998272805202e+03 3.342383536816167892e-03
1.799395948716166913e+03 3.183317822293025949e-03
1.800219937936389897e+03 2.362962768162943546e-03
1.602679098097230053e+03 6.922604655602948402e-03
1.566525104682070832e+03 3.466700298329061184e-03
1.592744193637179478e+03 6.334957085741007611e-03
1.583075375258098575e+03 6.401302172546593540e-03
1.574381351768795867e+03 7.140345271009749563e-03
1.803715205972943295e+03 3.612326171104104748e-03
1.654318191160968809e+03 2.497589284993690251e-03
1.470025077047911736e+03 4.187842131826427158e-03
1.604432966705397348e+03 4.770723714549981835e-03
1.456595315669507045e+03 3.843039404428719597e-03
1.758761546495566108e+03 5.629890840428412868e-03
1.829921773811720868e+03 5.415311435884093486e-03
1.728249215546422420e+03 6.024058986369384278e-03
1.567206223962805097e+03 3.835153592715101391e-03
1.595882999904958069e+03 5.087669381001701935e-03
1.631253522056881593e+03 3.630781387631083507e-03
1.790814415554249535e+03 2.605947101729370104e-03
1.641150522504014589e+03 2.114889667608706170e-03
1.870906045914168772e+03 5.416050588176439355e-03
1.773491316711702893e+03 5.368946748275487020e-03
1.655542855131081296e+03 3.595224782337265446e-03
1.580348639479295798e+03 7.215617292913904628e-03
1.564831805364465254e+03 7.005032197379208909e-03
1.576951555642164067e+03 4.419787833164225653e-03
1.572443695030939125e+03 7.528980922732152192e-03
1.572475854423104920e+03 5.196013886390048360e-03
1.572695418048561805e+03 7.647379751745933020e-03
1.485952745840217176e+03 4.687967066353886277e-03
1.737467225803544807e+03 2.209042403888889818e-03
1.604330398756962722e+03 3.079589959935030968e-03
1.831331605421743234e+03 3.968150685043379811e-03
1.631018192989655745e+03 4.165492659644527175e-03
1.423324616747428990e+03 3.784372921882086984e-03
3.305035035868171235e+03 3.799648293395353239e-03
2.730684487480385542e+03 1.903342134216130539e-03
4.135375899596221643e+03 5.822347845513884887e-03
4.168970764966156821e+03 6.440720257762569574e-03
4.161686536194321889e+03 7.112932126972820908e-03
4.026821881681146351e+03 2.351477125445106380e-03
3.904559643551709541e+03 4.724489769851783136e-03
3.953488920738653633e+03 1.472933174559777278e-03
3.958024495178496636e+03 5.352382244052975892e-03
3.996160607065196473e+03 3.580664098003446399e-03
3.676188508643000205e+03 2.410008308639347962e-03
3.496370560933332399e+03 2.373584362388989240e-03
1.840377178770283763e+03 4.459808905383285706e-03
1.973491591151232797e+03 4.894944100439140543e-03
1.884279756767744630e+03 5.094512844810730745e-03
1.515337925656906236e+03 5.780925603834658616e-03
1.725711934468999743e+03 3.173486248266553251e-03
1.486830083485033128e+03 4.317223352954725583e-03
1.489755999988005442e+03 4.710655867823312568e-03
1.566835629040579079e+03 6.436937893362345252e-03
1.581111568989399757e+03 7.565621222829740575e-03
1.551159614618556361e+03 4.824885318032562202e-03
1.589803061257088530e+03 4.821724372536753504e-03
1.587683159808009805e+03 4.870967884406728760e-03
1.481112812402131112e+03 4.728451715139814389e-03
1.565850844644115568e+03 7.200093149581830720e-03
1.522578362361617337e+03 3.442056639542064901e-03
1.691260663282290352e+03 3.277995997729881046e-03
1.758328949270794055e+03 3.589188349658129374e-03
1.558771385736262118e+03 6.068249185521146574e-03
1.534871451838364464e+03 4.223369244660734635e-03
1.475811641313657674e+03 3.999169054976933931e-03
1.476405471062325887e+03 5.035400155615176766e-03
1.458889230103073032e+03 4.782773110883949304e-03
1.542473743591324137e+03 4.471251444169504867e-03
1.548586874908161462e+03 4.539809026563902672e-03
1.556930410672577636e+03 9.441135562593390082e-03
1.531311069440591609e+03 6.821256841369414611e-03
1.531255391330047132e+03 5.153140927070123424e-03
1.506531494799899519e+03 6.078527008927172605e-03
1.529481986901965456e+03 4.404784799152770131e-03
1.540431602302911188e+03 6.955845460793478457e-03
1.762300259046258361e+03 2.592991030248737328e-03
1.548716027822026945e+03 4.790624695606338426e-03
1.419848554569871339e+03 4.791406560108298074e-03
1.569161151591865519e+03 4.984126202775236020e-03
1.392542457574370928e+03 5.101907708686936535e-03
1.774155477155527251e+03 3.360000829807065648e-03
1.863365931869820088e+03 3.913925319884029377e-03
1.863061804246640122e+03 3.066284599142933033e-03
1.753769726283076579e+03 3.055523930386263784e-03
1.646317467118991317e+03 3.696291131517195558e-03
1.764745374447942822e+03 3.781249897231895533e-03
1.969458499344666734e+03 4.564418382503241528e-03
1.898530425208187353e+03 2.800330894052457248e-03
1.660659105217127944e+03 3.954066793258225604e-03
1.695603599166424146e+03 4.096097360626831281e-03
2.876124019354037046e+03 2.119622111073674823e-03
1.615503374374911573e+03 5.244224002072745208e-03
1.590534271494579571e+03 5.752835148852425591e-03
1.766759198237989722e+03 3.454689156571611516e-03
1.610515096044989377e+03 1.592316701045813285e-02
1.815088228448540349e+03 3.569479104631354763e-03
2.073577979992167457e+03 2.602370756272275824e-03
1.963296081839525641e+03 2.848520118163036432e-03
2.168232608585288290e+03 3.323800811125322309e-03
1.880326579409660326e+03 3.450951953438199330e-03
1.871565757300255200e+03 3.654550461338396204e-03
2.141559395337376372e+03 3.434408303829381264e-03
1.593703251754325493e+03 3.994497599669195008e-03
1.945151243130460671e+03 3.061545977847057384e-03
1.723466247149324772e+03 3.756405579016798037e-03
1.558739264017200185e+03 4.580013214900550446e-03
1.634398054804291178e+03 6.415012069907175853e-03
1.635067344309777127e+03 4.676267121209380651e-03
1.626614926309028533e+03 3.438371839862477269e-03
1.522861164993334114e+03 2.965455313869269638e-03
2.028075578570687185e+03 2.619278322911637157e-03
1.582622144362850804e+03 4.702710093940980565e-03
1.765055181762691518e+03 3.328412759122094822e-03
1.586960375140552287e+03 4.650538798627435084e-03
1.830316537966001533e+03 3.011774745179843660e-03
2.062180556544028150e+03 2.234948142195334990e-03
3.081597812521536525e+03 2.589290047442811132e-03
3.017560875541848873e+03 2.842671940337761390e-03
2.330553244684148922e+03 2.277078897760098988e-03
1.522219605268204987e+03 4.269428817927360849e-03
1.668827842057700082e+03 5.410600548187521203e-03
1.670774922726111527e+03 4.598863505363905146e-03
1.672133727388533771e+03 7.156463307780867693e-03
2.027382166453734726e+03 4.746334819261146393e-03
2.005827858207602276e+03 3.258404093733045966e-03
1.537975383415533770e+03 5.792519611969425102e-03
1.573810298847212152e+03 4.861493860204432575e-03
1.587476534187663447e+03 4.829097684250867849e-03
1.509200736915404150e+03 6.580633162895662899e-03
1.601463434774509096e+03 8.963585632871130110e-03
1.583433635926279521e+03 6.203693970922194781e-03
1.621051208099259838e+03 2.453344590507788598e-03
1.527809208775852539e+03 4.163487667257841432e-03
1.462989219598321370e+03 5.522945447847663059e-03
1.602273281586458552e+03 3.921358836654067863e-03
3.029298146042644476e+03 2.145641854491125208e-03
1.512817155750667780e+03 4.023382378295223098e-03
1.650388171544102988e+03 8.509486057632544703e-03
1.703637110404206396e+03 3.254063416755202578e-03
2.060955214615034038e+03 2.964260537934125875e-03
1.898606380072772026e+03 3.379259255537236245e-03
1.776459728479258956e+03 2.538518987900591217e-03
1.539444609576608627e+03 3.933526223578458388e-03
1.539331000496961451e+03 3.933570656504683898e-03
1.468711661240921330e+03 3.680985143686791965e-03
1.672984244356405952e+03 2.999390940942281772e-03
1.607035464114870365e+03 3.543869869464799476e-03
1.845473607251059093e+03 4.674086793556453227e-03
1.858498064270028863e+03 3.353668793400922405e-03
1.578262481467763337e+03 3.191637328530394935e-03
1.577400878170667966e+03 3.094097722328595021e-03
1.523955327497392545e+03 5.005278245903172114e-03
1.543455927165604635e+03 3.842626388761003018e-03
1.528945329534395569e+03 3.877939089324689958e-03
1.528802074962453162e+03 4.260601621434382397e-03
1.593063912560514609e+03 7.529382832748420830e-03
1.579597350982913213e+03 3.981943028861657796e-03
1.570893961085415867e+03 2.344124594486272656e-03
1.567804977039523465e+03 4.375395301074847150e-03
1.568101887727548046e+03 4.376781353098373184e-03
1.568452169829889726e+03 4.169815770765254032e-03
1.759714687993295684e+03 4.275852277263405068e-03
1.742715688599796295e+03 3.724236833797055397e-03
1.768859215349242504e+03 3.356298527980004949e-03
1.500889381414703394e+03 4.987402370806746574e-03
1.457532623563721245e+03 6.694258812934495567e-03
1.578736449972114542e+03 3.818854442025917603e-03
1.577987335983307275e+03 3.827979704706641149e-03
3.162201323798341946e+03 2.859227984807768963e-03
1.541268854493472418e+03 4.794158337368878246e-03
1.545632295802742647e+03 4.936292153411577822e-03
1.771445161339145443e+03 2.616414638763213830e-03
1.698659676106479310e+03 2.633710155344211930e-03
1.910591036593121089e+03 3.023984816801982348e-03
1.726875792348244204e+03 1.761446480805244422e-03
1.847071155583899099e+03 3.748072857931109263e-03
1.882380080648969624e+03 3.130037288848583951e-03
1.616929870890315442e+03 8.130621286504402870e-03
1.655529342621714477e+03 5.383039691625663911e-03
1.723032509336024759e+03 3.438918067940833091e-03
1.695279956039524450e+03 3.038826562383237749e-03
1.480403847333061321e+03 3.831501957399330131e-03
1.364891062963405147e+03 4.011054660782338577e-03
1.642165921114463572e+03 3.147824021356812607e-03
1.539685412514635800e+03 5.661045622225213160e-03
1.453120848793467076e+03 4.606552891034498658e-03
1.481654862901410070e+03 3.701337339455714262e-03
1.662727628832993787e+03 6.606982531371308892e-03
1.697792725400252721e+03 5.457099926969853285e-03
1.554773283191281735e+03 3.117346111999077119e-03
1.498035286060583303e+03 4.343901322115678587e-03
1.815166464305415730e+03 3.158001500131180951e-03
1.546189267374341625e+03 4.545311370054469502e-03
1.549236377204022119e+03 4.068338781041036002e-03
1.552994828731150392e+03 4.011926773562735429e-03
1.510767705646916511e+03 3.450666626721240245e-03
1.503797304976985060e+03 3.935746444173224626e-03
1.531747879038310657e+03 4.668117410494235231e-03
3.454717233987372310e+03 2.655737051212447505e-03
1.715611337612075658e+03 2.575320678603088519e-03
1.587756770587965093e+03 6.259994737305644118e-03
1.589732609102376955e+03 6.726285916740109422e-03
1.600694536111157049e+03 6.842092736192783957e-03
1.577362004406167898e+03 4.669986367792009624e-03
1.577823048625641150e+03 5.791437708522963364e-03
1.575506671093643490e+03 6.377132079441209453e-03
1.578706987869511295e+03 8.154574228602533975e-03
1.578757893281647739e+03 7.274786851859276794e-03
1.490485504326826458e+03 6.310887841771401982e-03
1.636498461823895013e+03 3.495125140082224434e-03
1.635324977256486591e+03 4.019143710307517860e-03
1.498884464282607496e+03 2.588573198651781919e-03
1.498172744008198151e+03 4.099353763100656474e-03
1.549856638973045165e+03 4.735082659200217682e-03
1.550077701844228841e+03 3.899424740087465997e-03
1.578103433156366918e+03 3.896370378011724915e-03
1.461913946132694718e+03 5.157107824528985203e-03
1.502214717457739425e+03 3.843038590335617639e-03
1.583834391436981605e+03 2.769360425524167342e-03
1.566971816690746664e+03 8.810746558197416617e-03
1.315829244758465848e+03 2.589712743315244082e-03
1.318389910473900272e+03 2.585447033205137257e-03
1.606079757366912418e+03 5.459907530857495070e-03
1.372144341754536299e+03 2.131540884941440350e-03
1.580475162013074168e+03 4.335130754505808065e-03
1.566308350423630827e+03 3.777934395061698786e-03
1.611248258313466067e+03 4.508798327829617245e-03
1.615073907083317863e+03 2.467033496991632730e-03
1.622309968466679038e+03 9.212558629036280561e-03
1.622518503499464259e+03 1.233227784422940079e-02
1.622965062944507508e+03 9.185010229158871095e-03
1.622654149206706734e+03 9.380259433889995280e-03
1.622566295186641355e+03 1.035882570350997109e-02
1.619760925515367717e+03 1.379570120180991996e-02
1.601037503237044575e+03 9.767495380309748274e-03
1.598468667093741487e+03 1.436277927563215338e-02
1.570028365608163313e+03 7.783148524152380503e-03
1.567879503010037070e+03 7.764766117818674290e-03
1.858684909936488339e+03 2.014315985737248366e-03
1.999821552041401901e+03 2.952917691931609447e-03
1.691560498357690676e+03 2.766992013064657231e-03
1.611037058209279849e+03 3.323629896964308203e-03
1.709266682563603126e+03 2.976652256041534099e-03
1.808418952778658650e+03 2.865041486618171134e-03
1.640898330339352697e+03 2.980866154866542751e-03
2.221284997656424366e+03 3.155245800801824690e-03
1.722786250169333925e+03 3.829988733703772966e-03
1.781807158020464158e+03 3.251094425080252193e-03
1.885836111264766942e+03 3.204427897149607785e-03
1.952327534464045129e+03 2.858635032566968215e-03
2.066936381561804410e+03 3.049596599286282829e-03
1.544448235513329109e+03 3.838722705982425005e-03
1.825385190747271963e+03 3.835167312438441875e-03
1.711623977156635192e+03 3.414520636065093272e-03
1.818066498808970437e+03 3.689787185606810231e-03
1.764870404832956638e+03 3.236316355063233521e-03
1.589797977234142081e+03 8.185241820505962870e-03
1.838668516997734287e+03 2.603055327171127815e-03
2.069339274931658565e+03 2.815394414031786863e-03
1.772501279788556303e+03 3.515956136969018361e-03
1.500230302090211808e+03 6.418496754864899852e-03
1.984479019850735313e+03 4.214148221782617471e-03
1.535920990323576461e+03 6.733331670045404095e-03
1.883066504877435818e+03 4.478458517100944794e-03
2.016479646538146426e+03 3.276345349705422124e-03
2.039709724530074709e+03 3.833452104842417947e-03
1.919195764277269291e+03 4.123604671623070858e-03
1.864397810921056589e+03 4.151280993024159677e-03
1.647701039497262400e+03 4.413264996042535852e-03
2.166210748590410276e+03 3.353752955204913205e-03
1.976360192648385009e+03 3.695098174522489301e-03
1.635214446337147137e+03 6.372604300893338486e-03
