# azimuth cos_altitude psi t0 logA0 f0 tau0 phi0 logL logPrior
1.937635800157447408e+00 9.534970170365152375e-01 2.221983972703803101e+00 1.900116797243106906e-02 -2.080588537738741906e+01 6.611191292316016188e+01 1.921242380694038882e-02 3.055893340204468789e+00 7.905833328152999748e+05 0.000000000000000000e+00
1.927074660412986251e+00 9.527258181525238845e-01 8.788145394131916532e-01 1.848981093278921281e-02 -2.076049060569928173e+01 6.468649310411997533e+01 1.689907257792826537e-02 4.225958056221901238e-01 7.905833348995784763e+05 0.000000000000000000e+00
2.392957006057487845e+00 9.284317125128450643e-01 3.729206627779884098e-01 1.865861388569116722e-02 -2.090766012921430672e+01 6.631211414933130754e+01 1.901178371531100919e-02 5.542051859617258103e+00 7.905833357670798432e+05 0.000000000000000000e+00
2.299979159474780044e+00 9.483120025735767289e-01 2.523322117995985714e+00 1.853071442778862418e-02 -2.081805042589605748e+01 6.646918746973744874e+01 1.836758447698682434e-02 3.618301856891970925e+00 7.905833381009828299e+05 0.000000000000000000e+00
2.160574276969434937e+00 9.475874037693119423e-01 2.054771701432188458e+00 1.852439326034629324e-02 -2.080766107951600574e+01 6.295842987506632227e+01 1.694679918041337371e-02 2.636073848522727747e+00 7.905833392669266323e+05 0.000000000000000000e+00
1.689324086039667883e+00 9.480755524181397886e-01 1.954588889148014097e+00 1.858040133247765291e-02 -2.059612335473802958e+01 6.448744086618857807e+01 1.838028073848584423e-02 2.379673577051400368e+00 7.905833405282138847e+05 0.000000000000000000e+00
2.042670868001350559e+00 9.497413493400977957e-01 2.479802551870801952e-01 1.855219115129039253e-02 -2.067035400234701825e+01 6.676800144512033341e+01 1.322032125129893494e-02 5.241750246214026632e+00 7.905833417469697306e+05 0.000000000000000000e+00
2.360373814903974576e+00 9.311506483217426577e-01 6.911508676746741520e-01 1.883939418477722019e-02 -2.082402522277481438e+01 6.540546730164018641e+01 1.916783202014409396e-02 6.263592968574836384e+00 7.905833421239434974e+05 0.000000000000000000e+00
2.246077105494316051e+00 9.385658400171238425e-01 1.697842927462251517e+00 1.855853459582326032e-02 -2.086433592126464376e+01 6.431666516487335628e+01 1.748674062498484921e-02 1.872619217313375772e+00 7.905833435554129537e+05 0.000000000000000000e+00
1.899601585439815610e+00 9.478998991331030188e-01 1.047780713403447583e+00 1.870534292810335786e-02 -2.077990112442147819e+01 6.322157838554321785e+01 1.974646421056349549e-02 6.587676535600340832e-01 7.905833450480770553e+05 0.000000000000000000e+00
1.905105122100895221e+00 9.527377538011528868e-01 3.064118506423326060e+00 1.848047667282592954e-02 -2.063007595121512594e+01 6.363425970418614241e+01 1.218018446311490074e-02 4.713585651846111446e+00 7.905833462683304679e+05 0.000000000000000000e+00
2.099687114902643259e+00 9.440803434456386256e-01 2.856125791105517120e+00 1.874858200847771481e-02 -2.076266613617747581e+01 6.538504132614076525e+01 1.788853239251523078e-02 4.163385235905478154e+00 7.905833469603355043e+05 0.000000000000000000e+00
2.052823636601235791e+00 9.396691731812887305e-01 2.577947042785008858e+00 1.865570885377234103e-02 -2.084726819897267447e+01 6.690299256873701950e+01 1.987622842791745420e-02 3.710504861838434643e+00 7.905833471575742587e+05 0.000000000000000000e+00
2.021329480359868480e+00 9.452283730487729407e-01 1.433539656893295433e+00 1.848763208381230816e-02 -2.057001924426730355e+01 6.463908591319739116e+01 1.168476916055898214e-02 1.425991212681905429e+00 7.905833476212015375e+05 0.000000000000000000e+00
2.004702198998792095e+00 9.443499072450244336e-01 1.100505047483544274e+00 1.854507314227097844e-02 -2.071152080162886477e+01 6.667064348515449979e+01 1.968045348216443391e-02 6.557290459940079419e-01 7.905833485324205831e+05 0.000000000000000000e+00
2.170993665430275055e+00 9.430696915303042882e-01 5.841291999219366815e-01 1.869086907278363213e-02 -2.079511646099850353e+01 6.707199110739050241e+01 1.545440894628079785e-02 6.027101937247765662e+00 7.905833489454083610e+05 0.000000000000000000e+00
2.320580428309531040e+00 9.269217743042795776e-01 1.119539819730123398e+00 1.870258316944624702e-02 -2.091219659298171507e+01 6.434063528355378025e+01 1.998241867314052775e-02 7.731899695388499971e-01 7.905833490265524015e+05 0.000000000000000000e+00
2.094516928514151832e+00 9.575414921298600612e-01 6.292304545839642049e-01 1.854091541206390539e-02 -2.075127635219851996e+01 6.581720365700653019e+01 1.979441520380320618e-02 6.118802460874745996e+00 7.905833503832474817e+05 0.000000000000000000e+00
2.177124081374979703e+00 9.443844547845685611e-01 3.070343088224583017e+00 1.891322147418053948e-02 -2.072071314894808935e+01 6.507520180632052131e+01 1.796804251879676254e-02 4.734815329678826679e+00 7.905833510841286043e+05 0.000000000000000000e+00
1.753381363047017860e+00 9.499421993709914469e-01 1.069958150998803426e+00 1.849245409101603344e-02 -2.053921569837099881e+01 6.637007766980583767e+01 1.405317225385709252e-02 6.876125211658441483e-01 7.905833515888946131e+05 0.000000000000000000e+00
2.074374871512623564e+00 9.399628140299726153e-01 3.278069596219030379e-01 1.888881693410439724e-02 -2.085720900199870442e+01 6.512283091650539291e+01 1.935480037362044894e-02 5.491420130455139770e+00 7.905833524661355186e+05 0.000000000000000000e+00
2.252990828492362319e+00 9.453476953088513213e-01 1.386060587930882715e+00 1.888344659472575293e-02 -2.077293930024216095e+01 6.500206670473592396e+01 1.844478173228855308e-02 1.389427550005019718e+00 7.905833533338659909e+05 0.000000000000000000e+00
2.154781588043873874e+00 9.507183414583560976e-01 1.655328359028843010e+00 1.875425237957994290e-02 -2.073751942780260293e+01 6.532212113743435111e+01 1.821762884934184298e-02 1.876251665312006711e+00 7.905833535989930388e+05 0.000000000000000000e+00
2.072593052391997315e+00 9.481091380816243364e-01 2.436347923343146427e+00 1.863348090643810601e-02 -2.070720427035077904e+01 6.673898554051591248e+01 1.818390219193796037e-02 3.427746041238416641e+00 7.905833546531759202e+05 0.000000000000000000e+00
1.926113735552029915e+00 9.549206397989998818e-01 2.722537033805393136e+00 1.850223463007243455e-02 -2.062697053187739726e+01 6.667618448755362692e+01 1.551555647330901851e-02 4.057022888494533852e+00 7.905833547145699849e+05 0.000000000000000000e+00
2.296940169533762788e+00 9.506413635192708655e-01 2.184877195690392515e+00 1.850669839017089757e-02 -2.088919595979477251e+01 6.619603463202467708e+01 1.717019711097495308e-02 3.030634654434464448e+00 7.905833605582789751e+05 0.000000000000000000e+00
2.032958921194502722e+00 9.525274205745460909e-01 1.691418444676689115e+00 1.894643342702300934e-02 -2.076174041262778402e+01 6.732913523064382844e+01 1.812780900551052773e-02 1.948110460890634998e+00 7.905833618354729842e+05 0.000000000000000000e+00
2.183714995753140098e+00 9.387951555439547624e-01 2.255309463601942621e+00 1.865570292920338061e-02 -2.083591522295186138e+01 6.291109914123584446e+01 1.948045260669214671e-02 3.107460825664423165e+00 7.905833633575047133e+05 0.000000000000000000e+00
2.104902813333440648e+00 9.386220591854931294e-01 2.643642685335944709e+00 1.881614307767981095e-02 -2.083943160645051762e+01 6.595462178757689742e+01 1.960703909026935768e-02 3.774705431800560174e+00 7.905833646148063708e+05 0.000000000000000000e+00
2.435701583175140073e+00 9.345692272069642259e-01 1.818895355802687908e+00 1.850974825545698144e-02 -2.084727762663196771e+01 6.349655156186219784e+01 1.744470273695676241e-02 2.235192527570830645e+00 7.905833680936319288e+05 0.000000000000000000e+00
2.487965838619218939e+00 9.300074267869037348e-01 1.246218590696800188e+00 1.853721590221656113e-02 -2.081872978800429408e+01 6.477842038155898763e+01 1.876094755847291379e-02 1.085650446131455560e+00 7.905833681711067911e+05 0.000000000000000000e+00
1.757746901112043014e+00 9.542485958258576373e-01 1.392766834991309821e+00 1.876140862212423432e-02 -2.065035062673457489e+01 6.672757466402981663e+01 1.794556246857971840e-02 1.292890551689571232e+00 7.905833688354697078e+05 0.000000000000000000e+00
1.863465795509112732e+00 9.471042560716387282e-01 4.212906011556288299e-01 1.868879060391893596e-02 -2.068911058852039275e+01 6.548375128756737240e+01 1.826652806643503171e-02 5.567984556032988586e+00 7.905833692157269688e+05 0.000000000000000000e+00
1.838377789997626355e+00 9.537963475487625242e-01 2.314000251440068823e+00 1.869151051988677745e-02 -2.067133028706548004e+01 6.413125871954139257e+01 1.959598876121957517e-02 3.210272618925064325e+00 7.905833714821989415e+05 0.000000000000000000e+00
2.226042568898831231e+00 9.322148436666214399e-01 5.959699266032172371e-01 1.874861695603816450e-02 -2.081123697214540869e+01 6.527409956847256467e+01 1.940062361420075848e-02 5.959396097015904559e+00 7.905833726813581306e+05 0.000000000000000000e+00
2.089981101425804511e+00 9.418713391871360585e-01 3.563271459669014041e-01 1.851170920865039676e-02 -2.082646374787135457e+01 6.526337157568680425e+01 1.782898755521679368e-02 5.509079299140801744e+00 7.905833726929549593e+05 0.000000000000000000e+00
2.055747632900543298e+00 9.482663758200799986e-01 2.414384067059289762e+00 1.886458639064549775e-02 -2.070862544207312439e+01 6.475849069006810055e+01 1.909817987942664941e-02 3.422095791916141216e+00 7.905833743304521777e+05 0.000000000000000000e+00
2.065682937614720771e+00 9.563723173243010578e-01 2.759363294483021534e-01 1.848973663055856337e-02 -2.081432071085811941e+01 6.717947101428565304e+01 1.945320712103926555e-02 5.419758493102261987e+00 7.905833753320645774e+05 0.000000000000000000e+00
2.190187802967143327e+00 9.346968281777811027e-01 2.740228921814537699e+00 1.877441318733557435e-02 -2.082252759238011208e+01 6.428889983492734927e+01 1.756153731620367989e-02 4.018381402604138231e+00 7.905833755118823610e+05 0.000000000000000000e+00
2.159010551358865104e+00 9.338752317235650136e-01 1.263553315025422341e+00 1.865577350219424155e-02 -2.078877173361606268e+01 6.495979222905204153e+01 1.945903855700160945e-02 9.662908428396130844e-01 7.905833762271984015e+05 0.000000000000000000e+00
2.169126545939685347e+00 9.388539473149007941e-01 2.398661122745885166e+00 1.847358270016708978e-02 -2.082928948812109482e+01 6.543996358118177170e+01 1.646349029572211423e-02 3.227657445793551627e+00 7.905833783439282561e+05 0.000000000000000000e+00
2.232940083848691692e+00 9.491987664680104908e-01 4.182175039537550099e-01 1.894839945203095552e-02 -2.084607375867648926e+01 6.682154646357578542e+01 1.929972091049862379e-02 5.745507667128965323e+00 7.905833785374895670e+05 0.000000000000000000e+00
2.113707483957315780e+00 9.463711315394239820e-01 1.541313593259637793e+00 1.852881174366733524e-02 -2.080958907105897637e+01 6.492538280255169525e+01 1.530296375420893244e-02 1.579526445377021249e+00 7.905833817143023480e+05 0.000000000000000000e+00
1.831855364516478346e+00 9.519620392561592981e-01 2.975249178255828575e+00 1.848194844194948200e-02 -2.070412851563008871e+01 6.309698723049076818e+01 1.973416417161162617e-02 4.441733797371351322e+00 7.905833824164964026e+05 0.000000000000000000e+00
1.876931514919039756e+00 9.530108233955234542e-01 2.674042431477948956e+00 1.854173194904082736e-02 -2.061572483714817139e+01 6.389241052100691576e+01 1.217734514645848858e-02 3.954146991765093766e+00 7.905833837740863673e+05 0.000000000000000000e+00
2.239642169019087081e+00 9.296288828828370709e-01 1.713139531032009666e+00 1.856986338563704556e-02 -2.082308636402363788e+01 6.467732186735847222e+01 1.465612225170269053e-02 1.934500955130307176e+00 7.905833838126503397e+05 0.000000000000000000e+00
2.181973877865061695e+00 9.415824680295136195e-01 4.824671578360453794e-01 1.867527468039519023e-02 -2.084354499941473549e+01 6.288952259149429835e+01 1.958282713359666208e-02 5.846085155490458263e+00 7.905833947741114534e+05 0.000000000000000000e+00
2.257831610796708244e+00 9.434184999950214756e-01 2.089308678508930317e+00 1.862648367659160836e-02 -2.090068250365326108e+01 6.568650977770789723e+01 1.868220104531418541e-02 2.763067172779134495e+00 7.905833956874988507e+05 0.000000000000000000e+00
1.723635860880149195e+00 9.536719448260052578e-01 2.989784614412583252e+00 1.854334910814862958e-02 -2.059262712289126895e+01 6.345778430500790535e+01 1.495250965930223185e-02 4.537583149915395353e+00 7.905833966920512030e+05 0.000000000000000000e+00
2.304402515799218509e+00 9.501485617792657656e-01 1.209511525875247351e+00 1.847681823484030594e-02 -2.081255324351757352e+01 6.176458480110205329e+01 1.691940264000990624e-02 1.080904332324333472e+00 7.905833975721606985e+05 0.000000000000000000e+00
2.045840178911891183e+00 9.370199733724754454e-01 2.013366669758619221e+00 1.863993286180792852e-02 -2.068307305046403499e+01 6.582579662970432821e+01 1.653526679387368539e-02 2.537865913520090277e+00 7.905833989265651908e+05 0.000000000000000000e+00
1.927398648165499662e+00 9.526393850953528419e-01 6.269008253196117764e-02 1.854067201632725662e-02 -2.058264184389857832e+01 6.695503521505662547e+01 1.556555750012844630e-02 5.000488473857290117e+00 7.905833996332676616e+05 0.000000000000000000e+00
1.748208427018309807e+00 9.469995869788807585e-01 7.553056738638548318e-01 1.849883363247250070e-02 -2.055040278635955886e+01 6.537918014928041543e+01 1.631112015154256856e-02 6.768810342216624587e-02 7.905834020899427123e+05 0.000000000000000000e+00
2.426828565240843449e+00 9.328106129422296666e-01 1.365872445275857272e+00 1.856059122612098780e-02 -2.087475932789768152e+01 6.450238782695915063e+01 1.624282594074140038e-02 1.329311523729792111e+00 7.905834024918843061e+05 0.000000000000000000e+00
1.925313421543542569e+00 9.534324616060100288e-01 2.168627353326955554e+00 1.873577524907053468e-02 -2.075835301984513492e+01 6.735542029595698921e+01 1.877940390838316737e-02 2.849850491919887929e+00 7.905834037053447682e+05 0.000000000000000000e+00
2.012321229254374177e+00 9.524060662781300701e-01 1.203564594215952743e+00 1.874314519087025982e-02 -2.064220402352880157e+01 6.571307151409706648e+01 1.720560259093590130e-02 9.656682826246798523e-01 7.905834043649502564e+05 0.000000000000000000e+00
1.892259346874047843e+00 9.538771093970065396e-01 2.080791054765278147e+00 1.865097318911271979e-02 -2.074717553713264806e+01 6.631390562030672697e+01 1.792626777204091651e-02 2.632841781773543222e+00 7.905834052559850970e+05 0.000000000000000000e+00
2.213904545042101990e+00 9.560929737643671933e-01 4.489698010322594746e-01 1.847242241395875839e-02 -2.088420129637287204e+01 6.306344138205738403e+01 1.973947048855695038e-02 5.809249520866194061e+00 7.905834062793463236e+05 0.000000000000000000e+00
2.206094654552857470e+00 9.338652338042193746e-01 1.959799782628087961e+00 1.847758625994469148e-02 -2.081111354467347141e+01 6.589042175098039422e+01 1.675332096559381534e-02 2.354313913162055183e+00 7.905834066041875631e+05 0.000000000000000000e+00
2.228140939027449363e+00 9.325114518944709330e-01 1.684689254005462766e+00 1.856967661593882796e-02 -2.084523246762184812e+01 6.422867329012611037e+01 1.557136437621611455e-02 1.902574353219672165e+00 7.905834066594012547e+05 0.000000000000000000e+00
2.058440641784730740e+00 9.468865403718152995e-01 2.691187789897246052e+00 1.849058988496346881e-02 -2.058947842853338983e+01 6.425395316235287169e+01 1.473822324334735610e-02 3.996115922375235385e+00 7.905834073881190270e+05 0.000000000000000000e+00
1.857336733958320441e+00 9.519208002409530467e-01 2.105688610459112375e+00 1.854061297690547810e-02 -2.065585020720579124e+01 6.728181787375316958e+01 1.807456151397486555e-02 2.733091940404971165e+00 7.905834089606545167e+05 0.000000000000000000e+00
2.386259628279190359e+00 9.211456641639211851e-01 1.738969875514386088e+00 1.870771564811681692e-02 -2.093486333332633365e+01 6.618397509084522312e+01 1.917939138264312601e-02 2.026942550055038428e+00 7.905834091385146603e+05 0.000000000000000000e+00
2.293951474825308701e+00 9.544650115427235626e-01 2.747345158670527088e+00 1.851484563467139383e-02 -2.080388945287642599e+01 6.484872199036270501e+01 1.750107895304407746e-02 4.184248826333297089e+00 7.905834096675312612e+05 0.000000000000000000e+00
2.232018858919765147e+00 9.390902506561450425e-01 1.168255148036382307e+00 1.864400417121544681e-02 -2.083545064284112058e+01 6.522051589122260395e+01 1.488909437639798078e-02 8.966954151464276990e-01 7.905834100178435910e+05 0.000000000000000000e+00
1.823103211110035593e+00 9.567906466015643208e-01 1.400845840333055481e+00 1.854440798742825261e-02 -2.055438303601872008e+01 6.524774053241428362e+01 1.627856648654763330e-02 1.385238025971503140e+00 7.905834103919371264e+05 0.000000000000000000e+00
1.741612444372307111e+00 9.549451364984669066e-01 2.084353420560215220e+00 1.855339973324376945e-02 -2.063173536525987828e+01 6.699299365525935457e+01 1.978105587466746917e-02 2.706339643250230242e+00 7.905834126563603058e+05 0.000000000000000000e+00
1.758954078328191617e+00 9.515173083637390450e-01 1.443913701863533072e+00 1.856966472404687069e-02 -2.070454301893044047e+01 6.551148838809588426e+01 1.938777389247469188e-02 1.299734145873428171e+00 7.905834130525460932e+05 0.000000000000000000e+00
2.017101668697964811e+00 9.471559527597730455e-01 1.655729177068493874e+00 1.859397637453779131e-02 -2.063295382453882709e+01 6.599705363803384728e+01 1.808259473200278869e-02 1.822789542079233049e+00 7.905834149539711652e+05 0.000000000000000000e+00
2.344276116540599197e+00 9.345406520291513752e-01 1.130984829165396222e-01 1.872963249041103076e-02 -2.083145449089457557e+01 6.592182749278786957e+01 1.677485188168180777e-02 5.058380618562376085e+00 7.905834172557566781e+05 0.000000000000000000e+00
1.755307870108806512e+00 9.538254387060450812e-01 1.911021988554174378e+00 1.852115666432937666e-02 -2.076889686044908245e+01 6.537032990766414287e+01 1.847995583414544299e-02 2.426439486462984796e+00 7.905834192286190810e+05 0.000000000000000000e+00
1.966793723556756968e+00 9.444890545987589814e-01 1.961609112144013789e+00 1.869267734905355471e-02 -2.070001048801866261e+01 6.773655051529118509e+01 1.493263047939607374e-02 2.425398137481098004e+00 7.905834192874021828e+05 0.000000000000000000e+00
2.337246625944158218e+00 9.391824624783515763e-01 9.016881775771513619e-01 1.855417328655897813e-02 -2.095798237694456745e+01 6.558366532192529519e+01 1.901021394987153709e-02 3.517625930902594789e-01 7.905834200215362944e+05 0.000000000000000000e+00
1.887056628133958025e+00 9.472826789701188632e-01 9.579795074993110449e-01 1.847387446452534304e-02 -2.078418503683484531e+01 6.287866594082402827e+01 1.728264345158602930e-02 4.530664902513286130e-01 7.905834202403138625e+05 0.000000000000000000e+00
2.469939744637145385e+00 9.229149747996244768e-01 1.764099870125414249e+00 1.857489622310840721e-02 -2.092992355032229668e+01 6.541971728805962982e+01 1.895312242634382416e-02 2.072483604871452112e+00 7.905834213549331762e+05 0.000000000000000000e+00
1.754963536449839934e+00 9.569927841057545015e-01 7.731806835583326931e-01 1.853481770913020452e-02 -2.064660082278752640e+01 6.227900939640700528e+01 1.954725955989489172e-02 1.699790338925051270e-01 7.905834222000802401e+05 0.000000000000000000e+00
1.999770355949368916e+00 9.535159794099757891e-01 2.951773690483550538e+00 1.855179391539830622e-02 -2.060167678693609616e+01 6.235807172078179406e+01 1.794662917502675564e-02 4.520649236890140976e+00 7.905834234796537785e+05 0.000000000000000000e+00
2.337408246714706372e+00 9.331287647819404008e-01 2.263888284409120821e+00 1.858837916449624858e-02 -2.084058102528684486e+01 6.353489628885036211e+01 1.686226563167343359e-02 3.060198103708978934e+00 7.905834237112329574e+05 0.000000000000000000e+00
2.019227399565135084e+00 9.431625854188216973e-01 2.929315248078088185e+00 1.878655231360701686e-02 -2.073618405016251387e+01 6.411267837483276821e+01 1.992189412771033091e-02 4.345307470457840715e+00 7.905834237642640946e+05 0.000000000000000000e+00
2.049780891195964294e+00 9.479018686265929805e-01 3.565238723729746706e-01 1.847444198405262181e-02 -2.083976453339728963e+01 6.379872562139475178e+01 1.687022179390975513e-02 5.657035884938022896e+00 7.905834293201291002e+05 0.000000000000000000e+00
2.016953479069748756e+00 9.418939108864966547e-01 4.053349085453603062e-01 1.866198327021339337e-02 -2.070250510644829234e+01 6.453884277171952988e+01 1.449024116141408962e-02 5.638589986390684317e+00 7.905834294951471966e+05 0.000000000000000000e+00
2.189842503636666660e+00 9.409358153176085038e-01 2.789108887297117256e+00 1.852975920965294412e-02 -2.074006203195153120e+01 6.393176764110829424e+01 1.960933469431657208e-02 4.126738310252378028e+00 7.905834313095158432e+05 0.000000000000000000e+00
2.568829111468294624e+00 9.326275767356350110e-01 2.248507016779515588e+00 1.853524758401860206e-02 -2.095294711953416211e+01 6.519662090132347032e+01 1.970276421490394642e-02 3.155230758297382199e+00 7.905834330281787552e+05 0.000000000000000000e+00
1.974724192947145074e+00 9.516650447680232716e-01 4.703445605745030234e-01 1.896753414839024224e-02 -2.065852769603134931e+01 6.535654135187351699e+01 1.727491196806017065e-02 5.831190462051566215e+00 7.905834331978054252e+05 0.000000000000000000e+00
2.093059487233304150e+00 9.464116912201686604e-01 2.876056837233051056e+00 1.850216214148397986e-02 -2.084739624522288182e+01 6.671395418466235583e+01 1.618805428650210709e-02 4.368253948946561493e+00 7.905834342160028173e+05 0.000000000000000000e+00
2.005878905674047363e+00 9.499386829005470601e-01 1.940324151516544804e+00 1.875275087034409052e-02 -2.063426085159000323e+01 6.482866689168491803e+01 1.402814169749925892e-02 2.458015002937182558e+00 7.905834361982375849e+05 0.000000000000000000e+00
1.903055292548292199e+00 9.448536121838471136e-01 8.786066663543691257e-01 1.896113078477852654e-02 -2.077984937361733131e+01 6.537466965938506291e+01 1.900007032050416919e-02 3.510766613178260553e-01 7.905834364656752441e+05 0.000000000000000000e+00
2.305168286931575494e+00 9.529084222945769511e-01 4.026130213420149317e-01 1.854493133638300539e-02 -2.077725385105402367e+01 6.451021048146097314e+01 1.702711124107396043e-02 5.733547068740536545e+00 7.905834370691692457e+05 0.000000000000000000e+00
2.115445846415620501e+00 9.404938099220471193e-01 2.117699486937798081e+00 1.888631156109785852e-02 -2.073732658100756510e+01 6.455625917902267474e+01 1.659621222190094114e-02 2.795133175889545019e+00 7.905834380444486160e+05 0.000000000000000000e+00
2.453631860439220436e+00 9.174988641704951986e-01 5.827167545818578986e-02 1.868522338808178279e-02 -2.091947656968853408e+01 6.526114332482183045e+01 1.950949070294127549e-02 4.971981994788687409e+00 7.905834394038729370e+05 0.000000000000000000e+00
1.975250571426985013e+00 9.513021353886813580e-01 1.972283663926211350e+00 1.902331451873510645e-02 -2.072807721358626409e+01 6.545307960876489517e+01 1.964602452591512199e-02 2.616385976352752607e+00 7.905834394413596019e+05 0.000000000000000000e+00
2.058095061970754536e+00 9.540774815429997613e-01 1.421753996421841970e+00 1.847135361627353853e-02 -2.074085227019896038e+01 6.606158281656469455e+01 1.753573367371039082e-02 1.498855882820226082e+00 7.905834407762300689e+05 0.000000000000000000e+00
2.167941115508881023e+00 9.437488554903770144e-01 1.218525154058904603e+00 1.857315425366667244e-02 -2.079546427061332281e+01 6.329827219545077810e+01 1.840404073572099106e-02 9.150631347633511048e-01 7.905834427527689841e+05 0.000000000000000000e+00
2.179298854094472215e+00 9.556396932140206468e-01 1.461275581893639597e+00 1.852890891848466004e-02 -2.082102490576415832e+01 6.636542305744447390e+01 1.836440283554694949e-02 1.591149008148171395e+00 7.905834437996249180e+05 0.000000000000000000e+00
1.737942232169268575e+00 9.522921636319552352e-01 3.864904980125958289e-01 1.847118510547745077e-02 -2.057988697533191669e+01 6.507833779356482751e+01 1.458354516014208867e-02 5.657525766028160596e+00 7.905834458372999215e+05 0.000000000000000000e+00
1.993617798814997455e+00 9.535198805120969068e-01 1.273033324936292399e+00 1.858466661944368700e-02 -2.070383101210828158e+01 6.656815282019870494e+01 1.697531904573730543e-02 1.004034101686274161e+00 7.905834461977632018e+05 0.000000000000000000e+00
1.747047961611390976e+00 9.510254990669818609e-01 3.504246391410698047e-01 1.893062452196088777e-02 -2.061395887835922380e+01 6.691574155778765487e+01 1.946178196379498571e-02 5.521737687808475847e+00 7.905834464242206886e+05 0.000000000000000000e+00
2.541580177548818043e+00 9.289979644065389230e-01 5.379681545364751738e-01 1.850172611749102691e-02 -2.097469356738431046e+01 6.408305878136758338e+01 1.971782675503165952e-02 5.945823684589584879e+00 7.905834468094367767e+05 0.000000000000000000e+00
1.896845373000450863e+00 9.461664277457249028e-01 2.862712710845069619e+00 1.857089115925608658e-02 -2.065807511866618285e+01 6.539424248764738934e+01 1.369103258332404240e-02 4.182426666439585716e+00 7.905834475197244901e+05 0.000000000000000000e+00
1.963524721108714344e+00 9.423734430400505513e-01 1.268200114366196729e+00 1.871939172330794321e-02 -2.071184782454217910e+01 6.616305423325704282e+01 1.872317304327245080e-02 9.889898817036436585e-01 7.905834484094041400e+05 0.000000000000000000e+00
1.777551271221470941e+00 9.484933505684084443e-01 8.908752140324963098e-02 1.867535664955143060e-02 -2.068805540697143996e+01 6.504231133881383187e+01 1.940130185802339813e-02 4.908877789595051055e+00 7.905834484107040334e+05 0.000000000000000000e+00
2.463621533001243424e+00 9.321590044036138778e-01 3.118708022638474464e+00 1.860393097015776431e-02 -2.090304579163036536e+01 6.546056427655730658e+01 1.687548551600019653e-02 4.858472138196302303e+00 7.905834490449590376e+05 0.000000000000000000e+00
2.222132621354042215e+00 9.349749765299645299e-01 4.815794630523382303e-01 1.861222313157372132e-02 -2.073555452527992315e+01 6.605694269872262225e+01 1.623402368100358359e-02 5.730440728200105305e+00 7.905834494199377950e+05 0.000000000000000000e+00
2.537899551007752663e+00 9.305850946054428086e-01 2.684640330164361544e+00 1.847801485785975986e-02 -2.099565070716590398e+01 6.542688083683648870e+01 1.953219282575315019e-02 3.958679103669929145e+00 7.905834496257803403e+05 0.000000000000000000e+00
2.189000983119161692e+00 9.478572898901215238e-01 1.851466733627254779e+00 1.854643963782504762e-02 -2.089547031055909088e+01 6.502834015963455272e+01 1.957042625650815687e-02 2.279562100078411202e+00 7.905834505008242559e+05 0.000000000000000000e+00
1.687589785160605871e+00 9.501400244212114821e-01 2.160200429313192227e+00 1.871293745444943535e-02 -2.056484888760152430e+01 6.574271411236411211e+01 1.881566740681044070e-02 2.819575716229698603e+00 7.905834506549718790e+05 0.000000000000000000e+00
2.321061398311177637e+00 9.345125498050377288e-01 1.780970068311885646e+00 1.874504978304368866e-02 -2.089045414734103900e+01 6.479474168099339693e+01 1.842844461055127142e-02 2.113834203980954562e+00 7.905834524274761789e+05 0.000000000000000000e+00
2.080121139332748115e+00 9.536432090517028559e-01 2.481320025162867537e+00 1.883618349298216491e-02 -2.082687262357405444e+01 6.626320394182020834e+01 1.963402486636687053e-02 3.514755744760861944e+00 7.905834524555138778e+05 0.000000000000000000e+00
2.253075576063441332e+00 9.384740951661579844e-01 2.883477959547440239e+00 1.859373586731104602e-02 -2.093710691042499050e+01 6.636571119148480591e+01 1.963563374422996194e-02 4.278328837174368182e+00 7.905834532493231818e+05 0.000000000000000000e+00
2.234730746229351972e+00 9.371045451998810671e-01 3.412267148390758786e-02 1.854172534916267295e-02 -2.075847969501489132e+01 6.372934306032123430e+01 1.502863425151800165e-02 4.882085081765127121e+00 7.905834606789097888e+05 0.000000000000000000e+00
2.005971693007818413e+00 9.475505707510119002e-01 1.568591662563894040e+00 1.879053920210336723e-02 -2.064864496107977132e+01 6.526155239328345203e+01 1.758783714303087387e-02 1.633402731214629089e+00 7.905834616746443789e+05 0.000000000000000000e+00
2.281847982546364673e+00 9.315388392201737755e-01 7.234676785339068106e-01 1.878876354734134585e-02 -2.078992794324846116e+01 6.569961558965719917e+01 1.780215216371617767e-02 7.249102185563283812e-03 7.905834617500661407e+05 0.000000000000000000e+00
2.124447493850575963e+00 9.386826776746036716e-01 1.257352422827270111e+00 1.856833522781757909e-02 -2.072229126717537895e+01 6.702502011549465522e+01 1.495410102158174076e-02 9.601460355983237882e-01 7.905834623211910948e+05 0.000000000000000000e+00
1.992648553828228364e+00 9.463714402467827691e-01 1.160649623714764322e+00 1.883133776281284769e-02 -2.075184406378401647e+01 6.701564299242612321e+01 1.746157271536175060e-02 8.769497422094852945e-01 7.905834630175547209e+05 0.000000000000000000e+00
2.107499560202829691e+00 9.331809314337982109e-01 1.580281006102969954e+00 1.861609588293566125e-02 -2.073427794045474570e+01 6.578835429902288467e+01 1.733771288386724493e-02 1.685703536125880753e+00 7.905834634211880621e+05 0.000000000000000000e+00
